,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
0,-0.0,20.049883971834813,23.499560155127913,14.404287209650558,26.663668695730227,14.871137026861891,23.685950923659117,18.34596054304072,11.78470742072275,25.899455156106114,23.139121280595976,18.62078742027898,20.277409505892695,33.03030263882387,14.004661374474953,25.55597610702974,33.53167799913333,33.27718048595428,23.638675382431842,16.066782749426864,31.484433263685798,25.350379009065712,23.198838109172637,15.886601401896746,13.032737673919804,28.390413816158997,18.881176160282585,16.46495221962515,31.923767817330774,16.65276232617241,38.19495133217172,17.702358036984204,17.36581859863369,16.477186481138055,21.157545701142197,14.199634845615751,17.622613066655603,32.53229778076864,30.871920078040596,27.707375025298344,17.692192434677935,28.437896108441944,27.61950535109943,16.631708245756684,13.583482296979932,23.420599611785725,16.22423865514332,26.85955842615589,22.278575989594685,15.951570614812224,25.855478912622875,15.707738212951487,13.55919307897902,31.692993719249593,30.66704235850865,34.39175370670084,38.86926910481037,16.472155270940533,15.420794503801666,21.203161319913956,37.36280267832056,15.87585541350584,32.916731748298304,34.6510810829464,27.88756605240417,38.901680375130965,33.67648984417515,14.224709508931623,15.59647160341814,15.37446246472261,26.7161482775028,19.970477545343513,17.66168070317307,24.50452239465303,33.62668065591658,35.25620670199481,19.146473087135654,16.62601751272397,15.507410868251515,30.9165030817261,29.094385182543984,16.176604291131163,37.7800686441925,19.53084041785501,21.062836445666917,28.471675212541733,24.723169542382976,25.722640600611033,41.04702870483643,26.806651023241123,22.90044321849018,17.145147389638165,30.27690757732294,27.100300096727512,15.188142757743764,22.04229300322616,20.116495829269766,15.286885609181144,18.37619601079511,24.00643196836081,24.565116240840666,18.347079801530363,25.16232097312762,28.784836357101486,17.021079310260426,15.599224059813102,14.58014899879775,35.826637669991726,25.10893734334804,31.31504809118576,33.28873783439295,39.714566507413366,23.945094481702345,39.036436305904225,34.234779828410346,36.712491792897765,37.55238496753833,33.89263022731832,37.21218748553565,27.453502228766,28.560675947671555,32.75782235386436,18.76938301145541,25.22707731519885,28.363476258202123,39.30594006995437,41.28045590149548,29.50452485546331,34.08885220041683,38.600609993550094,32.52747519991903,27.517241686869873,29.133758853991722,39.17560675267408,37.81521099484268,18.448963207511454,20.06247862186584,11.82552812738115,13.847745963942241,20.832404757463227,14.914244348619855,19.14400007355559,17.906089572003577,16.101885150257115,12.758979251042112,18.898339505574505,22.051208977812504,22.988751010143638,20.458581586700465,22.73710325751056,15.727806352824894,36.32088005099498,31.46767833539063,38.34286121149687,43.44658265682097,25.835661345445107,17.32537414044478,26.048443342207186,32.17359816854116,24.85932920896523,17.46557910038541,12.01756550587268,3.9894585679696344,13.09418907592758,21.524257456374347,13.344906520682953,13.48920139502877
1,20.049883971834813,-0.0,7.017284291870067,23.20309168106639,8.84142982912357,20.085632605619505,21.14800409574379,33.62566458121342,17.647948445130837,32.25137560569179,31.261771333557114,16.111405869344427,21.056145399609356,22.240752130000967,21.126885729699534,11.522860137127134,20.822050949727668,12.831642841941862,15.718708606203633,19.16104913059652,26.92287994361825,27.47498555963523,19.836045405103572,25.0437069610568,31.951920928394497,18.365472827494795,15.297652347696486,15.69896091878942,23.761361251995524,22.55600950883352,28.03166586559367,31.319109511506493,29.943288997563673,20.67467587933163,11.31280100648549,18.41807295155088,23.517544906781588,20.003384484315802,18.68365554773113,18.62665871498258,20.927455291083362,19.514567011679077,26.721301333811866,31.207041420769652,19.77005854847229,19.696610148231258,21.53793136609699,24.644697931200877,18.57684147051603,30.262277715186258,20.894370718017974,18.20817946882225,23.02087710804413,22.7796990636303,32.25621943391851,24.988562354856594,29.146735736303192,23.912279054003935,27.253265640251676,25.75322171003404,26.08167858548463,23.73355421090279,21.70660076820243,25.61937990450881,22.394107379710942,27.19529200704882,33.11148485803261,26.53766489834737,35.339252629008335,29.72897928754412,28.21520543921126,31.73327285150369,29.327852530763263,23.464414014812668,37.90618293432573,26.803680421550855,31.8889663584235,35.07417507499509,33.75857995864354,37.96513441540623,33.954709180236904,33.77717646822902,35.50184287218645,32.07670070922075,21.758236290139703,26.53552068840249,24.958900428449777,26.79430741067324,22.72175832337979,30.28362599419084,27.821409046602497,18.345904526712932,29.7683834970536,21.902363070704347,15.205641370357723,13.689595678931365,15.255490771694445,14.329668707670345,28.149693732611127,22.91267143862599,28.96460280918171,25.195866985483704,33.858338784835574,17.687469329366568,32.71777437847536,18.28333557183103,20.077809800604754,35.08798346122939,15.2005707332055,28.016565060002684,26.350129082858306,32.81661284133256,26.98001490134549,29.637296040792084,29.41332135797195,28.736187590411312,32.63806104068877,30.98501588210665,30.29314949624299,35.196934376752445,31.6684221524194,24.925862146604132,21.56573112468734,22.667987313499978,32.35115401333729,32.199793315699445,30.119141356064944,31.1578075196705,33.94994612314234,36.74813916136857,35.25185948911884,35.66122019183593,27.655609975699086,29.64204339979471,30.723518376278303,27.09792973270346,33.90881563188274,23.440135384373104,28.94438031955925,18.72763717764622,16.62157655789946,22.198244168488344,19.407411805573826,23.673745706413676,22.856358735848804,30.398800340735672,31.470564628069944,27.690108919144777,21.205373265223205,25.878575415421828,24.565632720616545,19.600138394271305,17.56727490832167,22.762624156696088,21.350284009057113,23.20348916216539,30.036689506700917,16.418008491897776,27.01737426100655,15.126241657301328,31.467409851738783,16.982543514929798,20.42287592183478,32.12337993502632,22.973826900418633,22.000109481199267,26.204752647937884
2,23.499560155127913,7.017284291870067,-0.0,23.13001351221541,7.095970126634483,20.857554587989068,20.953602989139526,31.72583182461067,19.481112112244787,32.09140599880014,32.29607143841412,14.046345133704428,23.30683539888842,24.14759638948619,22.928340913146716,12.366186137937607,19.538423800875034,15.652888821921987,15.625582193922327,23.010521328809347,28.297539088546777,30.19488026745781,24.291472200931942,29.75615857734991,34.28209550849897,19.756249518545253,15.300501108325882,13.191998553943122,21.093481687132737,23.32780469486504,25.109421246116266,32.68545677900814,29.498978691491665,25.705826713391698,8.139614581243942,18.995659582501748,21.45967172960084,21.768002632187173,18.97166573383835,20.48334824745773,23.12701140747431,25.53420788083074,26.35739294129429,30.99453060824224,25.11194434511179,22.981116850106865,22.149981353706753,24.063081567709677,22.630439285225105,27.445653405328496,17.592455536145,18.242319118526833,25.701105069022617,23.6803761191383,28.579492713513503,25.16088694652434,27.191750207489058,25.764833701997347,25.05808319647345,23.555183773231008,27.55993779459434,26.15344393121759,21.034268047100003,25.19268187641976,24.929056527565674,27.074264946625515,29.5105752946176,27.377868035972682,33.975890846819865,30.81108681503106,26.939890512341005,33.660822350127,25.83675687654855,22.880078226573985,33.62297795134473,27.30327307257697,33.22016538884395,36.54243001457798,31.79800230332699,37.952205173408736,32.250527428463236,32.02262381306996,30.726222480357613,34.97688939453358,25.190031722637297,27.580763697137755,26.473257387592305,27.056278651530995,23.365924848723132,27.785187072634915,28.217221327689277,23.172247274503373,28.36777538111843,23.85263215758465,18.114076240759797,15.809809961529593,13.693488983186986,16.72819915241451,24.600340033647107,27.687788033309637,27.27527840308683,29.47744164536472,31.022974814045185,19.91626214995782,31.203823270783996,22.140169962180906,17.50235876632269,36.6552105993759,16.501032749581768,28.696219891675334,30.164384069913066,33.065023355786074,24.62823550347909,29.59939053686722,30.500764345168843,34.20449747385644,31.70332784563168,29.380452422632857,34.92615811306177,35.34688396576051,33.484359963656495,25.91542622396183,20.3015856020399,24.176258674596514,34.36130075486044,32.17263710707951,27.794010777283308,28.43827519794911,34.4018800229086,32.34265915672539,34.49239319503038,34.855166979691575,26.50002558369319,26.66003671241997,28.649886648815414,27.428197682325667,32.162339420325914,21.87001280890734,26.657259088007812,14.177566170627918,13.5129326997228,15.092472846239978,20.782961412988296,25.89492527382677,20.31702279386287,27.333320297074568,27.70631535772656,27.610565972183217,18.349973014392244,21.12735863168666,22.78897601492117,14.006526475900802,13.224065747094485,17.47273201998587,14.292663763587539,19.357214390382776,28.78564796818194,13.13457782867029,26.575429811267284,20.65022889390898,34.825892462526376,19.671522063718413,24.330070868732772,29.09575722482149,23.627806381468428,21.695623133079454,25.476783359645466
3,14.404287209650558,23.20309168106639,23.13001351221541,-0.0,20.943957212520516,16.371506435970407,19.98166438038595,23.189449382695074,11.718665396841084,26.018869548497914,20.34412847230162,26.852045500198503,17.515418805565755,26.4554658765362,20.06675621150826,28.524144606661697,27.144356865658075,31.347543430069337,29.922835088543447,9.344815403819391,22.243032769385437,28.03875381469006,26.204110342386414,23.451056387353038,18.766818277849094,21.03564413498326,17.716645064458547,26.44712565624648,22.91693311232565,23.284765046226127,30.268153630210673,19.61966305447086,20.379511728135366,13.8844103498684,22.88529645364254,16.77627559497732,29.658356933265466,41.113540654068835,39.580446594265325,29.59702760400191,22.84759337991639,37.061682973482306,29.47943250900354,21.55439167066806,17.682783588330047,36.63186940068923,15.586521443663447,32.93043345164163,22.23023231600821,25.802862441231206,24.172279260546393,26.44888611852207,12.35838261345804,21.426478706031915,37.76621723799369,28.516230872319003,24.41909442035141,24.045413770364497,28.299142450515742,30.48170774007267,26.848146309292183,15.613032475252819,30.090538957641883,28.75040822758423,31.15922498180256,25.70889979267386,32.49440774818624,16.777013739355155,24.269262756009702,22.143198506526,39.22923417943873,17.905658509791067,36.184949724284515,30.649024306952548,38.14477173782189,26.509043468446496,27.588638874073958,24.930722433107462,25.48967178239562,38.46252496904571,39.06714656619938,22.84923836334001,35.62802253519726,26.50331357756391,26.696838904472287,37.6419402480264,36.095929497602256,41.63611472061786,40.92086814183627,38.86737057018872,39.04864698586176,21.987234285959264,39.54943909685932,35.96599634622874,25.12237035630529,21.20782230602971,28.809794082683915,18.53692057442357,24.84980486468673,32.47183710736379,41.376464880588486,17.555971752916154,30.90921929373847,32.92628508191495,25.943103262349336,22.187718540819713,29.243224067899366,47.30937263947847,25.24130391105951,41.63167436713798,44.494880913304215,40.235682483443455,36.173861159512974,46.83369594194081,30.184201693558382,42.96172625039484,43.62381697211932,48.527409346087644,39.84943015928555,34.68391145289022,31.72037079595466,27.990519450984717,23.937334766780932,29.44798983699795,34.15373836538049,38.15063411274521,38.769577478344324,44.1662837809823,37.03556839569906,40.159341289558654,37.382919650460096,31.439904494388202,39.33034344285278,32.18240676767412,43.84243107493045,26.61731200545441,28.38495850397212,12.25335569259686,25.62855150523576,26.00037418024025,23.172839186812517,26.119597977833088,30.31127236685867,14.013548397822607,9.684476311762436,29.697612864732978,35.53191277635197,36.26610096933822,24.27886502516106,34.57617837433535,30.601028900664637,24.867412027636757,31.28165860556485,23.764335522737262,37.2131941125397,36.50305042043672,25.317487988800792,24.245137670413573,41.622367081066116,23.402412851911222,12.480441239174736,13.5580064115371,16.535234995656147,18.277861467687227,31.07079474588281,17.257589669719465,23.752754064066327
4,26.663668695730227,8.84142982912357,7.095970126634483,20.943957212520516,-0.0,20.818605601110853,13.890122500508772,16.48098782942982,21.249924553572875,21.2037763476984,21.397612689456288,12.201409513459492,22.458953271313757,20.931520777061937,28.589968521034116,16.989661471400346,13.126239074295901,12.156991717044551,17.00382335873265,25.02627133415774,25.18877348247764,24.42574610601957,23.478393814084747,32.87784381748851,34.99234215906674,19.74137697163887,18.967225978052365,11.3089204588738,12.053405174256795,26.35928906310662,14.143063185859003,29.06777462086295,28.970920887734074,24.43914169697302,10.609053460958949,19.088654047941056,12.369779597048689,25.670671475898143,19.59514407424484,16.466408659255304,21.49721848816633,25.424876600837262,22.203792497310392,25.417399879898582,23.268841124331317,18.92128525451139,25.07362302070183,20.47587645488461,19.846304359054006,34.06644140895735,16.953171552745655,18.027934780058413,24.131741546064234,17.459337451302627,31.215014737365628,21.47011182688156,21.12106915573836,29.242141651097665,32.1569372675047,25.530975682811825,20.76084774169534,26.425278321317673,23.541537625418677,20.73188328061464,19.093846474314795,21.1128324549257,30.894928811922174,23.82004633115139,35.67767819866698,31.403082976004118,22.65820968704554,31.00771543622144,32.57156808490189,26.548435960044937,35.29633616494107,21.72903726242147,33.8333248320803,34.04934890526707,33.310875156032395,35.95619635518382,34.36605092643576,35.85030020723279,31.106345445991458,32.20812050269272,25.730664637084185,26.524096173338606,30.374680306536167,29.69309582627109,23.62670032341765,33.386833804329676,29.96809009939895,23.209892376963627,31.36364551341862,23.47638254475674,19.5386974741633,12.520734374797417,19.309516339939268,21.18132537890486,26.265176704036836,25.873584905416116,28.2796930261918,26.43792338280784,32.75282807408154,21.792598204557333,33.136147095832996,21.11660055805712,25.012094977087344,33.92466494460818,18.76299614538116,30.270462012276756,29.002290173634123,30.133032217574,27.217652594656137,30.643058020175133,27.89622604448962,30.279900487709664,31.74226252434969,33.20236395836793,31.278360775183252,32.37351311911129,29.981963538721274,25.575636619732258,19.704300467349793,23.737154766729986,23.819703663077373,29.727529452693535,26.87141239351455,34.40010342678032,32.86846183015453,31.28397330173398,34.78993488856139,31.734065408023888,27.739070314340456,25.45900668535437,30.1229994824733,26.824550690201583,31.986236109456893,22.667557450601265,17.40443757123086,18.18143030476514,17.55959237407278,17.69694982551844,23.982024527783103,29.26639661354087,21.17642130575013,22.391001355896158,26.623976782763098,28.80685653824389,17.320466252456196,23.799602345180652,18.344516190112387,16.273254780985617,16.86400998134316,18.05319871914819,19.696509805174227,21.989068055159272,31.010772768532263,12.194900195136775,32.73982498143898,24.094264704593233,33.74920037819834,16.855082025379343,28.148234878969433,22.833887759384847,17.771561235579522,23.846516071026894,29.27769069217855
5,14.871137026861891,20.085632605619505,20.857554587989068,16.371506435970407,20.818605601110853,-0.0,23.557886610251526,22.747886261126713,6.846009363338971,21.787682002199713,22.87849663886652,21.123323267229527,13.833218690072117,25.05296092180958,17.34730511665478,18.557218723108058,22.862390424461598,24.756586299611136,20.23740549935301,11.362918535473742,27.84764061096381,24.511410696372234,25.88413723658783,16.486423914698612,18.237739637571735,18.226869085561535,17.512023987546616,19.665896797854302,22.181609107242082,17.408390181545588,24.34953582229842,12.367890116493989,20.894195099161706,16.822944937629465,23.160289325804033,14.755112633922868,20.254249421471428,35.865139277448016,41.95408034601567,20.669647469257896,8.935783063408829,27.395833576855242,32.0451655527292,14.74085814991528,12.459385511299658,27.514855502893457,20.40144667471471,28.142464777414666,25.11901500662497,26.271444737635072,26.49607726924031,20.23761615406429,14.139826646630873,23.23603298099272,33.88035525458634,29.380473433178555,33.35799319989294,22.269240891572345,21.404337726621538,24.275517335334094,30.430367074164693,19.89933261058167,30.896379919855814,30.180738566555657,28.647410472209373,33.496074327190684,34.76311490831054,17.786958084866647,28.143614823797463,29.820366283694227,31.871530089739593,31.918606499688174,28.313197974718065,27.172762766657165,40.999608257634556,25.24134643333362,29.29198061903848,29.179941607981778,36.55982147530227,43.80276712013936,41.67579848485005,37.714236322243785,40.259622198004415,34.70829410320544,25.204543223456202,36.40798714777952,28.890181807571075,39.388328746344484,44.01953871693652,37.11710063083844,33.74132342600689,17.663787665022014,41.857117406719546,33.851892544645935,24.861382539153475,21.795981928704837,27.343190933288085,23.367773665773004,24.016525323838625,30.653440331048557,30.665785868824557,27.094329202844225,34.74583494112422,26.0476688253556,29.671654690822074,20.784097017685895,28.747022808108266,51.737669583707024,27.21531792889616,42.12465177537683,45.22451265813304,44.65219785162932,34.6112803564142,44.68943570217331,35.779905817892576,44.71937258359529,44.04146913845474,47.66155163764147,39.137602562194495,36.97117187785766,36.40379489279202,30.450745377483038,25.248465935491616,27.661473469690474,29.900818162636906,42.6113949943611,41.37404215396341,45.31740883523401,41.24016716244986,41.76096588252967,44.88109629877675,38.69254279097779,38.0645133422636,35.683079925283685,38.53296203923054,27.565590830205483,31.119745930420127,22.254291168584665,22.432032562312447,23.061113913367524,20.26860386724618,22.608375554663944,21.37150645550164,20.169203539292273,22.591802460260134,26.56103747647755,27.13906345241779,35.71292983476176,24.300144978067706,29.98989501527587,27.505458122349463,24.223512814463472,29.734620896424943,30.7365099413815,32.49641148297002,23.58298155788018,21.35966637730812,23.848516454109234,29.898096825746716,26.499757353033967,20.33950839661424,13.796394844277701,16.289601831126344,18.42670647209881,22.850920456960406,15.175754581584817,23.904027321137328
6,23.685950923659117,21.14800409574379,20.953602989139526,19.98166438038595,13.890122500508772,23.557886610251526,-0.0,17.660219443540583,22.84964870593757,16.630933625388774,24.545767096411883,17.553174365568196,21.243906866023817,21.492480553490097,27.409646208204226,21.698563542602404,20.75505137076671,20.026975740291473,21.57881435983504,25.2102491767909,24.35390364657976,22.976008129697995,18.507192129187096,26.37193696155478,30.884999090171686,18.232352237069033,21.276422295167702,17.230028456268002,15.264053258189751,27.14510170661056,19.880964376513305,28.417857948250404,22.908633412070444,27.3807277639638,14.785579904542576,19.468679130992033,13.756803958794244,20.12781601373514,27.038668728259395,23.843229799877452,24.014757812571347,24.819558747898355,22.804777579241957,19.232083650878856,25.37735242491321,20.84655875028777,16.244978738005024,17.550098907761406,26.08558649835439,35.016399625514886,18.05154480635263,16.329993702245613,23.103568791881273,17.332209845798115,30.99180012609059,15.621413757661525,15.918329337974123,26.963201503203123,28.35109012898571,19.457828379961573,16.717079425195266,19.40017755058807,15.707509756692756,16.31450270148654,20.77618005560391,14.676577241065905,32.69719707239572,18.68196231908819,31.32760685615292,27.53905971601133,23.396701425689823,26.354630974339504,28.518404040169035,21.227459793603597,29.04323753529176,19.778874454059697,25.82203099989494,28.59889624412795,28.587507089973652,30.748185167853325,27.970047549223953,33.47529953768154,26.593312961253083,23.023339686701053,15.538938789244547,17.91546343128864,34.304847149187474,21.433157033842516,22.909823262034575,22.473460727270094,19.85072371215903,19.126666292497017,30.547389160599085,13.966419127740275,15.649491314696311,11.852461723511764,23.65139229549258,12.582119276121384,22.277801577676193,18.073995921077703,21.350990182858272,19.15235237833933,28.493336923862874,22.24253960800275,31.47797960136309,14.251803404806747,24.01369322701648,33.07734967193216,29.0566574195158,26.608770429275403,30.525154208450466,24.046207192287703,32.33235667819141,28.51614921096312,30.236197137894322,31.32146648075683,30.673745929730366,36.805475872672936,27.490172843246466,30.5797551653094,30.214704633122395,25.045835138299008,23.795070389531233,23.71976826010741,23.327443057243233,31.62904801376477,31.76389901706287,35.17198415268866,29.958886109552537,33.13356095088777,32.283801497170415,29.796144118676867,29.955793243664754,28.00079118029158,31.292280785864715,27.79525652884956,27.916465770814284,21.437498238983594,16.867570904746266,21.969887890275448,16.968371550384443,18.73821077519045,22.055136851534307,26.82040645802355,19.698261046938498,20.178231022202006,25.90727840863297,32.17706893707072,20.732677578214943,27.2908420464164,17.349333601358172,19.6711319375176,18.29093509901001,21.459784803922755,33.1385691503769,28.683842173275433,25.46486722918026,19.655491094511465,35.56567609780488,23.301807019985144,31.40100430649165,20.867291165060585,24.903408775612586,30.724255665313667,15.746688280066994,24.970611500171515,30.720970766821917
7,18.34596054304072,33.62566458121342,31.72583182461067,23.189449382695074,16.48098782942982,22.747886261126713,17.660219443540583,-0.0,23.383985602250977,9.783545380574486,15.725416737924663,15.2735331621941,20.209508033390136,14.781522455051054,24.177140715480103,25.76204942173718,17.167600643559652,22.643908977768188,20.375654911270647,25.378426021885723,22.932438662045943,10.961316620421668,13.642221808898661,14.428732945165496,21.31007257417756,17.906517588569958,24.00804725281734,17.18957137890896,14.764464551996536,27.075530740325572,19.15986471229659,25.453234637705553,19.827603461843243,24.946761377632093,20.643075473650057,21.607863396086863,11.97356186325517,25.42198930915318,47.43754287724981,22.440837149769422,19.38548415812551,25.87128547037855,18.890792846371696,14.259627595781431,20.639063000064244,25.553389162583933,16.538849667951958,13.151744699613984,17.215627816120602,28.11366059919602,11.87360035664774,15.489283936021145,20.501703459375126,14.80515217393883,29.308940810971517,17.549378752262164,18.04102693519909,26.09151272871985,20.485323524441625,18.902899925791342,16.29921885214534,15.894261719839108,19.3931026709304,17.041280726328516,17.737613594451453,18.664974702978384,22.997387084939692,12.696050249300676,20.545072912599935,20.98822613949309,16.970321747367507,20.80383046788619,18.821722980562193,15.452310850999334,22.053652805708197,15.676930716070782,21.097157440006832,22.109197394788165,20.084135589880788,22.64588581768958,21.39653902567556,23.883720093800733,25.53130251096062,25.204278898477074,12.382954063570349,19.19074286786183,46.65773670620282,20.435516681417024,33.37342809022056,20.980750328828112,16.490838547147625,19.80379621574449,26.919555076411243,14.624577801554592,18.00937887844882,16.368543933557852,32.56301262005745,17.389594597503145,16.307517056440815,12.584401237203572,17.50707396891876,12.246488555214547,19.448555897671508,33.7095764624395,23.87389786515314,16.151258125516893,23.707946498917,45.42776977140587,40.677061289235844,21.623325161168147,24.45690250855343,23.30659772243718,40.24132799010306,22.59760655831963,21.24391803679506,36.91988075589713,22.770863181157715,34.72143222839139,33.23514252408995,19.92253764510397,15.842990467189129,19.64531979040095,18.577492462392893,18.953948603555826,14.021432658679819,32.990133625970735,33.230921645588914,35.775271037680206,21.26909018809976,24.574790916482243,23.799425941114674,16.947191048773433,33.7577447987149,24.35397735204721,28.623816504103353,17.447598112237255,20.628590342497187,12.70511248193274,11.90443182244149,20.008027460535907,18.13826102770979,15.651425885644962,17.825821124725945,18.996088161521662,18.420760559151596,9.20556977955506,17.37892171016873,25.469881109264644,15.57255015514948,27.969009497723032,22.8734571516054,23.775042207970884,20.70587820264002,22.494473850813247,41.74704811454466,43.39718409684777,19.32260571865641,20.504026571973053,45.828660295105635,36.12427499043366,25.32069554764863,20.111017160137113,21.905760698118858,22.052359457880648,14.59151161586076,17.316896512237616,22.3850408691931
8,11.78470742072275,17.647948445130837,19.481112112244787,11.718665396841084,21.249924553572875,6.846009363338971,22.84964870593757,23.383985602250977,-0.0,24.92889727172364,24.927177399905997,20.806252232102217,12.739582813266678,25.964467025231475,14.089078849731278,22.23223331900966,24.018442533712033,31.141135848470405,23.00614313557465,9.884157822707559,27.399706614784375,28.552671612604705,26.066318680895204,14.384108247356389,14.956268277941152,21.239006722812153,13.75105099231533,18.657610871310382,21.435381412117675,11.612163371228506,27.739959219722248,11.854891323914858,17.914078801515956,7.716477232704584,22.49707865515344,13.542757642395346,21.457742996324477,43.53042983423759,40.04292454077398,24.39206052918925,13.855968064649183,31.768211666184015,33.29903408435926,17.96744586687643,12.117503192414125,32.23650825685296,14.679740246897822,29.768612401138583,21.589794273984854,18.325788625102817,19.89038213496418,23.406572837362383,7.70422197436016,24.2711400472316,34.79102433063124,33.722785988853566,33.07639088458805,18.818953500612903,18.17424810852519,22.68771531051353,33.52879424551221,16.141005561856133,33.4047678680689,27.823854417456946,31.50744461326949,34.40914811656519,32.03513965520279,16.331644897496187,29.172163437413662,27.51734557572882,35.9744470117814,28.42483506134275,26.969599778014103,27.14034683608305,41.431717665836175,31.12946178569106,27.43148702550504,29.992902807249745,30.983581050536525,42.29122803990387,41.88382688275848,27.835038179984313,42.262384717240124,35.94920384017529,24.57270884567839,31.765218367335812,27.862339809133097,36.083373392685665,44.159101562329674,34.77649894784982,34.19837814157533,17.95558230895237,37.40545138611923,36.943326542553244,20.26494186234016,20.493018216185767,24.561248461745105,19.51302410363097,21.156049200134255,32.408377472142725,32.95183623107103,20.008384804146168,34.600547658269605,25.619711888349997,24.828273569263423,18.973310774732703,22.537055331886346,51.691919619397474,23.37867517412087,40.96210177219174,47.08155264089672,45.5213747399594,31.418072054299625,48.61885527302979,31.339404856357575,45.64593252718406,48.46632547139802,50.34984022793408,44.9992896515242,38.420532984038445,38.01386300447665,32.78656154000848,25.98057584049862,31.718366202013204,37.35820467486412,43.334669993567076,41.890627634073475,43.00700026099036,42.22035835884533,42.96703472453672,44.132361699164974,34.52275797917271,39.75380830946069,37.99669983548162,42.89430391813874,28.209173862787743,34.30861877601163,15.25674553898666,22.224430327047834,20.97129685191262,19.144269818899396,20.758261147487474,23.633146187978394,15.732438271330166,15.285082020040624,28.5361463655651,27.988281957733445,29.727815631364102,22.7888943230248,29.90020677941308,28.367192635957277,26.236086565491476,33.0988733538445,31.38506687087197,37.27707969325262,23.220909802594814,18.718377138285568,23.36112133127495,34.85073999782987,19.755912044357892,17.71276644995423,15.602431179600606,15.663244214096823,15.71011116773192,26.815416238046232,8.960698338684796,19.853860864400115
9,25.899455156106114,32.25137560569179,32.09140599880014,26.018869548497914,21.2037763476984,21.787682002199713,16.630933625388774,9.783545380574486,24.92889727172364,-0.0,19.101432373291875,12.04687651017172,22.415985375661563,10.026884959929992,34.59095315488264,25.93287664078454,17.736602810013967,19.042501054229216,17.011268851052822,22.537024750028674,17.880812064543,9.284326617310741,9.644029682031496,19.073650628624442,26.268006565188475,11.737396885137281,31.44246604196147,20.01820566139761,14.23267375154812,33.88368208279804,18.418472514492013,32.47713030758779,24.473385552061565,24.575364112382037,20.97070490539484,25.37284672560819,18.996134412461075,34.03812454196321,43.55985642711838,19.89804966322587,16.362114261531698,28.21949970240088,13.933256748455355,17.52377844836563,24.86070879485091,21.667166238084985,14.669431361829291,20.288646447320215,17.469245134994033,29.494539714783606,21.32079618150288,23.463930612284877,22.23794693048893,6.297121705931914,26.79851093347133,19.989485253633937,9.510799801015285,34.48349041480062,22.84108108846256,17.669545697554682,13.682456878382196,14.21483235099856,11.415154373111063,10.922667511826836,12.358112046570268,11.171483529606633,19.913234673377822,15.057220828971989,22.60083215132939,23.784094505714116,15.529050969964974,25.108959520547888,20.258867833612694,23.56059281382174,17.99406643756329,9.27397990955353,26.337296493511385,24.509598170249657,17.83572467819951,21.49679171899558,17.8742420182795,24.042827433964305,22.00789441717672,26.419886020043197,16.878092283851707,16.889163981593754,48.07321439934614,17.945057956784606,27.304219136918906,17.612199389958906,21.718935851805533,27.578597200265175,24.65485215034131,14.62529270289478,20.02607025153469,20.410526862509357,30.822299455771958,20.367635566909403,18.024759816535266,19.463970874850197,14.372127143306288,15.40022052359134,18.909140363071568,32.9363406862335,26.764680477059855,20.901601425123733,23.439065948285982,42.64139722016515,37.293721252178955,21.90502785976166,27.975852067495154,22.617974041389445,40.00109916780154,24.684978232527275,20.87090863995692,29.124618772554772,23.747221808401957,32.21378136632823,28.805722432395363,19.405616700021202,15.815631499276556,12.188900038901739,17.047052843730825,18.041459773335475,11.616756719716381,27.023038463543326,28.645786857328726,32.292171585366475,19.072983589999996,18.00786587523865,19.155552157381912,16.616113730059126,25.995929136447852,16.00864468355326,23.72443768309103,15.629142946586063,17.667293717482725,22.706985522202388,11.461965065237711,20.355691942861363,16.47413972676707,14.613170604187836,23.97643565605087,26.20152569837093,22.729803788076335,11.054813175865315,9.398054810935824,23.987432127224185,13.596134228305623,23.539092845656715,30.787183830976545,16.815330179140354,18.062914801988978,16.030208441207623,36.28848892211504,34.63176783295568,23.98805075660714,22.01265480169948,35.96818875932525,26.845541331573482,28.72026862522838,25.227961010287146,29.078655784345703,33.22478988598482,9.952842959201895,27.660229483358666,23.665557212425618
