avg,cen
105.8809090909091,93.51
103.34363636363636,94.36
100.91090909090909,92.19
99.92636363636365,92.7
99.03545454545456,93.77
99.47454545454544,93.26
105.11454545454545,97.7
110.62727272727274,101.36
127.59545454545454,117.79
142.11454545454546,123.11
151.32363636363635,131.2
156.9109090909091,137.75
171.37454545454545,156.86
181.2972727272727,167.33
187.44909090909093,174.74
186.3418181818182,182.63
184.85454545454542,181.42
176.94272727272727,172.59
159.44727272727272,147.34
145.03636363636363,135.35
130.82181818181817,121.91
117.12818181818183,105.92
111.89545454545454,97.95
107.22909090909091,93.04
