p,k,db,cp,sp,gyh_db,gyh_cp,gyh_sp,zb,exemplars,labels
-11.5,10,0.7556556355239992,2.3755094582972434,20.156505667471883,0.24224655914742518,0.28094069900972796,0.15551002359048854,0.2302359602237667,[  2   3   5   6  36  38  66 157 162 172],"[  2   2   2   3   5   5   6 162 162   5 162 162 162 162 162   5   5   5
  66   5 162 162 162 162 162 162 162   5   5   5   5 162 162 162   5   2
  36  66  38   2   5  66 162 162 162 162 162 162 162 162 162 162  66 162
  66  66  66 162 162  66  66  66  66  66  66  66  66  66  66  66  66  66
 157  66  66  66  66  66  66  66  66  66  66  66  66  66  66  66  66  66
  66  66  66 172  66  66  66  66  66  66  66 162  66 162   5 162 162  66
  66  66  66  66  66  66  66  66  66  66  66  66  66  66  66  66  66  66
  66  66  66  66  66  66  66 162  66  66  66 162 162  66  66  66  66  66
 162  66 162  66 162 162  66 162 162 162 162 162 172 157 157   5 172 162
 162 162 162 162 162 162 162 172 172 172 172 172 157 157 157 172 172   2
 172]"
-12.5,11,0.9321721748137236,2.205198874874171,18.948233413360295,0.5422736824944883,0.25775671685370555,0.2202979241042952,0.39065050148674435,[  2   3   5   6  36  38  66  86 157 162 172],"[  2   2   2   3   5   5   6 162 162   5 162 162 162 162 162   5   5   5
  86  86 162 162 162 162 162 162 162   5   5   5   5 162 162 162   5   2
  36  66  38   2   5  66 162 162  86 162 162 162 162 162 162 162  86 162
  86  86  86 162 162  66  66  66  66  86  66  66  66  66  66  66  66  66
  86  66  66  66  66  66  66  66  66  66  66  66  86  86  86  86  86  86
  86  86  86 172  86  86  66  86  86  86  86  86  86  86   5  86  86  86
  86  66  86  86  86  86  66  66  66  66  66  66  66  66  66  86  86  66
  66  66  66  66  66  66  86  86  86  66  86 162 162  86  66  66  86  66
 162  66  86  86  86  86  66 162 162 162 162  86 172 157 157   5 172 162
 162 162 162 162 162 162 162 172 172 172 172 172 157 157 157 172 172   2
 172]"
-13.5,11,0.88580117545585,2.3883206676242557,19.084458989411434,0.46345637959441255,0.28268465902950374,0.21299347012994935,0.3556477220870696,[  2   3   5   6  36  38  65  94 157 162 172],"[  2   2   2   3   5   5   6 162 162   5 162 162 162 162 162  94  94   5
  94   5 162 162 162 162 162 162 162   5   5   5   5 162 162 162   5   2
  36   5  38   2  94 162 162 162 162 162 162 162 162 162 162 162  94 162
  65  65 162 162 162  65  65  65  65  65  65  65  65  65  65  94  65  94
 157  65  65  65  65  65  65  65  65  65  65  94  94  94  94  94  94  94
  94  65  94 172  94  94  94  94  94  94 162 162 162 162   5 162  94  94
  94  94  94  94  94  94  94  65  65  65  94  94  65  65  94  94  65  94
  65  94  94  65  65  65  65 162  94  65 162 162 162  65  65  65  94  65
 162  65  65  65 162 162  65 162 162 162 162 162 172 157 157   5 172 162
 162 162 162 162 162 162 162 172 172 172 172 172 157 157 157 172 172   2
 172]"
-14.5,9,0.8108508474091092,2.828104479810545,19.29450976520943,0.3360624741379203,0.3425514027708864,0.20173048803386984,0.30410170977014916,[  2   3   5   6  36  94 157 162 172],"[  2   2   2   3   5   5   6 162 162   5 162 162 162 162 157  94  94   5
  94   5 162 162 162 162 162 162 162   5   5   5   5 162 162 162   5   2
  36   5   2   2  94 162 162 162 162 162 162 162 162 162 162 162  94 162
 162 162 162 162 162  94  94  94  94  94  94  94  94  94  94  94  94  94
 157  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94
  94  94  94 172  94  94  94  94  94  94 162 162 162 162   5 162  94  94
  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94
  94  94  94  94  94  94  94 162  94  94 162 162 162  94  94  94  94  94
 162  94  94 162 162 162  94 162 162 162 162 162 172 157 157   5 172 162
 162 162 162 162 162 162 162 172 172 172 172 172 157 157 157 172 172   2
 172]"
-15.5,9,0.8163195755766854,2.7660054807247265,18.97166986032819,0.34535773217485644,0.33409801098644243,0.2190412551794016,0.31096368262888924,[  2   3   5   6  24  36  94 157 172],"[  2   2   2   3   5   5   6  24  24  24  24  24  24  24  24  94  94   5
  94  24  24  24  24  24  24  24  24   5   5   5   5  24  24  24   5   2
  36   5   2   2  94  24  24  24  24  24  24  24  24  24  24  24  94  24
  24  94  24  24  24  94  94  94  94  94  94  94  94  94  24  94  94  94
 157  24  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94
  94  24  94 172  94  94  94  94  94  24  24  24  24  24  24  24  94  94
  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94
  94  94  94  94  94  94  94  24  24  94  24  24  24  94  94  94  94  94
  24  94  94  24  24  24  94  24  24  24  24  24 172 157 157   5 172  24
  24  24  24  24  24  24  24 172 172 172 172 172 157 157 157 172 172   2
 172]"
-16.5,9,1.0064224107859667,3.2450927513682135,17.722826999532035,0.6684776336722776,0.39931504277937907,0.28600456311543465,0.5055687183098423,[  2   3   5  36  66  83 157 162 172],"[  2   2   2   3   5   5 157 162 162   5 162 162 162 162 157   5   5   5
  66   5 162 162 162 162 162 162 162   5   5   5   5 162 162 162   5   2
  36   5   2   2   5  66 162 162 162 162 162 162 162 162 162 162  66 162
  66  66  66 162 162  66  66  66  66 162  66  66  66  66  66  83  83  66
 157  66  66  66  66  66  66  83  66  66  83  83  83  66  66  66  66  83
  66 162  66 172  66  66  66  66  66  66  66 162  66 162   5 162 162  66
  66  83  83  83  83  83  66  83  83  83  83  66  83  83  66  66  66  66
  83  66  66  66  66  66  66 162  66  66  66 162 162  66  66  66  66  66
 162  66 162  66 162 162  66 162 162 162 162 162 172 157 157   5 172 162
 162 162 162 162 162 162 162 172 172 172 172 172 157 157 157 172 172   2
 172]"
-17.5,8,1.03087450156059,3.5656710732862207,16.525612029166087,0.710039124082477,0.44295462139847164,0.3501995689427766,0.5533081096265506,[  2   3   5  83  86 157 162 172],"[  2   2   2   3   5   5 157 162 162   5 162 162 162 162 157   5   5   5
  86   5 162 162 162 162 162 162 162   5   5   5   5 162 162 162   5   2
   5   5   2   2   5  86 162 162  86 162 162 162 162 162 162 162  86 162
  86  86  86 162 162  86  83  86  86  86  86  86  86  86  86  83  83  86
  86  86  83  86  86  86  83  83  83  83  83  83  83  86  86  86  86  86
  86  86  86 172  86  86  83  86  86  86  86  86  86  86   5  86  86  86
  86  83  86  83  83  83  86  83  83  83  83  83  83  83  86  86  86  86
  83  86  86  86  86  83  86  86  86  86  86 162 162  86  86  86  86  86
 162  86  86  86 162  86  86 162 162 162 162  86 172 157 157   5 172 162
 162 162 162 162 162 162 162 172 172 172 172 172 157 157 157 172 172   2
 172]"
-18.5,7,1.2014687124285568,4.281762369545325,14.253269435880947,1.0,0.5404344579469322,0.47204322244559616,0.7531194200981322,[  2   5  66  83 157 162 172],"[  2   2   2   5   5   5 157 162 162   5 162 162 162 162 157   5   5   5
  66   5 162 162 162 162 162 162 162   5   5   5   5 162 162 162   5   2
   5   5   2   2   5  66 162 162 162 162 162 162 162 162 162 162  66 162
  66  66  66 162 162  66  66  66  66 162  66  66  66  66  66  83  83  66
 157  66  66  66  66  66  66  83  66  66  83  83  83  66  66  66  66  83
  66 162  66 172  66  66  66  66  66  66  66 162  66 162   5 162 162  66
  66  83  83  83  83  83  66  83  83  83  83  66  83  83  66  66  66  66
  83  66  66  66  66  66  66 162  66  66  66 162 162  66  66  66  66  66
 162  66 162  66 162 162  66 162 162 162 162 162 172 157 157   5 172 162
 162 162 162 162 162 162 162 172 172 172 172 172 157 157 157 172 172   2
 172]"
-19.5,7,1.2010225284353147,4.281717823559712,14.253269435880947,0.9992416161085267,0.5404283940058969,0.47204322244559616,0.7527387121671367,[  2   5  66  83 157 162 172],"[  2   2   2   5   5   5 157 162 162   5 162 162 162 162 157   5   5   5
  66   5 162 162 162 162 162 162 162   5   5   5   5 162 162 162   5   2
   5   5   2   2   5  66 162 162 162 162 162 162 162 162 162 162  66 162
  66  66  66 162 162  66  66  66  66 162  66  66  66  66  66  83  83  66
 157  66  66  66  66  66  66  83  66  66  83  83  83  66  66  66  66  83
  66 162  66 172  66  66  66  66  66  66 162 162  66 162   5 162 162  66
  66  83  83  83  83  83  66  83  83  83  83  66  83  83  66  66  66  66
  83  66  66  66  66  66  66 162  66  66  66 162 162  66  66  66  66  66
 162  66 162  66 162 162  66 162 162 162 162 162 172 157 157   5 172 162
 162 162 162 162 162 162 162 172 172 172 172 172 157 157 157 172 172   2
 172]"
-20.5,7,1.1326426284832396,4.135872751057633,13.934346867136103,0.883015540297537,0.5205748447403618,0.489143940917892,0.6939374665633319,[  2   5  83  86 157 162 172],"[  2   2   2   5   5   5 157 162 162   5 162 162 162 162 157   5   5   5
  86   5 162 162 162 162 162 162 162   5   5   5   5 162 162 162   5   2
   5   5   2   2   5  86 162 162 162 162 162 162 162 162 162 162  86 162
  86  86  86 162 162  86  83  86  86  86  86  86  86  86  86  83  83  86
  86  86  83  86  86  86  83  83  83  83  83  83  83  86  86  86  86  86
  86  86  86 172  86  86  83  86  86  86  86  86  86  86   5  86  86  86
  86  83  83  83  83  83  86  83  83  83  83  83  83  83  86  86  86  86
  83  86  86  86  86  83  86  86  86  86  86 162 162  86  86  86  86  86
 162  86  86  86 162  86  86 162 162 162 162  86 172 157 157   5 172 162
 162 162 162 162 162 162 162 172 172 172 172 172 157 157 157 172 172   2
 172]"
-21.5,7,1.1385444951215389,4.093071618590268,13.977990069126262,0.8930470086063541,0.5147484264906166,0.48680378006505387,0.6969115559420948,[  2   5  83  92 157 162 172],"[  2   2   2   5   5   5 157 162 162   5 162 162 162 162 157   5   5   5
  92   5 162 162 162  92 162 162 162   5   5   5   5  92 162 162   5   2
   5  92   2   2   5  92  92  92  92 162 162 162 162 162 162 162  92 162
  92  92  92  92 162  92  83  92  92  92  92  92  92  92  92  83  83  92
  92  92  83  92  92  92  83  83  83  83  83  83  83  92  92  92  92  92
  92  92  92 172  92  92  92  92  92  92  92  92  92  92   5 162  92  92
  92  83  83  83  83  83  92  83  83  83  83  83  83  83  92  92  92  92
  83  92  92  92  92  92  92  92  92  92  92 162 162  92  92  92  92  92
 162  92  92  92  92  92  92 162 162 162 162  92 172 157 157   5 172 162
 162 162 162 162 162 162 162 172 172 172 172 172 157 157 157 172 172   2
 172]"
-22.5,5,1.1201269310077289,4.959743355284117,14.522625550006243,0.8617424702194053,0.6327264268872563,0.45760027130991315,0.703452909658995,[  2   5  92 157 172],"[  2   2   2   5   5   5 157 172   5   5  92  92  92  92 157   5   5   5
  92   5  92  92  92  92  92  92  92   5   5   5   5  92  92  92   5   2
   5  92   2   2   5  92  92  92  92  92  92  92  92  92  92  92  92  92
  92  92  92  92  92  92  92  92  92  92  92  92  92  92  92  92  92  92
  92  92  92  92  92  92  92  92  92  92  92  92  92  92  92  92  92  92
  92  92  92 172  92  92  92  92  92  92  92  92  92  92   5  92  92  92
  92  92  92  92  92  92  92  92  92  92  92  92  92  92  92  92  92  92
  92  92  92  92  92  92  92  92  92  92  92  92  92  92  92  92  92  92
  92  92  92  92  92  92  92  92  92  92 157  92 172 157 157   5 172  92
  92 157 157  92 157 157 157 172 172 172 172 172 157 157 157 172 172   2
 172]"
-23.5,6,1.106638031181123,4.855756297697461,15.552863016200304,0.8388152372905371,0.6185709114806917,0.4023586465533682,0.6746400081537834,[  2   5  83 157 162 172],"[  2   2   2   5   5   5 157 162 162   5 162 162 162 162 157   5   5   5
  83   5 162 162 162 162 162 162 162   5   5   5   5 162 162 162   5   2
   5   5   2   2   5 162 162 162 162 162 162 162 162 162 162 162   5 162
 162 162 162 162 162  83  83  83  83 162  83  83  83 162 162  83  83  83
 157 162  83  83 162  83  83  83  83  83  83  83  83 162 162 162 162  83
  83 162  83 172  83  83  83  83 162 162 162 162 162 162   5 162 162  83
  83  83  83  83  83  83  83  83  83  83  83  83  83  83  83  83 162  83
  83  83  83  83  83  83 162 162 162 162 162 162 162 162  83  83  83  83
 162  83 162 162 162 162 162 162 162 162 162 162 172 157 157   5 172 162
 162 162 162 162 162 162 162 172 172 172 172 172 157 157 157 172 172   2
 172]"
