,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,-0.0,3.483957960065996,3.5560700575466453,5.221424805289619,4.742180484123168,5.7787221970082205,34.10743110081855,7.166378536303146,9.399307500466495,8.986264910976825,3.908680619451892,4.074962591864604,8.696964772709629,8.660892542500681,13.833498458461236,4.636667550007075,5.0724664805541435,8.741272465585828,6.152881169235601,4.563978944833487,13.726414925238755,3.19851689991197,6.233856144361354,3.616970330604822,7.319156412457851,4.1714629873413,5.048416833656981,5.838368154306256,3.9160886881844843,6.812988345675833,12.246037405395528,5.167743523057088,5.314749915594727,6.079445749613257,4.7291607818978205,3.570126859602774,5.0250866828664975,6.615251793875409,6.011467441094002,3.125874973546215,10.027981553079384,15.056633597713537,12.619680035609766,5.817071688490713,14.246838600859675,4.548121502446499,10.402736593922004,10.984503935082104,10.882793090816493,6.995070650174721,3.571602965518192,3.6096585584229213,4.83902320394154,3.27762603628684,7.008792634676492,5.326466859948166,3.363982343843759,24.3851049248769,3.788839808111492,7.124765368317888
1,3.483957960065996,-0.0,3.122350625923421,3.3743229456302517,4.317375069742766,3.509487143533443,29.73164216998008,6.02275386811007,5.9568123279164364,10.426362475679083,3.015691632330136,3.174169832290593,6.1929090259622726,7.194588801039259,8.684906769375024,3.566589814831739,5.689609825767513,9.306787400329295,4.73685353108041,4.981650979084048,9.84960099241382,4.7062235808724635,7.5018655400523695,3.012209552044087,6.621465110395365,3.709575150974405,6.002339954084913,5.020648732191894,3.2229216465870136,5.018744206194718,14.150838640610115,5.421133199665392,2.9441760664932555,2.832031556862379,2.4004418754355585,1.8174766249044316,2.9289997405116766,4.353297014438139,5.23239526840175,4.447452243938521,7.823826400270835,10.857127292290228,8.10926759985395,4.081335848251947,11.793482533576066,5.2162319762673315,7.602511772451107,6.945187200952954,10.215787220343566,6.512185910828849,3.76533534495679,5.874646432728128,3.2379552577006527,3.892545317304097,4.161513646174582,6.418724100576846,2.09644876561519,25.52349057248939,4.511278349184825,6.05617140840976
2,3.5560700575466453,3.122350625923421,-0.0,2.560364321183401,4.056926082860581,4.373292946767785,28.485844046599713,3.984071707684893,10.275335238516016,12.652446006947574,2.2486810650924247,2.218122443214312,5.245117877989459,6.35214914749802,9.676214845000013,5.642738267837323,7.363555654653495,11.50116644493851,6.875520551251184,3.5387165240818335,12.110325520447052,2.981083935108967,6.226972739934809,3.475291867294343,4.649659797880259,5.674685713516185,7.384088827802864,7.941916088968367,3.8283526930457983,6.557106727156397,13.280286985657602,2.8421608306593065,3.852702777909606,7.012563662770123,5.067225712537807,4.494542768233401,6.351164761925886,6.823369595382107,7.754956489638998,3.338385250456467,10.239887602098342,11.969108146897046,9.352802642815028,5.44406212376161,15.407798682349416,4.095228097650569,8.51997618265748,8.455015387793114,10.259884900537061,7.422037868184228,3.442565738847888,5.903599828653881,2.7412412956315184,4.494814824061084,6.304264785319865,5.515011425079712,3.567716246999334,18.741177944509335,4.126235389832735,4.329220548675656
3,5.221424805289619,3.3743229456302517,2.560364321183401,-0.0,1.7898475736557147,2.6283291531882473,36.18002848313901,2.606317362158535,8.221932470365749,11.434486750593663,2.736775513508461,2.384456558532809,4.261583399945207,5.036500376750184,11.912992436147782,5.400095262466925,8.267730901172726,11.87934965373758,8.24660857150503,6.066246973422999,10.388969498322158,4.584911293946346,8.249591458312844,3.4369498614066036,5.89709659924277,6.156434090578765,8.882071524886868,8.633071847596362,5.464242255982224,7.388933828480319,11.026489141795206,3.9950298061899954,3.209718785312805,6.332557418947692,5.220225653385158,4.9550609716462475,5.377458687146966,8.166413925745582,7.304582965560395,6.631543738479987,11.083032850439633,14.104988541358994,11.245616442454427,6.863009437301296,14.986532280646905,4.252574451258163,10.525530267686598,10.16128924694576,11.075058745598787,10.057298611652353,4.674245121162798,7.627711739538675,3.2922714232276564,6.050704016203149,8.221326262338893,6.321311596972299,4.58383078491943,24.34853151661268,5.219293847215963,3.33316780884587
4,4.742180484123168,4.317375069742766,4.056926082860581,1.7898475736557147,-0.0,2.493350682080148,31.678053137967908,2.909187010042351,7.478848366103491,12.138545988471995,3.826645037433507,2.8590402199298053,4.712117681337685,4.3142350372100005,10.961990686487162,7.112214521558013,8.72102069764277,12.51461972682836,9.014204614219404,6.714211319841715,11.364264080186555,4.087550653774358,8.727071482583636,3.615323826665606,7.10792885373173,5.792753816746574,7.268201170973652,8.420171004974588,7.030192221598873,10.177059998032167,9.508392964444027,6.284074767286167,3.2801475491142513,7.7572239895869695,6.545641501730825,4.79509670460758,4.202396269884662,9.743264369892215,8.07433695654422,5.230115321570149,12.628024294376562,18.728566834289662,16.1527579564592,8.516617602702732,13.144773549314333,4.804177208230413,14.540046544001866,14.340815411561108,14.753147756067353,10.559145993182682,7.498843397255418,6.70663442935831,3.5278326241500104,7.821166203636979,9.434140935691829,7.807722724432081,4.931493871452209,23.826362552577407,7.558602910017753,5.530967623415175
5,5.7787221970082205,3.509487143533443,4.373292946767785,2.6283291531882473,2.493350682080148,-0.0,32.171341309142804,2.882087221334654,7.160659486368266,10.762559037515794,6.194341897961785,6.145033107621971,7.887928774651293,5.567738766780227,9.529502519210167,4.937424312224447,7.435136976443141,12.09451717537255,7.384216455433002,6.660631761507191,12.751632105048344,5.755639466223878,8.586708674451774,3.960574863913973,7.1945919241352,5.80055312608841,8.996868160054271,8.72296659763705,5.54183154815429,6.686254040324346,13.865400446653915,5.62445525564664,5.265026813370078,5.635877354817752,5.491717218704143,4.455829329577924,4.073946215380423,7.228902624439593,6.485625299882113,6.769647470389292,10.930038914961383,14.913108521028592,12.041603995414235,6.467425870344014,13.345341373662437,7.248146887133901,10.80356906371234,11.133483088762823,12.022799227829031,8.647844816306945,6.9742065296209175,8.623746199597807,5.472230694070506,6.793852057705442,6.562633394548347,8.324527575903078,4.718785972743853,23.75308758805361,6.592568400925795,6.192238951722319
6,34.10743110081855,29.73164216998008,28.485844046599713,36.18002848313901,31.678053137967908,32.171341309142804,-0.0,34.14296258675765,36.81239128785834,30.62676859839369,31.69370876588756,23.433877120890262,34.153212922140085,28.041539166264133,38.28746937355979,30.80898750985722,17.53848824751271,33.196186116036976,28.093008336578087,34.446933540346166,28.406080784680395,23.788400769123367,21.535700411227705,35.67394196837019,27.680028151943407,31.770302923713082,26.189743759201768,29.613668721923887,33.006858451860914,28.64662546585544,25.16805943659557,26.403323087676487,34.652092436056954,39.48607086103458,33.252099768105914,36.10538027386788,25.490923616196675,35.42153675383285,35.16334859095049,17.11215089473793,21.619233656756464,23.27895421635696,18.742218493278063,37.61990530263674,25.7174738988396,23.706137124877227,36.45278826223227,27.453921145722795,28.961872759685114,32.6972931595687,31.18774510379857,31.1253370770956,32.88408233820647,32.68160160236848,30.805278070311804,25.13525306069695,29.711276608779645,35.63750865617416,34.199971102203634,33.45788405265217
7,7.166378536303146,6.02275386811007,3.984071707684893,2.606317362158535,2.909187010042351,2.882087221334654,34.14296258675765,-0.0,8.82704294183047,13.070681956836138,5.464437854881536,4.150009648433057,4.634319808744883,4.875384277695375,13.668614561940915,7.50291028699726,9.291214547997619,14.512687825345118,8.85429899594096,7.42072483165934,9.964308904600442,5.059945446020387,8.782344004568051,4.213273243909766,6.185141650514201,7.614103358372683,10.673882443396604,9.340206155831764,7.036410466635279,8.083025299208337,12.186105118356823,5.8302482500466315,5.500497448313564,7.29281672276402,6.771720742964226,5.583979419392635,6.031883194625267,7.530142670911043,8.313390824973634,7.233055404719208,12.694256762543787,14.993025660932549,12.279726068856577,8.434575332776978,15.943439354889422,5.997613772913661,11.63916681888106,11.921031088774761,13.346067915907433,11.335296586660247,8.132193912601235,9.670990292883989,4.790262108277316,8.368428076889861,8.477282186492797,9.1332059232151,7.564660397940653,24.52722199527932,8.318040587899683,6.349765705791766
8,9.399307500466495,5.9568123279164364,10.275335238516016,8.221932470365749,7.478848366103491,7.160659486368266,36.81239128785834,8.82704294183047,-0.0,6.7998147195776655,11.579631279369982,12.018831432854336,12.177775266673343,10.908795617134821,9.336171787187476,6.483183719335959,10.442523360380378,12.319974638693704,7.599834365645422,11.435334092066633,8.668136058502158,10.676599790423003,13.305944097778545,6.780191324136607,10.932780697017076,7.777111090392302,9.422577427927093,11.118461502061791,7.998624886729541,7.155901781732276,18.594869534956505,12.707995333739367,9.883915496790847,5.967840170668784,5.525922652981732,6.333025116655709,3.750642025041246,5.585933667973017,6.371758534793146,9.853457259994885,10.729833943436134,16.16504924886395,10.068991808080614,8.306336328788303,13.213448957083253,11.413656797906679,11.723565553686388,9.289466281197685,14.224447710489464,9.4044602463045,9.602004595992744,12.576831875961872,10.328844533316857,8.561571256614483,6.278264808271513,10.757682528623656,7.613619264583577,32.186823328615375,7.8972673529709825,9.548766111766087
9,8.986264910976825,10.426362475679083,12.652446006947574,11.434486750593663,12.138545988471995,10.762559037515794,30.62676859839369,13.070681956836138,6.7998147195776655,-0.0,14.837663612982437,15.200743827394838,17.399985622693507,16.239092286720187,7.643035413036282,7.8412053365576115,4.04501369768026,4.351746855381853,6.172381404039612,10.43646638312149,12.064921573014638,12.148713580262312,11.649887062276978,11.23965702068745,15.824390159814008,6.7704567750329465,7.062155785893041,11.14308057236276,9.91745150403821,6.412915468725981,20.448783853902416,12.022804978417904,14.711460150175501,11.758894337230299,10.790941843264065,10.887092989961383,10.366796415539477,11.057269472882886,6.328637560011749,10.03260529951938,7.914239287976611,9.437690390572735,7.46014203997111,8.55362595682505,6.971268860254093,15.295948533368296,6.6376397090418475,8.13951313107586,5.820013934460969,5.548780255840549,10.49149137449882,9.864197003231263,14.899272847138139,8.004123881892056,8.454670989407916,7.570943753159589,9.738122693553116,30.456317149756316,8.96101706342991,12.78239006962071
10,3.908680619451892,3.015691632330136,2.2486810650924247,2.736775513508461,3.826645037433507,6.194341897961785,31.69370876588756,5.464437854881536,11.579631279369982,14.837663612982437,-0.0,1.2269378593544247,5.155701998374735,7.062051176089179,11.802283203556566,7.163733189809837,9.060785180061231,11.848056369862826,6.888498786187936,3.8656209489509155,12.477250239627905,3.071829726856682,5.563357501728546,2.945279619832823,4.396241130644441,4.856317935317689,6.885941546384045,5.289268948286711,3.608250283123523,8.122710444749167,10.468530966664805,4.270321781593705,2.135066919587002,5.2322372132874015,4.580391330071861,3.485723029260217,6.458079822369926,5.376036530398997,9.11085595538679,3.8448940858158602,8.545924241189631,14.014142921055658,9.919614025738241,5.720828455075327,12.24289731271007,3.3531407127358337,10.069734923031309,8.087065088770318,11.864158725892453,7.84284263673759,2.802040198644902,6.3043613754936345,2.4816013247196933,4.636066268050737,6.431610402412968,4.278819228502134,2.5923809550073984,35.677631942839575,3.9752167819767252,4.480013154025699
