avg,cen
203.6140625,205.35
204.87343750000005,208.93
204.93031249999999,210.21
204.30343749999997,201.08
206.175,201.71
204.95624999999995,205.42
206.355625,207.07
209.90656249999995,212.46
218.04968749999995,218.86
218.11500000000004,217.14
216.5478125,215.9
216.69968750000004,215.87
219.43687500000001,215.38
219.11718749999997,213.03
219.8359375,213.64
220.10375,210.63
218.70031250000002,218.65
216.825625,210.8
212.71218749999997,208.98
209.20062500000003,207.42
208.44499999999996,203.72
207.34812499999992,200.88
205.8184375,200.08
204.85249999999994,208.95
