,0,1,2,3
0,-0.0,31.532906094323693,26.99653622595652,41.895923114473966
1,31.532906094323693,-0.0,16.016710969219332,14.218065538844629
2,26.99653622595652,16.016710969219332,-0.0,27.17949106633554
3,41.895923114473966,14.218065538844629,27.17949106633554,-0.0
