avg,cen
3.805769230769231,2.99
3.7615384615384615,2.48
3.802692307692308,3.22
3.539615384615384,2.21
3.758461538461539,2.94
3.7030769230769236,2.44
4.003076923076923,2.91
3.824615384615385,2.99
3.618846153846156,2.1
3.694615384615385,2.84
3.7038461538461545,2.13
3.7042307692307705,3.03
3.5665384615384617,2.11
3.7992307692307694,3.11
3.5884615384615377,3.12
3.903846153846153,2.5
3.6188461538461536,3.13
3.9373076923076926,2.56
4.111538461538461,3.62
4.339615384615385,3.5
4.154615384615385,3.38
4.203076923076923,4.04
4.148461538461538,3.39
4.243846153846153,4.48
