avg,cen
44.444117647058825,45.69
42.21588235294117,42.58
40.542352941176475,40.84
38.56470588235294,38.79
36.68705882352941,34.11
36.25058823529412,33.08
38.62411764705883,35.42
49.08529411764705,45.46
64.42999999999999,67.45
81.07529411764705,86.36
90.46411764705881,90.85
97.17999999999999,98.56
101.45764705882354,100.48
109.8164705882353,109.53
110.22470588235294,112.55
114.19176470588233,118.53
109.53764705882354,116.78
94.26117647058824,97.67
73.77705882352943,74.91
63.718823529411765,66.83
58.06823529411764,60.25
53.478235294117646,54.59
49.248823529411766,50.82
44.942352941176466,45.67
