0,1,time,week
4.69,0.81,2019-07-20 00:00:00,6
5.0,0.53,2019-07-20 01:00:00,6
5.07,0.53,2019-07-20 02:00:00,6
4.71,0.39,2019-07-20 03:00:00,6
4.73,0.56,2019-07-20 04:00:00,6
4.6,0.35,2019-07-20 05:00:00,6
3.32,0.25,2019-07-20 06:00:00,6
5.15,0.32,2019-07-20 07:00:00,6
5.66,0.14,2019-07-20 08:00:00,6
5.69,0.11,2019-07-20 09:00:00,6
5.44,0.21,2019-07-20 10:00:00,6
6.03,0.35,2019-07-20 11:00:00,6
5.85,0.6,2019-07-20 12:00:00,6
5.93,0.92,2019-07-20 13:00:00,6
6.73,1.94,2019-07-20 14:00:00,6
6.13,2.32,2019-07-20 15:00:00,6
6.11,2.57,2019-07-20 16:00:00,6
6.03,2.25,2019-07-20 17:00:00,6
6.28,2.61,2019-07-20 18:00:00,6
6.58,2.68,2019-07-20 19:00:00,6
6.98,2.5,2019-07-20 20:00:00,6
7.4,3.03,2019-07-20 21:00:00,6
5.68,2.92,2019-07-20 22:00:00,6
5.16,2.92,2019-07-20 23:00:00,6
5.02,0.53,2019-07-27 00:00:00,6
5.22,0.81,2019-07-27 01:00:00,6
4.95,0.42,2019-07-27 02:00:00,6
4.58,0.63,2019-07-27 03:00:00,6
4.99,0.32,2019-07-27 04:00:00,6
4.86,0.28,2019-07-27 05:00:00,6
3.09,0.25,2019-07-27 06:00:00,6
5.61,0.25,2019-07-27 07:00:00,6
5.81,0.25,2019-07-27 08:00:00,6
5.55,0.95,2019-07-27 09:00:00,6
6.14,1.2,2019-07-27 10:00:00,6
5.84,1.58,2019-07-27 11:00:00,6
6.37,1.87,2019-07-27 12:00:00,6
5.89,2.92,2019-07-27 13:00:00,6
6.61,3.56,2019-07-27 14:00:00,6
6.8,4.44,2019-07-27 15:00:00,6
5.8,2.36,2019-07-27 16:00:00,6
6.55,2.36,2019-07-27 17:00:00,6
5.88,3.06,2019-07-27 18:00:00,6
6.57,3.35,2019-07-27 19:00:00,6
7.13,3.52,2019-07-27 20:00:00,6
7.54,2.61,2019-07-27 21:00:00,6
5.52,4.05,2019-07-27 22:00:00,6
5.46,4.65,2019-07-27 23:00:00,6
4.97,0.46,2019-08-03 00:00:00,6
4.8,0.7,2019-08-03 01:00:00,6
4.46,0.39,2019-08-03 02:00:00,6
4.82,0.49,2019-08-03 03:00:00,6
4.9,0.28,2019-08-03 04:00:00,6
4.58,0.28,2019-08-03 05:00:00,6
3.71,0.32,2019-08-03 06:00:00,6
5.36,0.21,2019-08-03 07:00:00,6
5.3,0.11,2019-08-03 08:00:00,6
5.84,0.07,2019-08-03 09:00:00,6
5.77,0.63,2019-08-03 10:00:00,6
5.81,0.67,2019-08-03 11:00:00,6
5.83,0.7,2019-08-03 12:00:00,6
6.01,2.68,2019-08-03 13:00:00,6
6.5,2.54,2019-08-03 14:00:00,6
6.35,2.57,2019-08-03 15:00:00,6
5.84,1.69,2019-08-03 16:00:00,6
6.31,4.51,2019-08-03 17:00:00,6
5.8,2.39,2019-08-03 18:00:00,6
6.8,2.5,2019-08-03 19:00:00,6
6.96,1.69,2019-08-03 20:00:00,6
7.0,2.92,2019-08-03 21:00:00,6
5.38,3.38,2019-08-03 22:00:00,6
5.14,3.1,2019-08-03 23:00:00,6
4.64,0.6,2019-08-10 00:00:00,6
4.61,0.85,2019-08-10 01:00:00,6
4.27,0.46,2019-08-10 02:00:00,6
4.59,0.42,2019-08-10 03:00:00,6
4.6,0.53,2019-08-10 04:00:00,6
4.41,0.49,2019-08-10 05:00:00,6
3.6,0.39,2019-08-10 06:00:00,6
5.07,0.25,2019-08-10 07:00:00,6
4.95,0.28,2019-08-10 08:00:00,6
5.4,0.39,2019-08-10 09:00:00,6
5.43,0.28,2019-08-10 10:00:00,6
5.21,0.14,2019-08-10 11:00:00,6
5.67,0.99,2019-08-10 12:00:00,6
5.81,1.55,2019-08-10 13:00:00,6
5.11,1.27,2019-08-10 14:00:00,6
5.71,1.41,2019-08-10 15:00:00,6
5.28,3.49,2019-08-10 16:00:00,6
5.38,2.99,2019-08-10 17:00:00,6
5.32,2.39,2019-08-10 18:00:00,6
6.18,2.32,2019-08-10 19:00:00,6
6.84,2.82,2019-08-10 20:00:00,6
6.5,2.54,2019-08-10 21:00:00,6
5.32,2.29,2019-08-10 22:00:00,6
4.38,1.83,2019-08-10 23:00:00,6
5.02,3.31,2019-07-21 00:00:00,7
5.22,2.71,2019-07-21 01:00:00,7
4.76,3.59,2019-07-21 02:00:00,7
5.25,2.22,2019-07-21 03:00:00,7
4.92,3.27,2019-07-21 04:00:00,7
5.0,1.94,2019-07-21 05:00:00,7
3.25,1.69,2019-07-21 06:00:00,7
5.47,1.73,2019-07-21 07:00:00,7
5.41,1.73,2019-07-21 08:00:00,7
5.82,1.94,2019-07-21 09:00:00,7
5.67,2.78,2019-07-21 10:00:00,7
6.1,2.5,2019-07-21 11:00:00,7
5.82,2.08,2019-07-21 12:00:00,7
6.05,3.17,2019-07-21 13:00:00,7
6.35,3.27,2019-07-21 14:00:00,7
6.76,2.22,2019-07-21 15:00:00,7
6.01,3.56,2019-07-21 16:00:00,7
6.19,3.27,2019-07-21 17:00:00,7
5.86,3.13,2019-07-21 18:00:00,7
6.58,3.87,2019-07-21 19:00:00,7
7.18,4.12,2019-07-21 20:00:00,7
7.34,3.91,2019-07-21 21:00:00,7
6.1,4.05,2019-07-21 22:00:00,7
