,0,1,2,3,4,5,6,7,8,9,10,11
0,-0.0,1.239470729286801,0.9620666734773451,2.4794154285347094,1.0529255061189378,1.1039065851089847,1.1721168516896068,1.991362246860557,1.4465742403208774,35.84911314711497,1.501694332748549,2.264842954461028
1,1.239470729286801,-0.0,1.1392649946551994,2.6173499714339816,1.1643252502906611,1.2181975442366917,1.3909019021371922,2.510827874450175,1.4495859969900227,49.12122670896107,2.217414322757553,2.2457093359698668
2,0.9620666734773451,1.1392649946551994,-0.0,1.8816280660638676,0.9765782064442237,1.0618546513371727,0.7469799007307241,1.6535941496581235,0.9713834911828133,41.34758915907363,1.5107931890517332,1.7956289883466714
3,2.4794154285347094,2.6173499714339816,1.8816280660638676,-0.0,2.109212358779931,2.33658999215402,1.6228443093074787,0.9214229925519873,1.3684152581702262,51.002193701505185,0.9644033286802063,2.0633560990041975
4,1.0529255061189378,1.1643252502906611,0.9765782064442237,2.109212358779931,-0.0,0.7562922896456513,0.7134539114746858,1.826276697951065,1.3110755347989989,36.12897319366827,1.5882218931751204,1.7759504504421633
5,1.1039065851089847,1.2181975442366917,1.0618546513371727,2.33658999215402,0.7562922896456513,-0.0,0.9775340497027283,2.074414520029114,1.3764471800703235,46.58949970460543,1.767937007543639,1.7739267868460828
6,1.1721168516896068,1.3909019021371922,0.7469799007307241,1.6228443093074787,0.7134539114746858,0.9775340497027283,-0.0,1.2851199757061538,0.8641789304837836,37.406731025968824,1.3911055434504713,1.8536815770439241
7,1.991362246860557,2.510827874450175,1.6535941496581235,0.9214229925519873,1.826276697951065,2.074414520029114,1.2851199757061538,-0.0,1.4507975342234203,39.00076285257658,1.0489955987080706,2.06230587874877
8,1.4465742403208774,1.4495859969900227,0.9713834911828133,1.3684152581702262,1.3110755347989989,1.3764471800703235,0.8641789304837836,1.4507975342234203,-0.0,43.03354525173661,1.1430922094795999,1.8897340319159195
9,35.84911314711497,49.12122670896107,41.34758915907363,51.002193701505185,36.12897319366827,46.58949970460543,37.406731025968824,39.00076285257658,43.03354525173661,-0.0,41.11473514571247,40.199662350113584
10,1.501694332748549,2.217414322757553,1.5107931890517332,0.9644033286802063,1.5882218931751204,1.767937007543639,1.3911055434504713,1.0489955987080706,1.1430922094795999,41.11473514571247,-0.0,1.6749812595173768
11,2.264842954461028,2.2457093359698668,1.7956289883466714,2.0633560990041975,1.7759504504421633,1.7739267868460828,1.8536815770439241,2.06230587874877,1.8897340319159195,40.199662350113584,1.6749812595173768,-0.0
