0,1,time,week
12.41,0.04,2019-03-18 00:00:00,1
12.26,0.0,2019-03-18 01:00:00,1
12.14,0.0,2019-03-18 02:00:00,1
12.2,0.0,2019-03-18 03:00:00,1
11.91,0.0,2019-03-18 04:00:00,1
11.49,0.0,2019-03-18 05:00:00,1
32.05,16.34,2019-03-18 06:00:00,1
64.75,17.22,2019-03-18 07:00:00,1
53.73,17.92,2019-03-18 08:00:00,1
40.17,22.57,2019-03-18 09:00:00,1
28.19,35.95,2019-03-18 10:00:00,1
29.86,35.25,2019-03-18 11:00:00,1
30.85,37.22,2019-03-18 12:00:00,1
30.65,46.94,2019-03-18 13:00:00,1
30.78,42.39,2019-03-18 14:00:00,1
31.1,37.64,2019-03-18 15:00:00,1
26.15,42.82,2019-03-18 16:00:00,1
21.95,38.66,2019-03-18 17:00:00,1
19.64,36.02,2019-03-18 18:00:00,1
22.08,37.54,2019-03-18 19:00:00,1
15.68,10.88,2019-03-18 20:00:00,1
13.49,0.04,2019-03-18 21:00:00,1
11.86,0.0,2019-03-18 22:00:00,1
12.55,0.04,2019-03-18 23:00:00,1
12.72,0.11,2019-03-19 00:00:00,2
11.96,0.14,2019-03-19 01:00:00,2
12.03,0.04,2019-03-19 02:00:00,2
12.39,0.0,2019-03-19 03:00:00,2
12.0,0.0,2019-03-19 04:00:00,2
12.02,0.0,2019-03-19 05:00:00,2
18.8,14.08,2019-03-19 06:00:00,2
26.92,11.94,2019-03-19 07:00:00,2
27.55,11.94,2019-03-19 08:00:00,2
25.9,19.79,2019-03-19 09:00:00,2
28.38,32.68,2019-03-19 10:00:00,2
29.65,36.55,2019-03-19 11:00:00,2
30.28,37.85,2019-03-19 12:00:00,2
31.85,51.83,2019-03-19 13:00:00,2
30.46,51.48,2019-03-19 14:00:00,2
30.03,39.93,2019-03-19 15:00:00,2
29.93,39.15,2019-03-19 16:00:00,2
23.44,37.54,2019-03-19 17:00:00,2
19.48,36.65,2019-03-19 18:00:00,2
21.22,29.58,2019-03-19 19:00:00,2
16.04,5.14,2019-03-19 20:00:00,2
12.99,0.07,2019-03-19 21:00:00,2
12.95,0.04,2019-03-19 22:00:00,2
12.34,0.04,2019-03-19 23:00:00,2
12.96,0.04,2019-03-20 00:00:00,3
12.63,0.04,2019-03-20 01:00:00,3
12.18,0.11,2019-03-20 02:00:00,3
12.22,0.18,2019-03-20 03:00:00,3
12.73,0.0,2019-03-20 04:00:00,3
12.07,0.0,2019-03-20 05:00:00,3
16.81,13.38,2019-03-20 06:00:00,3
22.12,10.6,2019-03-20 07:00:00,3
27.21,12.61,2019-03-20 08:00:00,3
25.23,23.77,2019-03-20 09:00:00,3
27.93,31.34,2019-03-20 10:00:00,3
30.9,30.99,2019-03-20 11:00:00,3
30.74,36.65,2019-03-20 12:00:00,3
31.5,41.9,2019-03-20 13:00:00,3
31.5,44.51,2019-03-20 14:00:00,3
29.44,40.92,2019-03-20 15:00:00,3
29.42,39.26,2019-03-20 16:00:00,3
22.32,36.34,2019-03-20 17:00:00,3
20.11,35.18,2019-03-20 18:00:00,3
20.49,35.99,2019-03-20 19:00:00,3
17.72,12.54,2019-03-20 20:00:00,3
13.85,0.04,2019-03-20 21:00:00,3
13.29,0.04,2019-03-20 22:00:00,3
13.04,0.04,2019-03-20 23:00:00,3
11.91,0.04,2019-03-21 00:00:00,4
12.87,0.04,2019-03-21 01:00:00,4
12.49,0.11,2019-03-21 02:00:00,4
12.17,0.0,2019-03-21 03:00:00,4
12.86,0.0,2019-03-21 04:00:00,4
12.49,0.0,2019-03-21 05:00:00,4
16.88,13.56,2019-03-21 06:00:00,4
21.78,9.05,2019-03-21 07:00:00,4
23.49,12.04,2019-03-21 08:00:00,4
23.87,12.96,2019-03-21 09:00:00,4
28.92,10.88,2019-03-21 10:00:00,4
27.61,19.26,2019-03-21 11:00:00,4
27.38,33.2,2019-03-21 12:00:00,4
30.61,31.3,2019-03-21 13:00:00,4
28.57,29.93,2019-03-21 14:00:00,4
28.8,30.39,2019-03-21 15:00:00,4
27.74,15.99,2019-03-21 16:00:00,4
21.56,11.13,2019-03-21 17:00:00,4
18.99,10.99,2019-03-21 18:00:00,4
19.02,10.49,2019-03-21 19:00:00,4
16.6,3.56,2019-03-21 20:00:00,4
13.69,0.07,2019-03-21 21:00:00,4
12.13,0.07,2019-03-21 22:00:00,4
12.98,0.04,2019-03-21 23:00:00,4
12.51,0.11,2019-03-22 00:00:00,5
13.25,0.11,2019-03-22 01:00:00,5
13.07,0.0,2019-03-22 02:00:00,5
12.6,0.0,2019-03-22 03:00:00,5
12.22,0.0,2019-03-22 04:00:00,5
12.02,0.04,2019-03-22 05:00:00,5
39.22,7.18,2019-03-22 06:00:00,5
79.69,11.51,2019-03-22 07:00:00,5
59.36,13.17,2019-03-22 08:00:00,5
43.86,13.1,2019-03-22 09:00:00,5
31.51,11.62,2019-03-22 10:00:00,5
31.37,26.23,2019-03-22 11:00:00,5
