,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
0,-0.0,8.071800700960315,16.817858286524746,17.811619817314405,14.326943749436953,13.2207669568409,9.647235019956353,16.420719019586773,13.40451988851224,6.769002991673607,5.2449375367697035,7.7617446083804245,6.90654947961835,9.691497832495424,8.111929597243734,7.058681342486731,4.2687748135517305,8.337396831863707,8.180754775436238,10.072375968576567,9.319902361322043,8.33556398084569,10.846703551030656,11.186467402852664,9.238454665955828,7.082597817018158,4.503617626693779,7.06413411173589,9.000361244664107,4.811534918287668,7.905192760833779,6.023778448429376,5.26249307228656,10.99343976953616,3.8503736550675915,7.024264845678681,11.81192430099431,6.841451478389376,6.563867138080597,7.980056507551206,8.09643783685939,9.22750542321891,8.01415620074956,10.161489763486069,10.519607787315179,9.708846538126725,20.064594990182204,20.13450642586545,13.678001870424376,11.965389257774563,10.818560130168827,7.678676778284582,11.593601793932985,8.782400416333871,10.894355505771296,14.575584573390076,9.2855301155754,11.805046496060706,23.701205840845084,17.636686588965716,16.18148097946979,18.025592389361908,9.956147896670812,10.560217979131753,11.090283258195013,21.967880237775304,24.51995308140459,14.974379454719857,10.578975556828503,17.28354479940542,15.942852979936408,15.695298389309578,11.925660065740978,10.662270173395228,7.640315233922353,7.746366009268046,8.430352817873574,9.641458165289185,11.975980940086384,16.523479353844987,11.477963876589433,14.463689730160805,12.884110573636084,36.80382808674799,15.923952047704924,15.974173595456238,10.242361663471677,9.37980304810005,10.387488144109515
1,8.071800700960315,-0.0,14.52928466422074,14.148503453908473,13.227807635241982,12.6642549508406,11.041788867439024,22.48003736795756,15.719288655151828,14.59247534172802,14.513112254792665,16.02049158224649,15.163896628178458,19.389117674650333,15.778416090386285,10.220850285125117,8.637696314455757,11.90954109015893,13.16342338016996,13.508327194826359,16.848736327876303,16.729825250243536,15.447481561680798,20.161575290808663,15.26763061723813,13.86434791886957,11.614892607092502,9.630101964848857,13.600864287926978,8.795976587344034,11.747257256055697,10.252407834915639,12.845953592797317,18.716925131521077,8.372513972303157,7.270574021688379,16.610528519498672,9.888589663628776,9.96373937325209,14.608450154289281,11.388979366594354,16.5418016230514,13.085000191813215,9.828549628270212,13.595613107310923,11.494817630157366,17.20749551122022,17.734091170593896,11.572453333805237,13.658602087978393,18.761278453706254,11.467262102085405,18.242717609614427,16.213384034111993,12.084420044896078,23.22683727784441,14.295468026333209,12.407953191911727,21.662384782639187,16.01545873748291,16.377558055234754,17.482546920495984,15.39877044168625,16.07700667337355,15.67783300314521,20.004622599710213,21.756806182753106,15.643862999425817,13.814096127571947,17.33193896969525,16.277888817680445,15.74518019175867,16.694256212762003,18.061845266512204,13.03090594862536,15.273022728592528,13.07815490055283,13.32197250369314,12.77691653781243,15.143744869111572,13.943971698217146,15.775042454386973,14.136147354610081,47.41822064218277,18.418469248009764,21.954476833348888,15.037538656422546,16.494042296583896,14.776602969132474
2,16.817858286524746,14.52928466422074,-0.0,5.64691387490349,6.7821725035270966,11.10202790849158,9.056299955414762,24.320918983905766,11.930151764558888,20.02657328323721,18.478998714193388,21.095837133419344,20.621296413162312,20.669477356394765,21.71431914969826,18.97292998430474,17.22692241859372,16.85031253599029,19.658772492028362,21.984520920183844,16.266093764016528,17.489726301519685,18.57483107237169,21.69206526722963,18.61647901287659,20.00156331639161,18.810403316933044,12.146579162460188,16.559048131699466,16.575194574209238,13.740837915575074,15.745661511320867,17.57677295276906,23.215428960087152,21.013710273246055,11.618616092739162,20.258964039565846,21.070071520628098,16.114241174881904,21.25606056157466,18.607146830849604,21.165413649059307,17.56361497591259,17.216115136443644,18.70515779073748,18.460895040863374,23.00967651371016,20.96744971108756,15.767815003846898,19.826678276115473,23.979749658464794,19.20178051584092,22.432188063705688,20.777265928678062,22.300981853425796,28.560815082434175,22.16948895221967,17.145131556120248,28.389546796585986,21.63544806261534,20.30781295804504,25.205932103921697,20.007284002027497,21.66763709304391,20.97646355860552,25.266906861632975,26.694815930758278,21.03323065232713,25.833492819528924,23.44635226675072,19.16421218042211,21.359026742009885,22.827131876479896,23.220636121880897,16.927818804640985,21.159686601578606,17.386412569617626,16.7835982654299,21.27584381761238,24.38045296721001,20.35333081774073,23.129545883218487,20.522977608684666,50.6698196274733,22.44438939915163,30.452816668407717,23.623238526350157,23.383972560673882,23.053389321381427
3,17.811619817314405,14.148503453908473,5.64691387490349,-0.0,4.44302913497699,7.235683203281826,10.064597192414356,20.22519360925671,8.426128355442712,15.768713195783716,16.798332852078737,17.738718579369515,18.58199098785991,14.691959778009966,16.671326626811144,15.728674630773279,15.852083425294929,14.821490832020915,17.170364262704283,18.03649162752071,14.433357241625103,16.511156346425576,17.05720457976258,19.650275937669612,13.720950158644072,14.816411866653317,17.17478370514709,11.431317589634176,13.55823806539055,15.324216623430303,12.950548194062355,15.125412276887742,15.993033710702523,18.31186253711524,18.804490904602265,14.30275469422444,18.112518292742163,23.77974511753801,18.44777618708474,21.21650921569032,20.748867209565518,22.88816900073665,17.65464324752043,20.545300050633685,21.73951888218639,23.55170941112582,30.59286867246589,28.075869933505516,22.129535378765805,22.416936645152173,21.236630358599932,21.257561070967512,19.93796861435974,21.973941739398445,23.447924181085376,28.903648323251666,22.49376866315851,24.5280105019026,34.44447383016257,27.11165307895463,27.225735558162167,29.374543219612725,23.017281526062494,23.400523756101997,23.820693224637623,31.98954627585985,34.459187999081536,25.96527700006055,24.502674746504173,28.158534032509078,24.656419688486373,27.545422060691955,23.682426796437763,23.05639549141402,16.703571465112827,19.682831584829394,17.347618198129506,15.918173066040769,23.822077771657703,28.174262625684136,22.58502671919573,25.869128657348437,23.989249049840232,46.41148693158244,25.53665950578434,27.70578863489042,23.02142219320417,20.386220620010672,23.354555089552036
4,14.326943749436953,13.227807635241982,6.7821725035270966,4.44302913497699,-0.0,6.098802169481579,4.930761673184065,13.499876721826649,4.3906049436035275,13.809440839850737,15.130138888350398,14.905053427030285,15.77084005582678,13.695303892755168,16.029978575901964,13.391000280649182,13.152034891757975,11.773462807836864,13.937082812546084,16.137726529247324,11.016949523060736,12.078677619520086,11.816796618409857,14.00449362675133,12.431003971955883,14.477716332962352,14.663958094463048,9.57995632984762,11.96472365324423,12.245895565234001,10.429228738494258,12.542256920715662,12.390037660444152,15.529286572875877,16.998171055849355,10.943647404754518,13.062501355018437,18.03391239303646,14.233995922767576,17.300675405058545,18.22537955416778,19.344571171974117,17.1020281618323,18.508885411524883,23.188977638557386,20.561251232206025,26.631065403822657,25.282958713680113,21.963289287277096,20.550176319953852,20.107425427835338,19.903991579705167,17.310083453524673,19.148770121032378,21.57650787165286,25.269704120995875,20.656280362072298,21.117130852873256,31.621773943231993,28.360643969118176,24.189214753770983,28.072469374842353,19.75046692838678,20.262195188946546,20.722926116240117,30.48569725539654,33.16859664545755,24.01299444004746,23.353791399299638,27.87043467421517,22.36114794327425,24.354329486029705,22.13514108048783,19.913369841360293,13.47366661035265,15.098637178173728,15.147044047237678,15.498163897289226,21.392592774028273,27.829201504605596,20.64886196356626,24.896585259111216,21.8434212562363,48.35333024107797,22.339634739152366,27.996899413025826,19.91321915952024,19.708154079943718,20.970858211233647
5,13.2207669568409,12.6642549508406,11.10202790849158,7.235683203281826,6.098802169481579,-0.0,4.049785748958675,13.86720642638797,5.526901134618043,14.120627435698575,15.019770986775216,11.55311576657359,12.376211829471885,14.511543689707953,14.82917991577369,11.300028561660083,12.721404032779999,11.531464106779792,10.59507529631507,8.333320812677885,12.555178608034028,11.713194964435644,12.667028039692127,15.347617390005658,12.427608975456666,12.786888966514406,14.241221024093095,13.083319397515297,11.00123052547222,13.287179287488039,12.324599570645175,12.18678292836394,12.601431024341197,17.69318026546592,11.605225857158203,12.54077493387275,13.864044760711636,14.595934677803548,14.383761271459266,14.525792982157169,15.681552672035398,16.89116888361454,16.13725218040737,17.06110900117969,26.14494247381711,18.557299782302646,24.35961477724296,20.729198317899147,19.247287509800152,16.525087616395133,15.692764278599443,18.08117381582619,17.47975809433365,18.488145063791663,16.279173255285954,21.41492382155443,16.92880294121893,20.675138407512815,25.942896383225055,25.440097350985006,22.427200760793873,23.20857120922495,20.10638188242111,18.23184198546751,18.07524008032846,26.477136272269277,28.964205607177718,21.883386690434417,16.80935215737787,23.808750929388715,21.19864569506319,20.510701457806064,19.402876431713874,17.71965572171764,13.399719976131115,12.746482812916401,12.754450442687782,14.403537726391292,15.96606588246355,22.595591069901985,18.319260749653672,22.00543261994419,20.081565502857256,41.694576055729726,22.179195211152944,20.985607330124516,16.26821548898134,15.262662138650217,17.372012471806425
6,9.647235019956353,11.041788867439024,9.056299955414762,10.064597192414356,4.930761673184065,4.049785748958675,-0.0,10.284497377726193,3.469940585191051,9.170843223636647,9.141980614166991,9.715213164221005,9.76860307810284,9.681978404660592,12.411553623057879,10.553442388120288,11.411630620751788,8.357423427406362,9.705954843894004,10.953302431182253,7.894465389279139,6.999342096868231,7.663897388087057,9.91366591645259,9.120115788985053,9.90541632496777,11.380560182146217,8.869779642938592,9.013131668864679,9.434388015680469,7.915438744508718,8.124923827713612,9.67701520371992,11.158858218615665,12.436575806876773,8.892093903334631,9.765663387500352,13.576788328597768,10.216054920519255,10.93429909311204,13.119361957163852,12.140808548802692,11.431456385449167,14.420200089082622,19.6923583531861,15.047618418969487,22.275878205076875,20.222859920692958,19.20847167242154,15.135864923153198,12.989570436773382,14.569525499094937,11.505065972653057,12.414923370140723,15.520445218517212,15.784166636454316,14.113249020508732,16.044847132312707,25.773633137103804,24.03749828645195,18.974683562932633,22.556765682797376,13.543151393291547,12.46558549681236,13.480117236277536,25.531853774347237,29.277956882520865,18.721870317411764,16.888806903648593,21.72089918698423,17.173399472369873,18.20312076759451,15.134300681828668,12.308377822990733,8.534389195042928,9.184050525623466,9.724183108307932,11.721060225047198,15.567607539366133,22.32216852873215,14.783038095677185,19.301741351224624,17.01224642042777,36.531048530498346,15.352816775923625,22.311832145000132,13.758238082611363,13.373856780064054,15.164524711820087
7,16.420719019586773,22.48003736795756,24.320918983905766,20.22519360925671,13.499876721826649,13.86720642638797,10.284497377726193,-0.0,11.207681420020107,11.861940344275622,14.825088206929644,10.94696029789681,12.023423993517936,11.980483888782782,12.726412521586866,17.061562134363072,23.129700021226117,17.196529419328844,14.615732241854548,12.285885814466864,13.74318943958949,10.70143207933007,10.691394945496667,9.9967842227125,13.687585093994413,13.494785013752294,12.880058033078747,25.114508059476837,21.40400613431356,14.9175679837424,20.890137094203155,12.73387414828529,11.345692980791135,14.137797824753031,16.887521325616937,18.540530402271138,8.287782825183992,19.189490752864184,12.638811920592216,14.240967122959468,17.11203198624705,13.379720620350646,17.678561579558817,19.39299267274024,27.498707601052995,17.530497982859416,27.130116644131004,26.86551235846826,20.048410943756835,19.621579383537355,14.167686114395735,18.055469071461445,13.93203869709961,15.154405921172213,21.228296217255597,15.844967979983046,17.46333960352132,20.542083676484754,26.190871707860232,26.993361897118856,20.859737763668207,26.725714372829966,17.964570979186156,17.954463095862497,16.549384424292125,31.48871043116641,29.520518984654398,21.61867957259587,19.693903819670172,26.768125375773522,21.49866883067839,21.296832443653024,19.621460337548427,14.33977088865148,13.647436957573643,11.768254093947505,10.853612854322714,14.170384963356172,15.598022267937345,22.035424566367574,18.210013622113223,21.298346663971678,22.659184397035254,42.53488453157733,21.217265611967097,21.184097289986767,13.968261260033877,14.561460293710493,13.76823929650669
8,13.40451988851224,15.719288655151828,11.930151764558888,8.426128355442712,4.3906049436035275,5.526901134618043,3.469940585191051,11.207681420020107,-0.0,10.667978068128967,10.314753425547632,11.250278091027386,11.543908185258417,9.117972463510647,12.432557377961013,11.8362519759912,13.376114901629734,10.867268834056274,11.011080907318933,12.573794305777541,5.699264654469662,8.426353277559599,8.036128124641404,8.960777662489898,8.313266917963528,10.918554114998889,13.41314026182884,11.470873931870281,10.19101326984481,11.713893864820454,10.468339501025532,9.59246423632888,10.239412381855495,11.791136904268905,16.62103333135885,15.056211185766212,12.685412600451,20.716090415684103,15.81344871673607,13.228422131645178,18.3403534952508,16.66935387558773,16.54600101284001,20.346554731269144,21.6778016328598,21.22994994614707,28.723477036702793,26.62709102661159,24.6905530852602,22.120290503122725,15.58494132637401,19.186803650545244,14.05562431263056,16.243794019999914,21.463177500185843,19.019667878152692,20.0547144605055,22.21123712445417,31.932894864455303,30.44132400815719,25.502571183431552,29.23513130779185,18.76173684726693,16.28180122219906,18.697698210268516,32.58604056034378,36.61412874296918,24.971035389232515,21.57975988492537,28.005912130690557,22.683942020210935,24.699608976703374,20.71158547923374,16.48962198455839,12.460202558337045,11.930610047380927,12.935021031813365,15.76650883587406,20.673682525828738,28.16788493034527,20.728018480406174,25.508850185061014,23.485612171614683,40.4025296951222,22.0571123870467,25.385649597745964,18.240295135922004,17.598572537686945,20.129332016339326
9,6.769002991673607,14.59247534172802,20.02657328323721,15.768713195783716,13.809440839850737,14.120627435698575,9.170843223636647,11.861940344275622,10.667978068128967,-0.0,3.01262778220188,1.7421521990161368,1.0586154071544256,2.9606310350161507,6.469613123568706,6.042806511367347,9.29586213472275,5.936807536950608,4.567060998179735,3.975759899994093,8.653877015447192,6.436409122249503,5.065008948708502,6.5428803162818845,3.3932860655464276,3.2018605769704105,7.5861617398344245,10.943575361472073,8.275519197055269,8.321915884217896,6.826005684117408,4.983393580026932,5.0470060841790945,3.8954170753473076,7.800437303481279,9.232983983215966,8.754098335807894,9.318453072685584,8.970998764111533,4.557568500240522,12.557753418775622,11.64226539658665,9.35567918466863,13.544695915464228,15.01542068028013,10.724025373978895,17.66807909300621,23.404579172911227,17.116283712248585,15.838392488318506,8.415181940489916,9.925983566817346,10.259734078333537,8.432256541468899,14.26165948622351,15.319835959307287,9.92793335137898,16.58574616175834,21.46335277388556,18.404510948401445,14.455988844759284,15.614487140253393,12.102171678435395,12.358874829651924,10.72951979457726,25.411659458107298,25.38017883712661,12.661073217995632,15.400133941254802,18.969538335361346,18.465273585482983,14.594848066486808,14.091057716923169,10.43840253891602,6.069972328022084,4.150614408296301,7.868743473395118,8.262094300075281,12.725013549292203,12.326174699485097,13.651076418669238,12.989775541801874,18.11566099032115,38.03564909355662,18.58316531971177,8.824473558065957,12.643151275199049,9.356352526955563,8.975206919150974
