,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-0.0,6.158026245188997,6.451201327307039,8.452339728195996,4.775626594010793,4.874186584021324,13.579136121277134,28.25525425906607,23.48775408157391,21.20684166034875,21.929368085867633,15.559320102199845,13.176906054159652,26.30524671222941,18.411290745569783,11.626859335463058,8.662992196312095,23.00843177853304,26.06961899166676,24.545898177032026,24.978788372003017,8.989551674590878,23.851745840879424,13.886496705296134
1,6.158026245188997,-0.0,12.104963420499585,15.402936147893588,9.240412927244916,12.025652888047956,17.726702808551053,27.746550948790397,28.805369774203342,26.64522972150908,22.524074685958873,24.573261169901663,18.175627510654586,29.465684391779885,19.443516885018344,24.02383648994939,11.75629615413988,20.774098880964754,25.647941600527115,27.402662289242517,31.898371675772292,14.678661318191983,26.304053554440575,17.826751832644344
2,6.451201327307039,12.104963420499585,-0.0,3.9465845496061487,4.053962100122448,8.748211487064278,18.266373696781606,29.051023413526348,28.59672713223435,20.97537080378319,23.39408531745682,13.346972172059957,14.41552192772534,24.094286226001223,22.667580441089456,12.472643308205122,14.229243673347113,26.37050717388185,28.946779571133163,30.23746927356482,24.72674401172109,9.758728273767941,18.58467271476752,18.31777148652194
3,8.452339728195996,15.402936147893588,3.9465845496061487,-0.0,4.482892693415518,10.226775864901269,21.08096728572795,35.52781853166709,29.642468300330734,31.232694591645664,30.02544901369824,23.755044894322342,18.94751465693487,33.26016974333002,31.127036555961027,12.949962174800387,19.135428104441363,38.79780875343574,39.13725448100462,31.846324477874482,32.77247368576251,14.147124187179049,25.674675749009282,19.344666252845315
4,4.775626594010793,9.240412927244916,4.053962100122448,4.482892693415518,-0.0,9.42577001203463,15.70475180222231,23.034947772311554,20.994704493861637,20.184150780400575,18.63491825178461,13.469429889852229,12.573954136891839,28.33967234245694,19.681583118388595,12.418498450349253,11.455671305159202,24.608273407189195,27.384851881564163,23.71616425658108,24.105583666425463,10.077509194127964,21.929396028467956,14.405591102681756
5,4.874186584021324,12.025652888047956,8.748211487064278,10.226775864901269,9.42577001203463,-0.0,14.587964620164549,33.3421391499749,37.88183655469507,21.603410240395128,22.537864113100067,17.571335732948157,8.27382140339464,23.197031314443237,15.437433343953602,8.19009388049291,14.1442261953956,15.904037517760814,17.938524185085118,17.81270862920003,15.874929636231235,7.068958648368316,16.621897314972724,10.284400025012532
6,13.579136121277134,17.726702808551053,18.266373696781606,21.08096728572795,15.70475180222231,14.587964620164549,-0.0,13.866882224601856,16.46382403187852,15.010867950171184,7.735447942217637,29.497841467876352,17.777860246762767,26.481056679782554,19.60030431200851,19.556340115353915,17.258581213525748,11.956778514011443,14.322993065309387,16.542364309903586,22.468115130814535,16.69039396137862,17.40770559927803,12.334493451944113
7,28.25525425906607,27.746550948790397,29.051023413526348,35.52781853166709,23.034947772311554,33.3421391499749,13.866882224601856,-0.0,5.571207970999448,9.904532014758072,6.705225259869847,26.39365755381951,24.662769899323845,33.59803737811794,28.040411092402874,25.08673725521167,15.523328090071718,11.941968788235657,11.117355837995,12.955939039530781,16.007666684020982,21.659799415142214,20.82972422956182,18.496049871805983
8,23.48775408157391,28.805369774203342,28.59672713223435,29.642468300330734,20.994704493861637,37.88183655469507,16.46382403187852,5.571207970999448,-0.0,7.8741133312944935,9.27560275975108,27.694011617490712,27.849630934703466,38.38911458959214,34.22268106206595,21.17850521272953,16.760866237843217,17.90393094256831,17.408809882023057,19.56819170447249,18.600363076506994,26.805664164236564,29.67736542201159,25.48408955781821
9,21.20684166034875,26.64522972150908,20.97537080378319,31.232694591645664,20.184150780400575,21.603410240395128,15.010867950171184,9.904532014758072,7.8741133312944935,-0.0,8.51101574440757,21.786569524505378,22.12972029393589,35.12222525325455,24.810086519258427,16.087334740871245,19.909677319035623,13.73907885954015,12.747611672021499,18.372609046854446,11.226827409225058,19.172687815229043,27.072242047464773,16.511532321937327
10,21.929368085867633,22.524074685958873,23.39408531745682,30.02544901369824,18.63491825178461,22.537864113100067,7.735447942217637,6.705225259869847,9.27560275975108,8.51101574440757,-0.0,27.202858758724698,22.28454915522297,37.900058109608416,27.24337924829882,21.590207979434574,17.6033993260746,11.216113423426448,10.98074798618122,15.403125066736047,17.000949616128466,19.438975845344803,22.881576839523234,17.443180478943415
11,15.559320102199845,24.573261169901663,13.346972172059957,23.755044894322342,13.469429889852229,17.571335732948157,29.497841467876352,26.39365755381951,27.694011617490712,21.786569524505378,27.202858758724698,-0.0,14.434667561825732,30.173946558989314,22.4453015395841,21.077186516707407,11.032472865147367,21.100531233346967,23.622168314626936,22.694282220300618,16.289905918067422,13.076901192808652,28.436148891711436,22.79597019765903
12,13.176906054159652,18.175627510654586,14.41552192772534,18.94751465693487,12.573954136891839,8.27382140339464,17.777860246762767,24.662769899323845,27.849630934703466,22.12972029393589,22.28454915522297,14.434667561825732,-0.0,18.21649874301175,18.92201312960386,8.633897587062403,9.050415860870581,10.745076048176735,15.402292857797171,12.114339623931935,9.401247871876196,7.524005959845335,11.77624851653678,10.294642373454815
13,26.30524671222941,29.465684391779885,24.094286226001223,33.26016974333002,28.33967234245694,23.197031314443237,26.481056679782554,33.59803737811794,38.38911458959214,35.12222525325455,37.900058109608416,30.173946558989314,18.21649874301175,-0.0,8.99582146806719,20.172717170584338,23.880449932550206,14.526282777631556,17.17351470881215,7.867799056196489,24.105642400020876,27.868240746676015,11.660247652685623,11.585169303085625
14,18.411290745569783,19.443516885018344,22.667580441089456,31.127036555961027,19.681583118388595,15.437433343953602,19.60030431200851,28.040411092402874,34.22268106206595,24.810086519258427,27.24337924829882,22.4453015395841,18.92201312960386,8.99582146806719,-0.0,18.355244325968037,13.040261210870431,10.292576950619113,10.706506584545721,7.526323473350997,18.629472164150496,13.01384113595257,13.55164664578999,9.025358229173946
15,11.626859335463058,24.02383648994939,12.472643308205122,12.949962174800387,12.418498450349253,8.19009388049291,19.556340115353915,25.08673725521167,21.17850521272953,16.087334740871245,21.590207979434574,21.077186516707407,8.633897587062403,20.172717170584338,18.355244325968037,-0.0,10.496059409409925,16.826450917088714,17.545945322831223,13.18840661898645,12.687196256025205,7.925144151907146,16.989345441489647,11.24449974025315
16,8.662992196312095,11.75629615413988,14.229243673347113,19.135428104441363,11.455671305159202,14.1442261953956,17.258581213525748,15.523328090071718,16.760866237843217,19.909677319035623,17.6033993260746,11.032472865147367,9.050415860870581,23.880449932550206,13.040261210870431,10.496059409409925,-0.0,9.627975559196406,13.493528874725607,14.290241863353366,13.883000969566814,9.408569551926522,13.86538719715776,9.995245299854707
17,23.00843177853304,20.774098880964754,26.37050717388185,38.79780875343574,24.608273407189195,15.904037517760814,11.956778514011443,11.941968788235657,17.90393094256831,13.73907885954015,11.216113423426448,21.100531233346967,10.745076048176735,14.526282777631556,10.292576950619113,16.826450917088714,9.627975559196406,-0.0,4.8496125402762225,5.434413489906439,13.830272269847546,12.79834564039293,9.60053165962218,10.853058648375923
18,26.06961899166676,25.647941600527115,28.946779571133163,39.13725448100462,27.384851881564163,17.938524185085118,14.322993065309387,11.117355837995,17.408809882023057,12.747611672021499,10.98074798618122,23.622168314626936,15.402292857797171,17.17351470881215,10.706506584545721,17.545945322831223,13.493528874725607,4.8496125402762225,-0.0,4.267872186231875,15.819370588638813,15.329653618511292,13.264363338604653,14.20695346556108
19,24.545898177032026,27.402662289242517,30.23746927356482,31.846324477874482,23.71616425658108,17.81270862920003,16.542364309903586,12.955939039530781,19.56819170447249,18.372609046854446,15.403125066736047,22.694282220300618,12.114339623931935,7.867799056196489,7.526323473350997,13.18840661898645,14.290241863353366,5.434413489906439,4.267872186231875,-0.0,15.326947212961612,17.508967377477102,14.581258250513867,7.99276924772634
20,24.978788372003017,31.898371675772292,24.72674401172109,32.77247368576251,24.105583666425463,15.874929636231235,22.468115130814535,16.007666684020982,18.600363076506994,11.226827409225058,17.000949616128466,16.289905918067422,9.401247871876196,24.105642400020876,18.629472164150496,12.687196256025205,13.883000969566814,13.830272269847546,15.819370588638813,15.326947212961612,-0.0,10.063732802802253,16.27628506913227,15.593607995109243
21,8.989551674590878,14.678661318191983,9.758728273767941,14.147124187179049,10.077509194127964,7.068958648368316,16.69039396137862,21.659799415142214,26.805664164236564,19.172687815229043,19.438975845344803,13.076901192808652,7.524005959845335,27.868240746676015,13.01384113595257,7.925144151907146,9.408569551926522,12.79834564039293,15.329653618511292,17.508967377477102,10.063732802802253,-0.0,14.885686413601078,13.699962726636986
