avg,cen
92.47060000000003,91.39
90.86900000000003,90.77
90.2436,90.01
89.46459999999999,89.25
92.04420000000002,91.86
92.4328,91.22
92.2574,92.94
103.4232,103.04
102.63139999999996,102.78
101.34959999999997,104.53
103.0346,105.66
104.15839999999997,109.76
106.77960000000003,113.9
107.39619999999996,114.79
107.9016,113.03
109.03400000000002,111.22
108.01559999999998,113.54
102.03399999999998,104.36
99.75639999999997,101.19
98.17559999999999,101.94
98.3362,100.1
97.82400000000001,100.95
95.80660000000002,97.74
93.60079999999998,96.8
