0,1,time,week
71.15,15.6,2019-02-25 00:00:00,1
69.7,15.7,2019-02-25 01:00:00,1
69.93,16.2,2019-02-25 02:00:00,1
70.51,16.51,2019-02-25 03:00:00,1
70.1,16.73,2019-02-25 04:00:00,1
70.96,17.18,2019-02-25 05:00:00,1
73.95,19.93,2019-02-25 06:00:00,1
77.9,28.03,2019-02-25 07:00:00,1
98.77,30.14,2019-02-25 08:00:00,1
106.0,34.15,2019-02-25 09:00:00,1
102.44,33.45,2019-02-25 10:00:00,1
106.84,41.13,2019-02-25 11:00:00,1
110.95,39.89,2019-02-25 12:00:00,1
102.91,44.58,2019-02-25 13:00:00,1
91.62,85.07,2019-02-25 14:00:00,1
97.01,64.4,2019-02-25 15:00:00,1
100.91,50.35,2019-02-25 16:00:00,1
93.17,41.73,2019-02-25 17:00:00,1
89.46,24.79,2019-02-25 18:00:00,1
83.41,44.23,2019-02-25 19:00:00,1
80.04,73.8,2019-02-25 20:00:00,1
83.09,85.74,2019-02-25 21:00:00,1
83.03,67.15,2019-02-25 22:00:00,1
83.08,66.44,2019-02-25 23:00:00,1
83.63,62.85,2019-02-26 00:00:00,2
85.0,62.32,2019-02-26 01:00:00,2
85.18,61.2,2019-02-26 02:00:00,2
84.39,63.49,2019-02-26 03:00:00,2
82.17,62.36,2019-02-26 04:00:00,2
82.86,49.19,2019-02-26 05:00:00,2
80.0,34.47,2019-02-26 06:00:00,2
78.86,24.79,2019-02-26 07:00:00,2
93.82,25.46,2019-02-26 08:00:00,2
104.56,55.6,2019-02-26 09:00:00,2
104.81,60.14,2019-02-26 10:00:00,2
108.57,70.63,2019-02-26 11:00:00,2
113.75,146.48,2019-02-26 12:00:00,2
111.0,171.06,2019-02-26 13:00:00,2
113.27,187.32,2019-02-26 14:00:00,2
114.26,192.75,2019-02-26 15:00:00,2
108.83,200.67,2019-02-26 16:00:00,2
105.1,184.3,2019-02-26 17:00:00,2
100.31,106.69,2019-02-26 18:00:00,2
93.47,110.6,2019-02-26 19:00:00,2
85.82,103.84,2019-02-26 20:00:00,2
82.94,90.49,2019-02-26 21:00:00,2
84.08,83.17,2019-02-26 22:00:00,2
81.65,82.64,2019-02-26 23:00:00,2
77.41,97.15,2019-03-04 00:00:00,1
74.98,100.81,2019-03-04 01:00:00,1
76.42,97.22,2019-03-04 02:00:00,1
75.5,76.34,2019-03-04 03:00:00,1
74.52,61.94,2019-03-04 04:00:00,1
72.97,48.13,2019-03-04 05:00:00,1
74.33,37.11,2019-03-04 06:00:00,1
73.58,87.92,2019-03-04 07:00:00,1
93.26,86.55,2019-03-04 08:00:00,1
106.13,95.53,2019-03-04 09:00:00,1
105.14,106.51,2019-03-04 10:00:00,1
100.49,119.58,2019-03-04 11:00:00,1
99.01,132.71,2019-03-04 12:00:00,1
98.61,143.31,2019-03-04 13:00:00,1
99.58,150.88,2019-03-04 14:00:00,1
98.02,168.42,2019-03-04 15:00:00,1
99.64,167.36,2019-03-04 16:00:00,1
94.45,169.58,2019-03-04 17:00:00,1
84.55,156.58,2019-03-04 18:00:00,1
85.42,147.39,2019-03-04 19:00:00,1
86.73,134.89,2019-03-04 20:00:00,1
84.46,124.08,2019-03-04 21:00:00,1
82.13,114.08,2019-03-04 22:00:00,1
83.29,106.37,2019-03-04 23:00:00,1
82.54,101.44,2019-03-05 00:00:00,2
82.41,98.59,2019-03-05 01:00:00,2
81.63,94.3,2019-03-05 02:00:00,2
82.94,90.49,2019-03-05 03:00:00,2
81.23,69.23,2019-03-05 04:00:00,2
79.69,60.42,2019-03-05 05:00:00,2
79.67,58.7,2019-03-05 06:00:00,2
81.46,53.87,2019-03-05 07:00:00,2
91.11,52.11,2019-03-05 08:00:00,2
104.22,57.5,2019-03-05 09:00:00,2
101.21,76.09,2019-03-05 10:00:00,2
102.84,125.18,2019-03-05 11:00:00,2
105.28,138.59,2019-03-05 12:00:00,2
105.41,154.08,2019-03-05 13:00:00,2
103.16,161.2,2019-03-05 14:00:00,2
97.66,178.27,2019-03-05 15:00:00,2
92.74,183.27,2019-03-05 16:00:00,2
94.67,183.35,2019-03-05 17:00:00,2
85.98,175.63,2019-03-05 18:00:00,2
87.91,163.59,2019-03-05 19:00:00,2
88.9,141.69,2019-03-05 20:00:00,2
84.4,135.11,2019-03-05 21:00:00,2
84.29,121.65,2019-03-05 22:00:00,2
83.02,112.78,2019-03-05 23:00:00,2
82.14,113.06,2019-03-06 00:00:00,3
81.42,108.49,2019-03-06 01:00:00,3
82.27,101.8,2019-03-06 02:00:00,3
80.72,100.04,2019-03-06 03:00:00,3
81.5,98.17,2019-03-06 04:00:00,3
79.05,79.82,2019-03-06 05:00:00,3
78.01,68.27,2019-03-06 06:00:00,3
77.71,58.2,2019-03-06 07:00:00,3
87.07,68.2,2019-03-06 08:00:00,3
101.36,118.98,2019-03-06 09:00:00,3
116.62,125.63,2019-03-06 10:00:00,3
106.22,145.99,2019-03-06 11:00:00,3
108.44,160.0,2019-03-06 12:00:00,3
120.45,31.58,2019-03-06 13:00:00,3
97.63,0.0,2019-03-06 14:00:00,3
92.21,0.0,2019-03-06 15:00:00,3
88.46,0.0,2019-03-06 16:00:00,3
79.26,0.0,2019-03-06 17:00:00,3
68.15,0.0,2019-03-06 18:00:00,3
68.82,0.0,2019-03-06 19:00:00,3
69.24,0.0,2019-03-06 20:00:00,3
65.47,0.0,2019-03-06 21:00:00,3
63.8,0.0,2019-03-06 22:00:00,3
62.0,0.0,2019-03-06 23:00:00,3
62.32,0.0,2019-03-07 00:00:00,4
62.86,0.0,2019-03-07 01:00:00,4
61.02,0.0,2019-03-07 02:00:00,4
62.19,0.0,2019-03-07 03:00:00,4
63.34,0.0,2019-03-07 04:00:00,4
35.68,0.0,2019-03-07 05:00:00,4
9.2,0.0,2019-03-07 06:00:00,4
56.35,0.0,2019-03-07 07:00:00,4
70.0,0.0,2019-03-07 08:00:00,4
79.17,0.0,2019-03-07 09:00:00,4
75.23,40.81,2019-03-07 10:00:00,4
107.81,110.88,2019-03-07 11:00:00,4
127.1,100.85,2019-03-07 12:00:00,4
112.59,58.49,2019-03-07 13:00:00,4
87.78,27.39,2019-03-07 14:00:00,4
82.28,266.27,2019-03-07 15:00:00,4
84.98,239.54,2019-03-07 16:00:00,4
82.61,227.68,2019-03-07 17:00:00,4
75.91,152.68,2019-03-07 18:00:00,4
69.85,96.9,2019-03-07 19:00:00,4
69.18,94.4,2019-03-07 20:00:00,4
66.76,91.13,2019-03-07 21:00:00,4
67.73,87.99,2019-03-07 22:00:00,4
70.85,90.49,2019-03-07 23:00:00,4
68.96,93.03,2019-03-08 00:00:00,5
68.97,92.5,2019-03-08 01:00:00,5
67.14,93.17,2019-03-08 02:00:00,5
65.56,93.38,2019-03-08 03:00:00,5
64.87,93.42,2019-03-08 04:00:00,5
66.9,82.46,2019-03-08 05:00:00,5
67.02,73.24,2019-03-08 06:00:00,5
62.45,88.27,2019-03-08 07:00:00,5
78.76,133.06,2019-03-08 08:00:00,5
84.09,164.75,2019-03-08 09:00:00,5
101.05,202.15,2019-03-08 10:00:00,5
93.35,78.84,2019-03-08 11:00:00,5
89.78,67.78,2019-03-08 12:00:00,5
87.71,75.46,2019-03-08 13:00:00,5
87.66,75.07,2019-03-08 14:00:00,5
84.55,85.49,2019-03-08 15:00:00,5
80.96,100.46,2019-03-08 16:00:00,5
78.33,108.59,2019-03-08 17:00:00,5
70.19,107.18,2019-03-08 18:00:00,5
71.64,87.68,2019-03-08 19:00:00,5
68.24,69.72,2019-03-08 20:00:00,5
64.01,58.66,2019-03-08 21:00:00,5
64.55,50.7,2019-03-08 22:00:00,5
63.06,47.96,2019-03-08 23:00:00,5
58.73,27.89,2019-03-11 00:00:00,1
59.12,27.36,2019-03-11 01:00:00,1
58.46,28.52,2019-03-11 02:00:00,1
59.13,28.59,2019-03-11 03:00:00,1
58.81,27.68,2019-03-11 04:00:00,1
59.38,27.96,2019-03-11 05:00:00,1
59.78,32.5,2019-03-11 06:00:00,1
60.77,41.73,2019-03-11 07:00:00,1
77.32,45.56,2019-03-11 08:00:00,1
91.09,52.11,2019-03-11 09:00:00,1
90.05,56.23,2019-03-11 10:00:00,1
93.97,130.7,2019-03-11 11:00:00,1
103.8,174.96,2019-03-11 12:00:00,1
96.91,134.33,2019-03-11 13:00:00,1
96.91,105.28,2019-03-11 14:00:00,1
95.06,114.75,2019-03-11 15:00:00,1
91.24,116.97,2019-03-11 16:00:00,1
88.08,110.99,2019-03-11 17:00:00,1
78.49,107.99,2019-03-11 18:00:00,1
73.7,102.85,2019-03-11 19:00:00,1
69.13,66.76,2019-03-11 20:00:00,1
61.24,39.3,2019-03-11 21:00:00,1
60.16,35.46,2019-03-11 22:00:00,1
59.85,32.89,2019-03-11 23:00:00,1
58.78,31.06,2019-03-12 00:00:00,2
59.24,30.35,2019-03-12 01:00:00,2
57.67,28.56,2019-03-12 02:00:00,2
57.48,27.64,2019-03-12 03:00:00,2
57.54,27.64,2019-03-12 04:00:00,2
57.08,26.76,2019-03-12 05:00:00,2
59.21,32.04,2019-03-12 06:00:00,2
60.52,37.5,2019-03-12 07:00:00,2
70.85,45.85,2019-03-12 08:00:00,2
78.31,44.79,2019-03-12 09:00:00,2
83.65,68.17,2019-03-12 10:00:00,2
95.1,89.89,2019-03-12 11:00:00,2
97.8,89.26,2019-03-12 12:00:00,2
96.3,139.4,2019-03-12 13:00:00,2
102.59,210.99,2019-03-12 14:00:00,2
99.74,175.6,2019-03-12 15:00:00,2
94.0,143.59,2019-03-12 16:00:00,2
89.1,116.41,2019-03-12 17:00:00,2
80.03,93.66,2019-03-12 18:00:00,2
77.73,81.51,2019-03-12 19:00:00,2
74.53,62.36,2019-03-12 20:00:00,2
71.81,93.1,2019-03-12 21:00:00,2
69.29,86.83,2019-03-12 22:00:00,2
68.9,81.58,2019-03-12 23:00:00,2
69.04,73.42,2019-03-13 00:00:00,3
68.1,70.46,2019-03-13 01:00:00,3
70.02,68.56,2019-03-13 02:00:00,3
68.18,64.86,2019-03-13 03:00:00,3
67.95,61.69,2019-03-13 04:00:00,3
68.7,60.46,2019-03-13 05:00:00,3
68.81,66.69,2019-03-13 06:00:00,3
68.54,66.3,2019-03-13 07:00:00,3
85.57,72.15,2019-03-13 08:00:00,3
99.48,78.38,2019-03-13 09:00:00,3
102.45,132.15,2019-03-13 10:00:00,3
107.32,188.13,2019-03-13 11:00:00,3
110.08,191.94,2019-03-13 12:00:00,3
112.56,194.51,2019-03-13 13:00:00,3
105.06,138.35,2019-03-13 14:00:00,3
101.91,82.75,2019-03-13 15:00:00,3
94.0,98.06,2019-03-13 16:00:00,3
90.3,97.39,2019-03-13 17:00:00,3
86.41,80.35,2019-03-13 18:00:00,3
75.87,69.26,2019-03-13 19:00:00,3
74.17,63.49,2019-03-13 20:00:00,3
71.11,57.29,2019-03-13 21:00:00,3
70.43,48.98,2019-03-13 22:00:00,3
72.51,47.5,2019-03-13 23:00:00,3
69.99,41.06,2019-03-14 00:00:00,4
69.1,39.12,2019-03-14 01:00:00,4
69.77,38.77,2019-03-14 02:00:00,4
70.52,37.39,2019-03-14 03:00:00,4
70.35,34.01,2019-03-14 04:00:00,4
71.02,32.39,2019-03-14 05:00:00,4
74.26,41.23,2019-03-14 06:00:00,4
74.45,52.96,2019-03-14 07:00:00,4
89.97,53.1,2019-03-14 08:00:00,4
100.66,56.87,2019-03-14 09:00:00,4
103.23,61.76,2019-03-14 10:00:00,4
103.6,60.21,2019-03-14 11:00:00,4
100.88,62.89,2019-03-14 12:00:00,4
99.62,69.75,2019-03-14 13:00:00,4
100.96,74.37,2019-03-14 14:00:00,4
100.6,79.72,2019-03-14 15:00:00,4
94.16,93.77,2019-03-14 16:00:00,4
86.01,124.47,2019-03-14 17:00:00,4
83.86,115.04,2019-03-14 18:00:00,4
82.76,106.13,2019-03-14 19:00:00,4
79.76,79.08,2019-03-14 20:00:00,4
76.59,63.94,2019-03-14 21:00:00,4
73.27,49.93,2019-03-14 22:00:00,4
72.4,52.61,2019-03-14 23:00:00,4
55.04,15.77,2019-12-30 00:00:00,1
54.38,15.53,2019-12-30 01:00:00,1
54.64,14.61,2019-12-30 02:00:00,1
54.56,13.73,2019-12-30 03:00:00,1
55.14,17.39,2019-12-30 04:00:00,1
61.25,11.97,2019-12-30 05:00:00,1
66.64,19.58,2019-12-30 06:00:00,1
58.38,18.24,2019-12-30 07:00:00,1
73.21,62.39,2019-12-30 08:00:00,1
80.43,68.24,2019-12-30 09:00:00,1
75.35,70.74,2019-12-30 10:00:00,1
74.97,77.32,2019-12-30 11:00:00,1
75.09,153.49,2019-12-30 12:00:00,1
80.23,184.89,2019-12-30 13:00:00,1
80.49,180.07,2019-12-30 14:00:00,1
77.92,178.77,2019-12-30 15:00:00,1
83.2,165.77,2019-12-30 16:00:00,1
77.66,145.88,2019-12-30 17:00:00,1
74.35,133.1,2019-12-30 18:00:00,1
75.97,118.77,2019-12-30 19:00:00,1
71.9,107.15,2019-12-30 20:00:00,1
67.46,47.92,2019-12-30 21:00:00,1
58.36,2.36,2019-12-30 22:00:00,1
58.66,6.02,2019-12-30 23:00:00,1
61.49,8.87,2019-12-31 00:00:00,2
62.58,12.22,2019-12-31 01:00:00,2
61.49,2.08,2019-12-31 02:00:00,2
61.01,3.63,2019-12-31 03:00:00,2
61.46,19.47,2019-12-31 04:00:00,2
66.3,2.85,2019-12-31 05:00:00,2
70.66,18.03,2019-12-31 06:00:00,2
66.65,3.06,2019-12-31 07:00:00,2
76.24,76.02,2019-12-31 08:00:00,2
85.16,158.94,2019-12-31 09:00:00,2
93.26,213.84,2019-12-31 10:00:00,2
90.89,225.07,2019-12-31 11:00:00,2
84.89,204.15,2019-12-31 12:00:00,2
85.63,220.81,2019-12-31 13:00:00,2
84.94,163.03,2019-12-31 14:00:00,2
70.72,145.42,2019-12-31 15:00:00,2
65.43,121.62,2019-12-31 16:00:00,2
65.35,116.51,2019-12-31 17:00:00,2
64.02,109.05,2019-12-31 18:00:00,2
63.1,102.64,2019-12-31 19:00:00,2
64.5,96.9,2019-12-31 20:00:00,2
59.91,34.61,2019-12-31 21:00:00,2
53.29,9.08,2019-12-31 22:00:00,2
53.3,9.47,2019-12-31 23:00:00,2
