,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
0,-0.0,4.657313953695506,4.981022380334708,7.233434957210516,5.400550352744803,9.03922896460467,10.010702911879843,8.226070152980498,4.932135252598271,15.12421081361194,5.119122770643033,9.681501894613477,6.620549913639889,10.103435923170466,23.389587528946052,10.758580639224386,10.450328028760769,6.3801966450006065,8.694860626313424,14.994385464012517,9.679196655357634,18.00412545113342,9.74261206350709,7.7068928911943,13.351863853579006,9.50045564657985,8.511664212974178,11.976907335872463,24.77914551872632,16.331061174587305,21.1626186812348,21.288128284439754,11.374259348634073,17.269920862118813,11.028415577136334,10.272479888905934,9.057345038077347,10.48537088501411,10.261124837041269,10.380251092171884,4.701289530289106,3.7655265945604737,5.271807726860596,3.294457126263499,5.135037660980869,7.8424135724869,4.706596942158869,3.898285493542794,3.887740921370085,6.833333710182853,6.803904534369959,4.814355445103236,7.345456452053555,4.9295799908471745,4.958397184926781,5.384326945507483,5.957921965233305,5.0492466311287885,11.172125792481465,8.45397283662534,5.126556730521507,7.858283041427756,4.716763918474988,3.37578034755394,3.7718890730151258,7.481767964038979,7.112525499188024,12.149890382514009,5.132304325836549
1,4.657313953695506,-0.0,9.567272937456709,9.373137198350083,7.387650675148873,16.186276136393893,14.260843274950421,12.681200962727027,7.447521179646285,18.02647354609248,6.901264838209996,9.218952655687643,8.316351909685816,15.000954322117142,26.841725468730235,12.894340032588696,13.811952574723716,7.707195872159825,10.985344503947719,17.044757602943434,13.603031420917231,19.75749915822405,13.75259425892672,9.136311396155579,17.385222027103133,13.569236071352236,11.149089873079964,16.583537768260022,26.223297729248376,18.600961066520544,24.69672460442362,22.371068854921155,14.752743023963397,17.29383750444465,16.76309937635157,11.776497305873104,13.87530057538624,13.403464685371416,14.367111558685371,13.255781965585545,5.533517791008416,5.439962023882777,5.430685118250175,3.2092435943998145,9.434995912342934,10.54918593627778,8.180128579926759,5.136405265299032,6.045932567917438,12.615117921298955,10.842018623772814,8.781245912276978,10.659493109977477,7.967871406606427,7.8343280254962995,7.982173035473686,7.019287665087883,6.80632132782666,11.903137357511278,9.161656486378316,7.4751465839872,8.219261662743836,8.191896495579675,5.895855602088984,5.023547317400594,7.407872463051331,7.228813562266365,11.040683316143287,6.91382638864689
2,4.981022380334708,9.567272937456709,-0.0,2.2028410324910155,2.808492486912718,4.113032140504097,3.8979205952920464,3.622354628234493,2.917364293007149,9.879517739424086,6.680235652221183,17.995350888948398,10.9554167435985,10.306179348561948,23.853936409218967,9.205512452868204,10.517650435229406,5.481314742306387,10.548093169662614,14.098358904188967,9.216406197273324,17.491582390361152,6.882189786506115,6.673350636933508,11.05251375970245,4.33072132473335,5.293182200542943,13.11990464777715,23.148095152338783,17.692838977561067,22.23225559734316,20.590048348381405,9.627831825127034,15.501671486798173,6.866903425485094,8.858711472239419,8.337373458203182,7.389321747657106,5.003167222929862,7.0195751713669425,3.9464533127623653,4.0326924521422,6.839875273299045,5.703716264870691,11.379956351029616,2.9728763788484227,4.475068809997522,6.969680510001257,4.910504109178022,2.406467485201045,2.190366116726456,2.174406172977834,3.0373285816466,4.5591404042282155,4.431082073964001,4.178112773974169,6.178402151436765,7.0624220328676035,13.141178980878683,8.410198484145365,5.685114810821486,9.049863643938577,2.4466404529047177,3.4042356951557986,6.593146930057471,10.656283711420556,9.791176222494467,16.855759658475392,7.702067129640466
3,7.233434957210516,9.373137198350083,2.2028410324910155,-0.0,3.01087555463236,3.6501703707465207,1.80310454278379,1.7706569811798976,2.6700843591281593,10.619306115513236,9.317978988919641,23.5936991460722,15.214535657931382,10.892591858934454,24.130340181578443,8.185858867175988,9.82931199069998,4.859658716200633,9.181060021149055,13.796227325288308,8.509732269865241,17.51679319523775,5.624510755292085,7.126475157970584,9.104985069400277,3.8506245021234236,4.20122138032498,12.34576911761809,21.150634087970072,16.497681107121917,21.937732120154642,18.796556394617518,8.232482069293592,14.353804453213625,5.529032831018911,8.045684451833035,8.475020237845328,5.477566144215116,2.8311421678697557,7.015096573000257,4.091408143670854,5.926000802299111,7.261606568167734,6.326207608435296,13.628217235600756,2.472677189258954,4.660210876489078,8.085024996680135,6.178906456888231,2.3833656158877328,1.758835544358544,3.075569481733565,2.579034311565099,5.439602475387366,5.124658051999723,4.9685805619418595,5.537352262139638,7.826070182190301,14.630485186328297,10.622012553905726,6.728769868185413,10.02551238050779,2.252247781052861,3.9465432743878406,7.621510521742942,11.471256941352546,10.209249624632998,15.81979407497433,7.3992256246355
4,5.400550352744803,7.387650675148873,2.808492486912718,3.01087555463236,-0.0,7.855189294319077,5.796435168805487,5.0700282783355775,2.747108646928288,10.75927923255701,5.303639482343383,14.25793315105401,8.754441452237284,6.6991125254162665,25.85060792403216,9.500886400179935,12.49383488599812,4.48307090290086,8.955292377900484,13.983758919667093,9.31981290427604,18.284538713964853,8.048393486868797,6.608931994121782,11.395057038174437,6.592634082734345,5.546146836497149,12.67192977224109,24.23985517722338,15.944605419611623,21.133182069569727,21.672234993419504,9.045055189833874,17.39973543587899,8.69192065955639,9.419980089559267,8.331886328181959,8.198614224867093,6.113981775091661,9.448752633038472,3.9283812964985967,5.3269771956239556,7.07301832172447,5.245115331523641,13.947328256303258,4.526652441683668,5.143612561008801,7.05012848691619,5.145103158670841,4.449469674054598,4.194488175651877,3.394572044131523,4.279251319263312,5.0483724865697965,5.2819444332873156,4.90616192048824,6.030961652403061,6.640889261172725,12.203719539877522,8.127786518810435,5.879479977032963,8.037482416112365,3.440216679671391,3.322007000606903,6.67242127174385,10.217354537706807,9.207119852514097,15.81841615149308,7.232859735787682
5,9.03922896460467,16.186276136393893,4.113032140504097,3.6501703707465207,7.855189294319077,-0.0,3.537364188780415,3.948599958690522,4.018152499633486,7.203918211098019,14.273853736583698,33.55376569722805,21.49270022952016,9.909831651159447,20.9163135780347,6.084424588637053,7.819292022705858,4.744020167743522,7.322083635016655,10.850689923865072,7.2907424365466715,13.64068385727549,3.39513141753119,5.81838037968274,9.356970067518771,2.6030396155257502,3.3958601081021964,9.41323512516682,19.367411799047193,12.706540558768326,19.617652859250754,14.58567661046541,5.663365779464445,13.072366349744216,3.286176618628333,7.930054448392084,5.817130697668104,4.21590068533357,3.5112540731059996,3.565366650754192,5.274600195826777,8.328267364515414,7.895344983352601,11.378867791332892,8.907509050435676,5.664293992060104,5.753986145231272,9.667333620045918,7.345980270128288,2.535355627909576,2.798048451464872,3.3991000642744336,4.911438980814127,8.919314642640849,7.08362091680411,6.855361741921827,9.495152779177246,10.622454832766554,19.44691093362415,13.621865948189818,10.814340300500733,16.498642001307882,3.8731868392325977,5.753337464364966,9.534203958924103,16.759704300648163,10.850708163969424,19.377319227149805,9.805063435847606
6,10.010702911879843,14.260843274950421,3.8979205952920464,1.80310454278379,5.796435168805487,3.537364188780415,-0.0,1.0704502109787546,3.8601040001653293,14.768274679616821,13.90298133747152,33.66441861862628,21.998837923870745,9.061370892740063,23.250121762000482,7.1536083811128774,10.125954250529094,5.094269011751582,9.356816003557942,13.835303128660039,8.270509161617056,18.179439007384104,5.455756394926935,7.355148261600796,7.876100409262133,3.595185045736979,4.111495544639327,10.501747617308615,21.818150404168573,16.15619298169446,19.657665230506545,20.15699282358579,8.237185687688054,16.504686156016717,6.174829026961414,8.207850511539986,7.466029564009962,4.431318807627743,1.56791533356441,5.994011502573155,6.1310230770517515,8.557033865831938,8.238497124169605,9.818354659093309,12.607139482412517,3.2785681033567746,5.846868038551535,9.48786400553711,7.573074777994746,3.1446451608023938,2.2059879692069075,3.67539160246166,3.7873616280100353,7.275830954306285,6.444092295883319,6.4890081643762345,7.4616749606627355,10.081957732325328,18.244471808009678,13.715776969054776,9.56822036993457,13.271275401633002,3.7422626946291753,5.525114794292792,9.8137723770839,15.279915860179958,12.313894444965104,17.658954512772567,8.838886565970286
7,8.226070152980498,12.681200962727027,3.622354628234493,1.7706569811798976,5.0700282783355775,3.948599958690522,1.0704502109787546,-0.0,3.45472295082717,16.31550710782997,11.636152518196521,27.461271595663714,17.390990043272136,10.274259109366053,23.648395062702807,6.690475125858768,9.443605414258599,4.548435010516396,7.989939531173938,14.646412134809417,7.94484506177407,18.245709693549564,5.348681031420656,7.626520951266517,9.487059433493412,3.841301306267161,3.88403149846754,10.694765293570233,22.518434985083776,17.370622129073364,21.030808993074363,20.50254318293787,8.381814825610155,15.931148030425794,6.938585568393996,7.3937009200431385,8.160726055578667,4.50787091688852,1.6797208863509565,5.469318907565444,5.48125319258776,8.165956347671512,7.128673288495381,9.793600543728818,10.951409468374946,2.8224230331253874,5.794312484937231,8.773670413514738,6.70008750975514,3.377075034304227,2.039202179082818,3.582611671546976,3.606964325782636,7.146624220827236,6.146807206329933,6.21408591888945,7.067920294340848,9.652803947405637,17.31625042254261,12.089511678352775,8.918635533462252,13.201849511936084,3.2102696523422747,5.0974092507107365,9.168411880510957,14.63338461791151,11.66721656694247,17.47804349600538,8.657116895271521
8,4.932135252598271,7.447521179646285,2.917364293007149,2.6700843591281593,2.747108646928288,4.018152499633486,3.8601040001653293,3.45472295082717,-0.0,7.823865122364734,7.3276421753216745,15.918601874288989,10.143375486212792,8.27016025392691,17.951400175080558,5.477983669037045,7.323784613563544,2.922954628827165,7.413226886140576,10.131803654205696,5.884527170218547,12.347917106788413,4.648450134787109,4.867133747593493,8.57312392649813,3.5203259482796296,2.956507446797419,9.137164306060452,17.985011215629225,12.56860462013723,15.986989010048985,13.75046510276137,6.235337151481062,10.278040207075513,4.943372347131166,5.21285256328481,5.883197768967055,4.6703125686819735,3.6607393502300156,5.389549602588964,2.523968852389249,5.751960948421225,4.508786049655172,6.864889240155549,10.888101899936622,4.5110823565453835,5.535172890270269,7.155049312845808,5.626893125903618,2.879757134783822,2.26074604267105,2.656388634947183,3.7468211253701313,6.232535091105593,6.131534534757643,5.979496083348781,6.690681679519765,7.795904158316697,13.963714015025268,9.811865950922776,7.077875678360697,10.53977166967231,2.82231455260495,2.991408295654001,6.911774846833481,11.436775713774296,9.646864347176242,16.286773663645285,7.768839856126379
9,15.12421081361194,18.02647354609248,9.879517739424086,10.619306115513236,10.75927923255701,7.203918211098019,14.768274679616821,16.31550710782997,7.823865122364734,-0.0,14.950821771101324,17.638286740432175,14.231819246775407,13.044269919260925,20.0505525774478,8.36680246334641,10.845720950931383,15.3182746330166,11.044820203955148,10.678529608692822,8.772809655123096,12.79682731079399,8.411757221732993,5.310091792798239,16.997647210456964,10.868861440862565,9.681225859373438,10.912414554048432,18.381815865515733,12.516334694376841,19.488051013735497,13.484861332942167,7.178825102624273,11.966312578673245,7.507578958853,12.05704607353062,7.142162689862988,10.32213872233965,10.815035719441672,13.545823482233752,10.068993860963017,8.105102452268264,12.36522739518089,17.23437230296794,13.622302707122309,16.61992815204979,9.810412371987493,9.020774625208245,12.118191319500356,7.673455017533743,11.584066214556428,11.354602884579196,13.53850101965878,16.952730970198786,16.27623707536275,11.426063650389157,16.328939115790256,15.017426089726307,14.009321198582374,16.11192854070018,10.433790419931132,16.071765410892947,11.826812442468391,10.46876998667989,9.776102390285606,9.841839615681227,7.738465631272693,12.944474551597864,12.49838847043314
