,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,-0.0,4.951929481001083,5.05579862177021,7.21885303022723,15.282706259842708,15.618650931943504,14.991770960291184,20.34982429394009,14.96136865622499,13.331335741335938,19.186367189822437,14.049008096845528,14.871424229431904,13.036717617520706,16.23667826061136,10.098125422502292,9.824821439925019,10.397092152723078,11.527453851695402,12.891864032376661,11.803423164706034,15.5880340148855,16.916557155554923,20.724970327431304,14.024906031503761,16.900371425062964,14.675440989557215,6.83515860998851,7.342100033056343,10.477355341322726,7.569257260942116,9.661740200690488,17.308423356753483,34.09985693406857,18.31920290072177,18.178753368233114,20.233507163071735,17.15885298342878,11.21889778184103,11.960186688827656,10.911733859588322,12.028002960555552,12.998137793304645,11.275937936674724,12.723841610797889,11.705861763611098,13.487567416489327,11.910390817577213,10.995397279987284,11.105166462151718,13.031873141442992,13.055426091620335,15.540956781956357,17.223637025045193,23.32356465552085,18.541875996046258,26.468115374146493,25.643699282861206,16.640533938829407,17.513468814957065,25.261656378156772,24.079636244978328,16.302114530354704,13.403069563653982,15.20076514896844,14.174871662293505,15.755585037132594,18.550891488166,19.456848798960593,23.649321847578907
1,4.951929481001083,-0.0,3.5950462428993837,5.490318418168046,14.787868457369397,19.01854138989919,18.723975951695177,25.673827946052217,17.68905954052389,16.934106228167696,23.677452277520693,17.888451977044404,20.098747818853617,17.032071534115005,20.41776420097415,13.521271656677246,11.665249718343778,11.205682198722881,13.178753367449593,15.64160614610223,15.567631596002663,20.35097938819167,22.132752816603702,26.00580435751212,19.303612957766262,20.351813639763183,19.74913221553988,10.24479599657753,10.749811674101654,15.004696281290723,10.2258479268289,14.235751434245122,22.673184232944568,40.68402518388777,23.05852131087547,22.03672718801145,24.14321233861308,21.85131351712685,13.754714416875288,15.591572302914116,13.073053787504724,15.103085681347686,17.77262954511256,14.764777862949146,17.204077104450985,15.954979338405114,17.407046049172248,14.675512097554734,12.168492884140665,15.354383405633786,15.378930041345493,17.227480132216794,16.305483995567286,21.07288942143328,29.296898017802214,24.12162035717176,30.136509399886197,30.716788683800583,19.77791205680591,19.818696602215017,31.186660922527683,29.606550048253126,21.52673544537716,18.022301898084713,17.040083923189645,18.39976549270343,19.191005774038555,22.952551863065967,23.012479479383387,27.577381837632164
2,5.05579862177021,3.5950462428993837,-0.0,7.310489930306796,16.550385408269264,15.556803589337028,15.607314821268318,22.29640330731182,17.52588514727667,14.445297147503794,21.36136842710954,16.573860158266143,16.606577803872838,15.350085439052883,17.522257757393273,11.103556171537209,11.315333233104775,11.904709809642943,12.22944348011834,13.535778610578562,13.39886592293662,17.039638756933368,18.094760276444696,21.188441074887702,15.640346784165379,19.666348351289184,15.690509094128469,8.761233862373842,8.759850974547577,11.854396167729492,9.876406536116338,11.063031401301751,18.908439688841348,35.37285716225782,18.715276610338247,19.489836834285683,22.336338676663434,17.85287932033154,11.504331208129507,12.352529783598847,13.524496687101983,14.814669014574852,14.266741283587919,13.43531404048227,13.814610469616113,13.017007443254444,14.430786580629709,14.252777000286839,12.907483934285365,11.940447191370604,13.757848899878908,13.637404748172004,18.303328412082113,19.313674678045533,24.487172079554913,20.40332218716951,28.01067576981807,26.31593987136224,18.213814830388614,16.33199124791639,26.34312979916323,24.669560382378346,18.51458821123426,14.367554450170099,17.503838911626104,15.063999099896073,15.852346742729562,19.243048055889272,21.684785692713668,24.540608615016538
3,7.21885303022723,5.490318418168046,7.310489930306796,-0.0,7.635404203384952,10.969892222436897,10.785685771833837,12.88267984726946,9.237218884122049,8.921039481224229,14.56747743035944,10.703607226569364,10.993160731877548,9.066490291119615,11.235053354273514,8.400711330560034,6.863854481099048,6.543406269408553,6.9549925034073965,8.004222424683062,8.742859161846413,11.02427598173252,14.060647749607252,17.151436675385888,10.663636927777896,11.1874708165987,10.970376430556131,7.475871348486409,6.5538127827938935,10.362776050569247,7.085794554392452,10.078347318754892,14.786365653095308,30.557153404793727,15.084397549531781,13.670442027519142,14.036709749942506,14.237740042135497,7.446779275985084,9.23649818444585,9.065145638529,10.79259135180223,10.926724124449322,9.986985743254046,10.478449763960505,10.310325645891677,12.412776509704761,9.688935866277262,6.875859235270952,8.970499263753593,9.705687139802494,9.839237489471405,9.501858338443242,11.66379189833373,18.987103902085266,13.850313563198878,20.498027042377856,20.7841827228935,11.165847035554949,12.037361533475032,20.308002990617727,19.503839822338083,13.69039440331414,10.760215752186134,9.68389638858923,10.223108347047734,11.274180909739941,13.073714929774054,13.436162051264834,18.449710504336593
4,15.282706259842708,14.787868457369397,16.550385408269264,7.635404203384952,-0.0,2.4456145127428597,2.562191836458845,8.643289113778971,4.223473030497843,3.545289524930812,5.192273472731721,5.720482381146984,5.715238295910572,5.408384404156358,3.267920337802003,6.201162883986615,4.833781484614902,4.090653592577138,2.7679143639802497,3.066418363839746,5.503776444437829,4.1637898144051375,6.379970061055593,7.199796383009148,5.731521156261269,4.340820100702363,3.3360799111948696,7.525140676183033,6.500340352794234,8.498177740403348,6.592451087889261,8.889643108012748,10.08851152884833,11.17553588166906,3.89760314405394,4.262742178141446,8.776476225559918,5.4078449586388295,3.6239032510692017,4.300895784564085,7.029646926456744,8.34813157150903,8.044215740801874,8.207832124061028,6.614197240071611,6.562334299026595,10.36507427864292,6.512670350630335,4.952130474439202,5.272859927094395,5.52658260134371,3.2408405263585305,4.0278167275866394,4.107980823825469,5.930679337004633,4.139653581478595,4.7982727270172605,4.911798744036014,1.6997497550566296,3.8786307608233135,4.798462016548385,4.914880936323886,7.884561847237808,6.712491809446852,3.4305938662026008,3.8400792744788976,3.40679083090346,3.0613522214628524,2.7784575990764453,3.7449483147374623
5,15.618650931943504,19.01854138989919,15.556803589337028,10.969892222436897,2.4456145127428597,-0.0,1.9135177522227937,9.021088605100315,5.552697869764939,5.60058207040926,6.784689048773343,7.39310520263351,5.848765681281363,7.334946387707737,3.6644085279250813,5.70319421518888,5.288326695791507,5.018036360427034,3.9554839018819448,3.8438734943832173,5.956030906349902,4.671882537600374,7.310314328622625,6.350442792449641,6.354032527863923,4.682327881755516,3.9614058246059654,7.886904773829396,7.222248261228677,8.365889530753183,8.209318497141021,8.223238373519585,12.128651892004209,9.653253208076018,3.9539988059206834,6.329226809978622,9.139178091029503,6.172648686295304,4.294849294892633,3.834147783073413,7.153617829289988,8.56861306412918,7.240381686323276,9.137054208371316,6.440826012341614,7.100942518555653,10.909700381145349,7.810577592222782,6.919094246441268,5.925170346465022,5.666256349999211,3.36617256209101,4.051200404084164,5.093101409760614,5.5292520213450205,3.6884654626021542,2.975072312511252,2.347344587730222,1.6061496328208642,4.137883398586188,3.0149263943979054,3.7116350989189,7.854038816514652,6.19299680540827,4.373995466430036,4.042064588223415,2.4949550497653266,2.6114449496480474,2.440399437676831,2.1997310377871635
6,14.991770960291184,18.723975951695177,15.607314821268318,10.785685771833837,2.562191836458845,1.9135177522227937,-0.0,7.03717600409299,5.129044885108635,5.275920701639035,6.677129702454651,8.48887605018698,5.2483343991594005,6.5232039224736384,3.2209666028886397,7.073424049508134,6.050878701317644,5.480831927783986,4.520120743854463,3.6139221326453765,5.195534258766542,5.19801737711646,6.686609546349777,6.539285750533298,5.528479398245886,4.5791368697335475,4.4519560679266,8.57472750661359,7.277985928921282,8.706929978457318,8.941282132926341,7.820406405147131,8.56041410255489,9.904977691012553,4.520193304996322,6.37598990627522,9.053433138669062,5.083842266571979,3.53118924702835,4.34903469320532,7.5738065082830035,9.574557894088361,8.097403549651442,9.44246872894496,7.8800939066928635,9.312617121354231,12.40902580339038,9.042030810326612,6.305073440815156,7.2838462704602644,6.079953519097502,3.3661379908248055,5.34531926384232,5.486939045384343,6.11487883395784,4.418803646502936,3.451010282651825,2.979644647980424,1.6197822217558449,3.6650108783102344,3.4454837155869726,4.456615985866579,8.548932046345481,7.309945845319193,4.728296052701766,4.1528198711517055,3.1616112577528606,3.3623814665990146,2.83763153818243,2.6104404156234335
7,20.34982429394009,25.673827946052217,22.29640330731182,12.88267984726946,8.643289113778971,9.021088605100315,7.03717600409299,-0.0,12.810776287581406,4.596005149697973,12.881468843940983,12.232822391491158,12.47611223944599,5.273564740412523,13.081686169611501,12.113032399152818,6.938220311398477,8.293064516040372,8.015731970719953,8.382999036937992,4.5217738315858105,8.29994273035565,5.574457308332298,6.842025684419192,4.397365768557569,9.067282196932371,6.6737135342630385,9.088753642585178,6.54998407019552,6.814092551655346,7.859195056640487,6.848621414820794,13.380261771508838,12.746351900057427,5.388429525528681,5.9475129134748475,4.545675918010478,8.648640097472537,9.9758359715083,6.7107080729147,8.188180557264824,7.185806938120131,8.74427788398754,9.71794423420138,12.285599997168115,9.856978313739702,13.257798542200728,9.833590165885779,6.214349920209094,10.750792493827165,9.038457153344394,5.504741145617286,9.50145302426213,10.791797611529805,10.382800279229164,9.80384339477605,9.360189684728896,8.404960801631658,5.326066567097422,12.077038930067667,5.332308187377962,8.441777201722307,9.223642558633703,9.109275196505951,10.23458393884948,4.055907250401199,7.905101050082582,7.761682109335754,8.422422154045337,5.981240616403979
8,14.96136865622499,17.68905954052389,17.52588514727667,9.237218884122049,4.223473030497843,5.552697869764939,5.129044885108635,12.810776287581406,-0.0,1.9657163647468725,2.1589273872266657,4.220434603665085,2.270030582190491,2.195885107164602,3.2317400375123873,3.5097236088391472,2.7877709908335957,2.732710193881857,1.8919480509657727,2.1773965453695823,2.5918456402736685,2.1964920844896465,3.583564783499051,4.887355999818489,3.6562789136028147,2.2697713814486313,2.929915440208257,6.472481407582252,4.819431494638802,5.770559406627891,5.585114704633017,5.741601690253108,4.608443663335516,9.658619746518413,3.3114766762199017,3.187576110155635,11.99683650403984,2.631709191885936,2.469061566409242,2.95670563195543,4.164972452315851,6.365506857608936,5.41598051416598,6.156208053745865,4.595295769327297,6.418029769988324,7.872055593967728,4.9521249349039325,3.4666240208716075,3.0401308221615304,2.833323195564668,2.9941170970465327,3.203632531866889,3.0148098267910464,3.8334964567668894,3.26394121522582,5.492374916381136,6.030400364924253,4.615725597873995,7.463214133135111,4.986935280553533,4.62132407239484,5.015128789874998,3.9696668136773883,2.414878672868415,3.56731813193315,4.408260007969811,4.455488624677144,4.158067452105165,5.351788447493862
9,13.331335741335938,16.934106228167696,14.445297147503794,8.921039481224229,3.545289524930812,5.60058207040926,5.275920701639035,4.596005149697973,1.9657163647468725,-0.0,2.4008868966116377,3.086827219329789,3.000598640162244,1.8904716201313558,3.388282674481118,3.9037974451650235,2.8928450814762137,2.5095670147759135,2.0427183968865585,2.0695728456326803,2.5012057756110733,1.884363967126591,2.188051071287066,5.6278843829874425,2.0401370806748114,2.4566559128754437,2.46290000902297,5.129248367118303,2.978929733909924,4.359813412390172,4.207879664276617,4.648043839557355,5.108416183150687,9.933734240506904,2.471935594120241,2.7344063399159046,5.609998829756602,2.158870355762643,2.2243006691090716,2.725348012666341,4.161005672870769,6.215328279022277,6.054171156135243,7.068839422304254,5.062495578547893,4.430724961063343,8.921493245350085,4.226328144378614,2.1162031123742615,3.26501461410177,2.9858248951302735,2.5248817329668998,3.4230823068410094,2.848368463080366,4.686157282793038,3.3296682973595257,5.857343938160049,6.198861154949034,3.7461693131812828,9.255194308736286,4.670495726174022,4.583007871756315,5.245052154078052,4.307843679891919,2.779793148776113,3.1373712087321337,4.242267801970829,3.838520680142615,4.426906218601358,4.793289562633099
