avg,cen
55.401666666666664,55.22
54.915,54.61
54.46333333333333,52.19
54.27666666666667,52.05
54.449999999999996,52.71
54.03833333333333,51.85
53.30333333333332,50.98
53.160000000000004,50.86
53.846666666666664,51.16
53.81333333333333,49.13
59.533333333333324,57.33
62.14166666666667,61.43
61.51000000000001,59.64
61.64666666666667,62.62
62.26333333333333,62.48
62.406666666666666,63.84
62.69833333333333,62.91
58.166666666666664,56.96
55.803333333333335,53.25
56.716666666666676,55.89
57.315,55.04
56.415,53.45
55.065,52.23
55.10666666666666,52.84
