avg,cen
20.608791208791207,24.71
19.499010989010994,24.8
18.60901098901099,25.18
17.758131868131866,26.5
18.3623076923077,24.72
25.39472527472527,32.21
33.379450549450546,39.72
35.99527472527471,42.34
38.16978021978022,42.36
39.320989010989024,37.61
38.97934065934067,44.02
42.209010989010984,46.54
50.52692307692306,60.5
57.91582417582417,67.49
58.3598901098901,67.55
58.99208791208789,67.74
55.290109890109925,66.27
45.559780219780215,48.69
39.30604395604396,47.49
34.02,39.78
29.464285714285708,33.62
25.98384615384615,29.21
23.51241758241758,24.75
22.049780219780228,23.65
