,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
0,-0.0,5.418298527454651,12.024027808930466,17.862361073880937,15.319167330269453,17.70730984874742,13.134954363168804,8.021399092219367,9.845469595596006,19.36079547683931,16.680044204964283,9.965318387697643,6.0951845675142815,6.6246928317247,7.811235639570125,10.763651503128838,18.166339126646495,16.356651693683286,15.654179750006476,18.465564297116003,16.400030780344636,10.530799958849284,10.72541709137467,6.4130854079262285,8.113638100846403,9.395142138197066,9.920935661836554,10.677333904844373,16.246309402605355,27.57264007355195,23.783773277070843,24.24059136247697,21.565770442224387,22.29235416350805,22.844812498064282,21.301402521072742,21.024868715174616,16.685271945987836,12.430335502549813,11.983910549120822,13.414857019039147,12.925986659074312,5.68696540641486,15.122199300858567,12.403596228880005,8.76793217877766,7.856821856648109,16.262939420727218,15.98507103104849,14.179596539850747,12.502598619313542,6.327887099457083,8.452041115641611,14.833651312804124,12.433175576436579,13.804840853831193,10.057744118622345,8.111010435966948,7.363068687765736,7.646344026906989,14.529623103726633,16.15737633323603,14.60632000619334,11.353446022212912,9.851007549584788,4.880701772090728,11.255868314160498
1,5.418298527454651,-0.0,5.780128221913724,10.945304159712169,7.99032200595148,10.465055999206573,8.49570380792273,3.950622441854736,5.125074234033354,12.042730318371435,12.085880301571445,6.200808769047072,5.228071718652253,5.811943092667477,7.299901758929863,7.755655913225184,17.26686321470784,10.68458083456375,10.106729713285063,11.463878903543042,9.876741265054106,7.117996811831564,10.22643243300923,10.154041348885377,9.74991196754917,8.21417077409359,10.618921336420396,7.359681867468715,10.998341138376531,18.61769613037065,16.91298444273073,20.03195548718962,18.33733082167017,16.748690047769056,17.463889054488178,17.671540498813474,14.580302990027723,13.293980832190057,6.466495192404723,6.507418431152537,9.231603691299217,9.982844425017197,4.944715099126136,10.487752089282878,8.60352221104841,6.73523844088083,4.983619120395778,10.196684302519794,10.755084579160897,7.01850028898305,7.985342959300619,4.341201941083539,2.9393528679864707,9.30629911754065,7.502127365303671,7.830407395624362,7.418439482968444,4.503272474636438,5.091690302922143,5.424592779997728,8.42942282821971,10.371830594530323,9.508828995533419,7.0953517822058405,7.737100981826302,8.412704775912434,7.3471084225260945
2,12.024027808930466,5.780128221913724,-0.0,12.992974719549778,6.739625789191349,4.927429890246354,7.257726942622791,6.429001050624792,6.407238582788543,7.8338133167309705,11.707128811008053,7.445611930765991,10.086433989586443,10.362381374675246,10.96853802448635,10.375447502245036,15.843458545115789,8.561725422234927,10.518496898343633,8.826702413809144,6.682244288908215,8.549454630831047,13.304739840856545,16.338938989840408,14.201822988058995,11.472844137375109,15.6110787605131,9.009191182554718,8.872821617934177,16.285931025871136,10.740249273392072,15.142607284405507,11.932557624393052,14.965674486889322,15.472653202435398,14.766175426215689,8.075775007957045,10.066117116936875,4.640503388182543,4.580271353666996,5.593586300617446,12.852648072779608,7.954811188114233,8.614052740744295,9.873228021172398,9.163080371053612,6.756426142078635,5.262045406389888,5.308712907801876,5.730391856978643,6.00568833885864,8.15285189464947,4.900375109859216,5.39629619402684,5.656252899799879,5.235846646709749,10.02841480602877,5.793378398736721,7.460888983145443,7.224149180664693,7.111484788798668,7.856382730593177,8.95683970572539,8.365947537435645,7.828187571843115,13.213425522607054,8.240200461199665
3,17.862361073880937,10.945304159712169,12.992974719549778,-0.0,13.374105400675962,18.838956945931947,16.960828604886927,9.453534050858629,17.798861797803287,20.065505548579072,11.469481341209706,12.17893707035621,13.634667367524871,16.632301759731803,19.58699042936762,12.830987629827296,16.103801626915967,16.476175882831512,14.901878194547248,10.234885166303068,10.753060468222147,13.017186530284457,16.733276373493386,20.115304623606043,23.568481549719415,20.322962402118026,22.695588990519358,17.311149708681892,14.71066132797817,15.805135682267213,17.730658787902982,21.26341928929556,24.21777848342788,19.2331242109079,23.75367057488792,26.623737384817954,12.359477642114026,21.298926166354235,7.190537962751795,8.212323907946745,18.861582311698278,14.384323385624219,20.841093872134522,12.072671969496211,14.07154067503276,14.035756002575582,13.951669702460862,9.263653967677552,15.676014720213539,10.612514561561532,11.768887735485544,14.045601821417588,13.338116943275178,10.260832746758583,12.485143404440382,8.940822143886145,14.41363961795132,13.737605501336091,14.407735810305997,14.121767856894758,11.74179546033873,14.344005989086947,9.9252534465148,15.120374200723946,11.900289502230287,16.950326164519527,15.55377602962307
4,15.319167330269453,7.99032200595148,6.739625789191349,13.374105400675962,-0.0,9.454446340642198,8.019578298301578,7.0717885639625235,6.155205274321517,6.032815622896297,6.805596171814297,5.214627189775546,10.099730306177044,8.752698333778202,9.185300905515469,6.28982716050029,12.082375651643686,6.039956124959737,6.680966043043751,11.540773668549042,4.084832237860803,4.237951559462164,12.352183044960993,17.034132476094342,13.038927370956213,9.340882209420721,13.715032363268305,5.992576449205805,6.225692983654952,10.499491481572385,15.191651321846352,21.257447890219073,19.822358793557402,17.89526760753049,20.960565890008574,22.11992405468328,12.533358979869208,12.622930283813412,6.753648403270606,5.648080932374607,9.24962271845482,14.836872947538982,9.558151318283153,6.2776532733564645,6.995917330702186,10.573111175392468,9.736646711282367,8.479482382547163,10.240925331450063,5.77860707062233,8.064184411305986,11.00901488658825,7.249151373243439,8.691209258036412,8.254946338409061,7.091503891476169,11.723922643504494,7.70296237972587,9.183303101958883,8.850035047948497,4.23471458252926,6.780433377816777,6.872457735354901,7.792506692360143,9.110085046005826,14.39723832719538,6.652002052658234
5,17.70730984874742,10.465055999206573,4.927429890246354,18.838956945931947,9.454446340642198,-0.0,9.412804865596987,11.218680840268696,10.884986090904768,12.571274396934559,15.337345666950458,7.1388830826221925,15.915869217974674,14.070582845543738,16.302866014271164,12.985857686537425,16.577762392189143,10.277151147575198,14.52192928340263,9.698280409341468,8.013924421365582,10.175205405395285,14.721727032276762,20.385387071024322,20.107406896991073,12.772863506853014,23.072871664241223,12.58236443810745,8.836844489050762,13.225047189919694,11.236793434740193,17.91936970641627,16.736377396074744,16.80240923465104,16.54432795525386,16.65350086983039,11.263848130104861,10.234446709741995,7.359280526307069,7.045665079271222,6.0038395471724835,15.080983434395737,12.542364215464755,12.970573359091441,11.36087161677465,13.267801636909542,12.122749929509544,6.474016595990979,8.606972300644962,10.482972882171657,7.3532291936333065,14.205481139354394,10.016093270887339,7.656202402583685,8.943003578443685,8.702982835923098,13.405613411566453,9.403979749933399,11.978149160628892,11.563918733512407,9.352141090066992,11.803412386811946,15.004477891003035,11.260487543450338,10.469051557531596,15.685458465405777,9.477566274718978
6,13.134954363168804,8.49570380792273,7.257726942622791,16.960828604886927,8.019578298301578,9.412804865596987,-0.0,6.945561234437292,9.554610688912994,9.389296007996816,9.41535815882362,5.313159043468714,8.689140815221272,10.413937337111086,12.28903254455673,11.510937067440466,19.059080142103493,11.349968049841083,10.38736495468011,13.311269644838617,5.479998123354192,9.04976030734047,7.641146293718588,14.358308666797145,14.381862468420099,7.284095009622012,16.248378641507593,9.376993732711059,8.006288806001477,12.596326285171449,10.966024283901941,17.863226625882735,15.902356580047217,12.712214601415862,14.9608883995158,16.813169774412586,6.560195854694335,4.741990655374371,4.67128792916043,4.652407071459984,4.833735859401544,5.297024666636662,8.267290269250903,9.020000307616359,3.8373934290036127,7.949833570333509,5.7840871754803675,6.872186716448028,6.54514734874341,6.093885476471876,4.010798642669923,8.225225374987607,7.906573084736486,6.092410061753893,6.693282647937999,2.6617539488212394,6.174638736695681,4.087011628028607,5.916818027482466,5.759810591149017,5.924126897172678,6.112883985879642,4.803498078655261,4.909857178259476,3.551564917499542,10.722440253033252,3.639024156163113
7,8.021399092219367,3.950622441854736,6.429001050624792,9.453534050858629,7.0717885639625235,11.218680840268696,6.945561234437292,-0.0,5.079565727825057,10.075757982382031,9.640155854071176,4.798441415192471,6.14864277771783,5.99194179858344,7.8336993965048904,6.906378567916492,15.944620451444505,10.606877763837392,8.631257584649418,12.20874390655509,7.749647051397838,5.272124744533104,10.017272298629676,10.768470207747834,10.54224593469675,7.179627262319489,11.523708531682418,6.22491066828473,9.363193959432774,12.005712101403772,14.34795736161209,20.618881202941537,18.780860432990988,14.791099902385822,16.73637494230172,18.70243023120005,10.952594996680213,8.806256769783346,5.324209079620163,4.442970215996143,7.561006882533859,11.225483801051217,3.7134775620153184,9.531482375917644,7.146751724467995,7.915246739082673,4.1238018749950704,8.138080678284071,8.412619856999868,6.474473631347487,6.992090238987987,5.302340361543793,3.844244377603283,6.50134365496512,5.071436898225318,5.554586835854714,8.073093978051807,3.9278129810043056,5.352229117376014,5.367393119392736,6.474016085609963,8.5771238917703,6.782220996809296,5.29972561253581,6.282653074347726,8.109191974663794,5.531121271931455
8,9.845469595596006,5.125074234033354,6.407238582788543,17.798861797803287,6.155205274321517,10.884986090904768,9.554610688912994,5.079565727825057,-0.0,9.535817781434508,9.040316768383988,6.896884570300352,7.865492716427349,5.802007719214044,6.490231721399084,4.04146424696412,8.006650843530226,7.6691912810631395,6.0282092526097735,13.527259759568173,8.431400952691325,3.207651575295733,13.217889467133375,13.417591621570162,10.737164637230997,9.876857683086406,11.025509997558359,3.275574461039035,8.29531176714,11.82513633108108,18.519128659323528,23.823768784373495,18.895690629015554,25.69193737434254,23.005958699182198,21.916898934344342,13.360513597172634,11.791383402146783,9.137567551496726,6.794915319572835,10.692203179842814,14.408395213389694,5.857898254935044,7.307920541512428,8.354680778393806,8.930649933449848,7.993939787843578,10.175993252575534,9.581330548198519,8.232021248565383,9.466829511639125,7.813191318572381,4.476954892275041,8.508628405568329,7.308978685359796,8.207687658376988,11.023075357350743,7.75117615461549,8.484790732980331,7.319417016914709,6.496806289774118,8.286836731398374,7.555045493472016,7.1142240568969095,9.026644917179889,11.116014011988637,7.612606085813429
9,19.36079547683931,12.042730318371435,7.8338133167309705,20.065505548579072,6.032815622896297,12.571274396934559,9.389296007996816,10.075757982382031,9.535817781434508,-0.0,6.518537107432243,10.189996527997849,14.560087041529899,13.425800451640656,13.784721102853736,10.155367169339602,13.61888296564916,5.133470060529846,5.032103342725667,11.510389124379879,5.217272219691581,8.070642248026966,18.593451565117032,22.40277606366378,17.951583815720166,13.734549344151604,18.84468660633609,8.472305615489542,5.714095392706627,9.501219679294275,12.393294250049095,19.98016909636589,15.349933163320562,15.247730331395008,18.233183913487583,20.524018140511306,7.365037947040695,10.861654740808286,7.455538033175027,6.357448631074223,10.182020194418588,16.107948714124355,12.329596688058434,6.309135642649525,10.154838177144118,13.222405772051086,11.078922058341421,8.008875501838327,6.258969706271994,5.953574498307649,8.272557292404397,13.62137549532741,9.88644819849264,7.197422633837911,7.058581134645624,8.331262923046157,13.914156402708889,10.875593864057457,12.185742506788928,13.345900392029218,4.3648489276051325,5.74156690788441,7.976055458148841,10.788022602964014,12.207748871790795,18.660497775194617,10.290166916113149
