avg,cen
37.25333333333333,38.24
39.705,44.12
38.725,44.12
40.68666666666667,47.06
41.666666666666664,50.0
41.178333333333335,50.0
40.68666666666667,47.06
43.13833333333333,47.06
45.09833333333333,47.06
44.60833333333333,44.12
46.56833333333333,44.12
45.098333333333336,47.06
43.626666666666665,47.06
43.62833333333333,44.12
43.13833333333333,44.12
38.23666666666667,41.18
38.72666666666667,38.24
35.29333333333333,32.35
34.803333333333335,32.35
35.785000000000004,32.35
35.295,29.41
34.805,29.41
37.745,29.41
33.821666666666665,35.29
