avg,cen
11.89277777777778,10.64
13.389722222222225,14.4
14.287777777777775,16.61
15.046111111111108,16.4
15.193611111111105,14.96
16.409166666666664,16.98
16.49666666666667,16.29
15.30833333333333,15.69
14.973055555555558,17.35
12.2675,14.42
11.884444444444444,14.22
12.037777777777777,13.01
11.856944444444446,12.96
12.782222222222222,12.6
13.814444444444446,13.97
14.446944444444442,14.7
14.085833333333337,13.91
8.752222222222224,9.7
8.959444444444445,9.26
9.71888888888889,9.22
9.897777777777778,9.08
9.783055555555556,9.07
9.85527777777778,9.26
10.695555555555554,9.52
