,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
0,-0.0,19.89596123272412,17.900494675260454,22.60371712115533,22.575352626317247,18.52469921245738,18.340306297893733,20.605672911113633,27.7475235384709,25.308565992717373,17.639821000457243,24.899222148854125,20.150756321858548,23.53303961829221,11.487133842233153,20.074867627961424,19.068530685725538,18.375174949260064,21.681813515278236,25.199964518398453,16.72921495567266,25.544008782156105,22.800471687701027,24.85370828219534,18.964858596979553,22.114869357259305,19.90946475421253,20.5350930352607,17.950212126968076,18.731428888761073,19.583879019110697,14.155972593861678,20.98725559785513,28.249914690252055,12.060818420580768,15.993641042895517,23.07759425516594,15.447185006421597,16.36404224401501,20.159749501667424,26.21912687537168,28.286049597052106,35.1670836060097,34.16834213134773,33.31970333253389,35.35069710875896,38.469516873148436,33.62706859710622,24.91679426911449,24.49485137454878,24.640261770664743,27.314396640154317,22.836370718819243,23.257039272637275,42.203774939114616,40.890847038253895,42.903577052917804,33.33579844379455,31.92318675568545,42.43281792349425,41.17284234275619,37.693765916356,45.16303526537544,42.39787004993269,37.902546866370734,42.62533246815253,40.40402376290662,38.82001258548547,41.019824624006304,38.67270375371351,44.8250060626392,44.72108119233538,38.490185851031654,37.19682404113493,33.14123458838005,27.739771182314854,25.633149873622276,29.01135026322855,27.58294144101004,37.549790517548665,40.00919712906681,34.83641584362097,38.62143434159329,38.1748616497717,22.58116566158448,31.050992731937445,32.5656838142072,38.1642182939419,29.41737758985255,36.81581416402672,26.705220459552027,29.95274187506926,28.605773046732875,28.985084586648743,19.356146717782664,23.272037569325537,15.486098823426408,23.147576499116706,18.831026530987454,19.10100827980047,17.272143643938463,21.40531596055763,25.423461483612634,20.919812734941075,22.520547154733844,18.676528316362926,19.290089796089728,20.512584445802588,18.825487705190273,19.081220647396293,15.793587778667195,15.617197371351415,18.111170198079755,17.739226600528568,35.90439095176287,14.083295942909505,10.95284039285459,14.382461742318043,12.570303036802143,19.28373534224491,9.632723516445138
1,19.89596123272412,-0.0,8.556940197483527,17.822093942686344,19.16500390389364,15.039956896990295,18.558905789609515,20.919762499724722,19.974558450355026,17.65205629705519,22.313988204582564,21.391406423099394,22.87928294708248,21.507218278269246,21.88755627681092,17.943321188265887,16.78926485973407,13.975537712459259,16.106164399856123,18.920936482279103,21.48534078679378,32.51493276256308,21.31213477310812,20.52528854305436,24.643607153220184,23.435571274127653,23.56298470135304,18.30967236376011,15.090991839382395,19.207227613389836,18.87492338379314,18.666429655738273,30.346578667134914,35.44331423848673,23.057966162007602,12.843550132240193,15.702989434334254,21.194382549788507,15.861057736804765,16.077048291344017,22.565602961112557,26.854982697983793,29.84809279934621,30.358709346647878,29.34942771407025,29.188334319898672,33.60346767569323,29.727490398527635,29.800018294288368,25.08356902391939,31.90311978164951,29.010780469646352,21.39631627994154,20.2868340154935,40.43139621341919,33.273455706389186,37.19380810955484,33.996888834360654,27.036920233448974,37.38545657471488,34.377553404614865,33.79446086582905,37.24970986568966,38.7760359539925,32.79045655237394,35.651117398473815,36.64267101386485,37.55495649772451,34.732066863154934,34.418396709103064,36.45100098251799,39.992822665162606,35.97956574382771,34.64652228700635,32.61360569314146,25.850507435988163,29.123462724357235,20.912494914731734,26.120318713091994,34.8448520286962,36.423381352352855,33.86213185049649,36.2551247705138,36.53163445217056,32.60481177197094,33.16260523413422,37.95799608561842,36.88721464358381,34.17763105196059,35.63043870841809,37.27038520248125,36.584673590394274,36.084148327759465,32.57814688828318,24.96700094639341,27.12267899503021,26.09315553601404,29.070309515360627,32.30998553956097,23.02195900560415,20.859192829893388,34.251223188496965,31.338907261973905,22.377159712425566,25.651357236504694,23.411139707403745,25.705173534145892,18.309389879855342,25.21269747496655,13.43141801931323,9.519982791743498,18.236073357415993,16.012776052587224,15.270004737946559,29.736055780432213,32.12597272695161,17.740225223515065,12.496861929581744,20.71952085482033,10.909993772667681,18.982915418624977
2,17.900494675260454,8.556940197483527,-0.0,10.007674120043983,18.461734839951454,14.888632695468589,21.375871509317186,26.08416880414015,24.337724413602565,22.53498481298674,23.961170748009387,26.21492767610609,18.137988823513645,30.623362830880357,24.25246985035216,18.21275936937544,10.755659623774386,11.734941783177183,12.653301810429635,19.297443562412113,26.975888196746997,24.38155528970812,25.00239734811582,30.87900818099142,26.337528711962936,27.676082085453604,29.553108391628847,9.696669615753834,12.11465134643545,19.147676935385334,14.184327178903882,18.28817488300223,41.82711302522637,30.554874803485884,25.650244647851142,10.067173754548767,14.48555234628423,22.349745927191133,20.3651908890171,18.843126431126773,25.432220183917803,41.09667030160003,33.9919815678019,39.14234577140958,38.52765728139916,31.684909630180705,40.26203115987337,43.941037560007835,43.867916523977826,36.68631549663446,41.547367082864604,39.25545214700077,20.59201278181248,23.58358999486261,42.59712221294452,41.13253474944717,51.92245929398321,51.82429317327335,45.578192729750285,36.81665816854486,48.528028795501264,51.21530070948333,51.352737249632156,55.12897690273399,34.417237163094114,45.66864455397697,48.770315929005456,47.13050220299694,48.93161306545257,41.926289276082144,50.027192096358384,50.75824703896993,48.36957078602465,50.21688136297802,47.99721805218382,29.55373699181849,36.1673940890165,21.673159661017756,26.096167609644503,40.47157030823406,47.826659119055144,37.03356422327651,36.978383497771304,38.76995835035932,31.531316314299445,37.49431909267302,34.59882353434235,42.00580586852417,39.17891814605471,50.520063166098566,44.60550723782109,46.86794341247764,43.809925031188214,27.90652456433752,29.529928853285675,23.32701641290393,21.517240093977634,34.38048449014217,30.111546941704987,21.828123177625656,25.964454401531427,29.947636225223132,33.656583530329726,27.442028749390527,28.789307761700048,25.728913833021196,23.730088596312875,23.654713887161876,24.034916973166915,13.475324252447031,9.68016162247437,11.849824306948069,13.13578487807379,10.952141561927206,32.937952213405126,30.19289087970141,23.904882538985344,13.811733976453118,22.84029194967643,11.038676492196503,15.142760753228705
3,22.60371712115533,17.822093942686344,10.007674120043983,-0.0,9.946798228832883,8.17704545566724,10.195877548183509,18.152218333285877,13.404162065325277,14.28904197644976,17.761444066967,16.645647810198973,14.628584318928025,16.457572962287003,19.142472598105083,6.071299130941016,3.904822804962389,4.729907058010993,8.179564921379459,11.433546588153432,17.338282830416976,24.380112196261052,17.285589911490742,15.357486666398287,17.418942518592633,18.37234150304564,14.019775611751943,4.049133250178926,6.0521547927283805,7.462640377534654,6.378566602206194,13.449181651237952,23.873468748522082,25.006914784678074,16.320966257200936,4.886597935680099,6.474667406306106,18.183047959772306,15.001987598006624,9.906697294958807,10.382973142171428,18.59616483476902,18.019765975151863,20.794189027220767,19.191511687276897,17.783476363086592,21.04873296784688,21.87990690898548,21.642250225179623,17.12187580668366,21.501538300488363,17.07954795564833,11.792657882089484,15.012894321964144,26.77152907617549,22.73382672131382,27.341147537303446,25.02026196551247,18.794946900443215,22.713329820323974,24.21416742666013,25.03720580580712,27.38730344069031,29.543441112501885,21.67049419030596,25.773615447211057,25.6168938772141,26.503880305860648,27.61690453289326,25.25941023159773,24.932906705185736,28.824152513302558,28.455750034139424,26.544517851532458,25.900491144450875,18.14465339042813,21.051465328731474,15.01779118715883,18.731381350171436,24.932742142685814,25.960013236507365,25.845786199936985,26.090875030337237,27.716579084099585,30.23006909711864,25.22855291718131,24.660260227457176,23.173271804232275,26.02228954608348,24.68248072182453,26.141846379574865,24.713727814560198,26.070729312970066,24.85879528036957,16.579286909716934,18.50962024473912,14.74792166588239,28.229373716179015,31.982045931493026,13.391376051528715,14.602591834817114,26.549073136487376,22.687907339405296,16.656556680683707,18.145253063832676,12.775337529595692,10.936991441381776,9.982549509254032,15.178044596624737,7.510299666859252,6.472832024360943,7.156009950361647,5.620271361132687,4.096058843523007,34.429031965903555,33.3912459516231,22.23338332101674,7.499305786103111,19.546505003794216,10.83111261411825,17.85002380254969
4,22.575352626317247,19.16500390389364,18.461734839951454,9.946798228832883,-0.0,3.458343912107005,9.070895014904085,11.572424009613943,4.490710501183065,6.661207718555469,10.519384450462553,9.269094281527767,8.627377700357961,11.841645317432572,16.32867389810574,4.131334737556639,6.931456619246656,4.847082431383883,5.566387666129049,4.944489697843647,9.61799016320907,11.46365600614648,9.110450791239353,14.12237775210761,11.563890531914065,10.913650839849444,10.454188500059109,10.528806312611264,7.940180726191177,6.709481978620643,5.465846892579901,8.27095566438159,18.50245351436464,18.15602661671503,10.848699791835381,10.272995662140191,11.996467387942156,14.332452257050026,15.490886770501266,5.803190178130491,8.108863311093,17.423352257726258,12.67328118097186,18.69060180630159,17.239998986172743,12.302336496998038,17.744182337702156,21.25205425777897,19.697565452212505,13.339220753581442,16.98813041644607,17.337124027162268,9.957770572799133,10.84457660094256,21.590156465056467,18.00976114042721,24.995295374552345,23.751399968206442,16.88331471355588,18.152989903628143,22.092450219195655,23.595398385109352,25.647074282988456,27.934651552242034,15.083244182806931,22.09418255933384,22.17771864637976,22.146616538547825,22.950225543835522,18.35081658883861,24.21543690651211,24.913465404959066,24.64265467467821,22.88063600632384,21.85338181122422,11.345632586390856,15.098494539489751,13.505127350199103,14.441673009287252,20.34598595705425,23.164533473781784,16.121386272680866,17.58824975102269,17.604864862443982,17.1717916870307,16.09451302225269,16.91002776215103,20.103091985606817,21.28069186679533,23.274294146574867,21.906324083022405,21.68678021256398,22.257723738493258,14.248254052451065,12.766722053767875,13.148844566355743,11.18048110612944,25.372200686511853,25.91048228875043,10.051382537005903,10.394707791185734,15.418429594755214,17.423615569947493,12.577891099995131,13.98731222685602,6.075481672589908,8.960023157486404,8.362033337284299,8.228851443348422,10.98410666037387,7.518729810551822,5.184085665462671,6.3808319345698,6.056618519404728,23.802514080689736,22.38928891705512,22.6514404843739,9.020068054813787,9.755920863486589,11.37592390027857,11.510456291980905
5,18.52469921245738,15.039956896990295,14.888632695468589,8.17704545566724,3.458343912107005,-0.0,6.216450057274224,11.751530721974447,6.508400233439377,7.942968099036248,11.111751523940613,10.201995340169315,7.420204745714438,10.787904230113794,15.702664233044093,5.632693146895262,6.78884074879712,3.6478075742227456,5.602964171438415,5.700750289404035,10.480399115692673,14.887060119129373,9.342989281888855,10.501577907444172,11.222056456535217,10.587624462948746,11.871464828156206,9.511360852277935,7.491064204618232,5.292911516426011,4.592134016708765,6.267752887545183,17.90138412021913,18.35779333728522,12.785742076928633,8.25550422509365,10.370519783993355,15.05014971336044,14.516985520150522,4.4654483675799925,5.72891943274373,14.350538083131283,14.280728747156028,16.625462295510808,15.560528918281888,13.053420763273136,16.34066254228162,18.018608524793493,17.21183484206313,12.280617298791814,16.2655927615439,13.350629646761334,6.255179283875817,8.460952354184165,21.558285736348108,18.2966767508183,22.851256403284697,21.071219885253257,14.598038692513413,19.36011088624285,19.251221942949694,20.893138921730067,23.027298148028414,24.053694491505272,17.00877820325224,21.545630502397348,20.592454161071572,22.790884041153642,20.988967943546932,18.7953938153517,21.551090639539186,23.99378474181025,21.015218789444337,20.309142767411924,20.152468294101954,12.650231807683987,15.821553864439823,8.249162046176483,10.067892238628634,18.606100094760187,20.79090091593358,17.367208582742638,17.889290001246273,19.82993758070771,17.26751482734743,17.122548780551448,17.116026302891186,16.879318687766766,20.12324710360335,19.799410426079362,19.743736021855,19.826894232898322,20.342657858392474,16.117809508196007,9.992455721110096,12.22802004289122,9.267867108379829,21.307049328680364,24.501835373669113,8.430027132874907,8.211171132694226,16.645320060931176,15.615474531903658,11.352487215384865,11.772323480696027,7.356238166631355,6.871886219087867,6.1985444751459475,8.064852423839724,8.032103142239555,6.995294336976488,4.205575736401672,7.50977766133573,5.993664950602191,26.167207655912655,23.791191267350225,17.561378618141394,6.862190120124168,10.645560122357534,13.679710289748114,11.359802204073022
6,18.340306297893733,18.558905789609515,21.375871509317186,10.195877548183509,9.070895014904085,6.216450057274224,-0.0,8.494620554967703,7.464880997322302,7.078776540366581,6.608585243157972,5.824828820005661,4.577007426512926,7.434220523048346,12.313225690023922,9.353562329655931,12.577634503340798,9.166020249759962,10.209804243163305,6.349711213292274,5.604264769477945,8.305584153282734,7.335362727520413,6.511067407514657,5.63630148568345,5.780526397928063,7.6594780651819985,14.21627557669231,16.8817171948714,5.836689213702417,10.737307182667156,4.338245248655475,10.241726341950313,9.350911010113501,11.248303267836441,12.327159910043658,18.746876728190962,15.150635482702496,16.519077740263413,6.055868167869958,5.2257837892063,9.514930182890996,9.502989345659591,10.3287077469202,9.299695504879608,9.737505172940534,11.666668182461958,9.78291663477766,8.826632162411004,8.321675968794896,8.961382100437735,5.798516028033552,5.3124726498469705,5.178929358904944,17.046076752101744,15.156660220658534,15.87438633458646,12.30041470022214,10.498099284482878,15.668075443014333,15.021564521515511,13.23985986993355,17.07850593352377,18.118166754850083,13.513877156122607,15.39933296361688,14.990137317781905,18.00568726155607,16.678012965801702,16.74574554486117,16.038952469655374,17.04345175248024,14.584938783813207,13.975788728219854,12.293743804044855,7.8293845091647185,8.383455353638235,8.737885395748863,7.301168165903746,13.695632229695663,14.789590050399335,14.396452618940826,13.789359270547786,15.579552250123287,15.951294289677511,13.226661207678683,12.163889761087914,12.582671767073084,13.050340705306342,13.734939291199112,12.281462675468722,12.208336241149782,12.328501727661093,10.319193309966428,6.711648446165028,7.047266225208622,5.822319695066192,18.398566715778642,18.72289827098503,3.725022896816137,5.65881732577223,9.743844596557992,9.94472868234037,4.911937438501036,6.768554850093612,5.67763259588597,4.1621089071216035,2.758680006278028,6.21114987927834,9.25473966620646,8.918673833528093,6.793649384299079,7.424071713687634,8.927840998962209,20.542946575416384,18.681594642033147,14.02955855882506,6.966821421430551,9.582814907698642,15.442191522108775,14.65193048250225
7,20.605672911113633,20.919762499724722,26.08416880414015,18.152218333285877,11.572424009613943,11.751530721974447,8.494620554967703,-0.0,11.394191405667607,5.917505530259623,3.785959685205098,6.505707570118943,6.45620163617264,6.163017400988558,10.065354211127671,15.818360645116623,17.410865001298713,14.699877515045356,13.089846714948594,10.579763018495704,5.259952476737696,8.797286090456625,6.645455021444304,7.046642131933362,6.196727700178405,5.723193851046925,9.085722719470883,14.598972320773804,15.828299084079239,14.857335115692353,14.788737864467768,8.362676041216094,7.654275627030924,10.569889897449228,11.969710601923962,17.37194674310686,18.04349978517122,16.736253876597157,21.676721340215824,12.19607624597179,11.081579498890584,8.375194346116407,10.463276257294218,9.604678732919806,9.27508534645632,10.478181074297146,11.592315004099767,10.893398578949643,8.030081712017319,5.603457707392654,7.608020022950887,8.757016713760112,10.374069716407677,7.933870004042284,16.539272286521204,15.256125678377842,16.40180436090767,12.805157300937118,11.532841980804813,16.502181496292916,16.476940603715214,13.790748052622758,19.281383940754676,20.167051711848348,13.159164026678958,16.682860582057817,14.486834234792209,17.655077464292397,17.512649304796216,15.97969388198391,18.703496950512086,17.767710634580112,16.222798942829044,16.760017452244785,12.069086554028866,7.383399377819215,7.0670710629423645,14.674405226767185,11.71972498247977,12.73286551726017,14.844884053409029,14.59584532646773,16.189648957693585,14.160424223139358,9.565204565079267,12.311381407567515,10.267221572547559,12.098467226977709,11.486854572072684,13.963785697692527,9.801476327553875,9.988527622750837,9.406922095111533,9.554639672405179,4.022115918701389,6.5319463843365595,13.166242427012863,12.28473544124457,14.284399314085213,10.400708179762281,4.8985655093847535,6.687133264732245,7.747164670154312,4.377027153931499,4.920157276432663,6.539230711569398,7.703755113297304,7.49008920872167,12.219689212517773,15.841227074224314,11.761926827654555,12.513482443354137,11.692014245229501,12.84466585726923,8.347141221302893,9.054039996966246,11.860372672299706,10.523096780534537,13.393915855674393,21.381630929350237,13.44606813426056
8,27.7475235384709,19.974558450355026,24.337724413602565,13.404162065325277,4.490710501183065,6.508400233439377,7.464880997322302,11.394191405667607,-0.0,6.697398943266167,11.261114825462839,10.568463126393551,9.705109931188339,9.506972956872785,17.390736224404357,7.916803494552015,11.219292122717313,7.773645389588425,11.90531117030614,5.950527341569963,10.45738129396512,13.365947151462356,7.787769117422772,10.811938856643401,9.407346993942078,9.84025769746353,11.693594258946794,14.545631167600172,13.881689564659931,11.1438352254948,8.1445168368926,7.365773989390797,15.180426360900777,15.976578327842692,14.921839149612447,17.018398918736416,14.822457183410922,15.788690808771147,19.464002392515564,8.05832392657714,5.327112192098109,13.680020535455759,10.237513578013496,14.828200482174339,13.191389630480199,9.176644833660935,14.007392956039157,17.575805323170265,14.602207625112397,11.289997172782689,15.509789500497343,12.03036212653868,8.397929255253747,7.305356850986535,17.756694448803117,15.54546301736993,20.339471779559826,19.55404637082504,13.25408472978883,15.857657028936565,17.54989801559569,18.972339401222147,21.84308234929334,22.664926611744306,12.924758575530898,17.675625953551595,18.066923804343507,19.593851186018902,19.505158517358193,16.341743800610917,19.907365233578275,21.361667563686968,21.269894485512374,18.690077637369974,18.16571113964442,9.856177600709708,15.142578664158883,12.780222039844638,10.213344859710825,15.679824715124525,18.447273444596096,15.110859102455283,15.942259773519606,15.817318688729069,16.795221670725685,15.035458856256664,16.09245785526211,16.207989687468018,19.180631671491273,18.360455245357006,19.635175582511994,18.209557192990847,18.83442644021618,14.713249320548211,11.55624195354858,15.419806811666925,13.0062458363588,27.840460283620814,29.074234929870265,11.88443382017356,10.781332371196855,13.375570562709216,15.55531520384751,10.565384296235656,13.93918743578796,7.395872286899917,8.274104813113931,7.907939684504515,8.643118538544357,13.454548079894002,11.885424372633505,9.471197686029075,9.969253227494823,9.483105157901656,39.13563031084779,23.599612177450126,28.18968105493692,10.379562662485746,12.399269743535367,15.97332496489166,13.501837164154042
9,25.308565992717373,17.65205629705519,22.53498481298674,14.28904197644976,6.661207718555469,7.942968099036248,7.078776540366581,5.917505530259623,6.697398943266167,-0.0,6.200910423809365,5.587612723952793,6.722938181419404,6.314282997298708,18.830123166040888,11.181839618320485,13.884491521692041,11.047982342439555,9.99564588669275,8.062896662131774,6.677018355116897,6.342829350514023,5.914429333116811,7.516927329030163,4.072585034174524,5.886371284261289,9.42569612006944,15.88539444599,14.252491082025337,11.063245429015211,11.684579371350502,7.789429898137679,9.086169509389284,9.023980611537356,12.070884027446425,16.0620836110902,16.149208023417803,16.038470462338633,17.707724392370462,10.548954226752551,9.456832897921927,10.612415714746524,12.273714311848659,11.676031039254852,12.822628195371887,11.232897528639336,13.463410396566593,10.074123702600529,10.061961914974477,7.766169897422114,9.11883831700936,11.17572388945974,11.033550050893934,9.537192847377735,21.63099207530872,17.65029208103817,19.191045218480607,14.092294327341966,13.441167642475195,20.34521349105373,17.128989837750918,14.658365365557554,22.896220939551338,24.20743024477879,17.463220673828182,18.504972993558507,16.390789888781896,21.276567093907552,19.66160362065802,15.252742839930615,17.77626908273548,20.60310692977926,15.027443442400102,13.22685398276846,11.65646029804219,7.833401260173717,8.69111986871184,14.847213317632113,12.555316482517558,13.837215601040375,15.001346870030225,14.255158324078497,15.189289069107714,14.611665972593592,13.704742138448786,12.734799782055449,14.424074212125339,11.64683041632349,17.85327335819429,13.854321162158625,12.13672658338304,12.658914640175691,12.797734652355556,9.466005077124398,7.75096134921979,9.863947427674859,10.837648776773074,20.353400568583897,19.2322010064949,8.502574061198679,6.881001404217577,8.640539661516469,10.4108713024867,8.836838074494578,7.085850434274114,5.615891305910166,7.310975857126266,6.2277602985066896,10.668825498555925,12.373092948134932,11.316785552365708,8.14039932102828,10.151479911692471,9.681810713000196,13.390777002637385,18.093001596950554,17.36997735948336,9.40813696692493,9.109026915809162,16.581385193466883,11.543427708553038
