avg,cen
187.41000000000005,171.58
183.22833333333335,164.93
186.14333333333335,168.2
186.52666666666667,174.51
186.85333333333332,173.94
310.9266666666667,300.81
398.74499999999995,385.81
377.375,358.27
353.0933333333333,334.58
356.3733333333333,343.13
355.1366666666666,337.61
354.42833333333334,340.46
357.435,347.43
359.69,348.1
363.33833333333337,350.85
369.5799999999999,360.46
369.17333333333335,370.04
358.3516666666667,358.24
339.66499999999996,332.54
329.7516666666667,314.93
329.3966666666667,331.41
241.895,248.31
187.44333333333336,192.08
178.145,179.96
