p,k,db,cp,sp,gyh_db,gyh_cp,gyh_sp,zb,exemplars,labels
-10.6,3,0.2142561011741824,1.8953508344109766,20.576508732825584,0.0,0.16795376852462013,0.7099425579352152,0.21947408161495885,[10 17 19],[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 17 10 19 10]
-11.6,3,0.2142561011741824,1.8953508344109766,20.576508732825584,0.0,0.16795376852462013,0.7099425579352152,0.21947408161495885,[10 17 19],[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 17 10 19 10]
-12.6,3,0.2142561011741824,1.8953508344109766,20.576508732825584,0.0,0.16795376852462013,0.7099425579352152,0.21947408161495885,[10 17 19],[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 17 10 19 10]
-13.6,3,1.494434528796786,6.144468597054083,20.576508732825584,1.0,1.0,0.7099425579352152,0.9274856394838038,[10 17 19],[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 19 10 17 10]
-14.6,3,1.494434528796786,6.144468597054083,20.576508732825584,1.0,1.0,0.7099425579352152,0.9274856394838038,[10 17 19],[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 19 10 17 10]
-15.6,3,1.494434528796786,6.144468597054083,20.576508732825584,1.0,1.0,0.7099425579352152,0.9274856394838038,[10 17 19],[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 19 10 17 10]
-16.6,3,1.494434528796786,6.144468597054083,20.576508732825584,1.0,1.0,0.7099425579352152,0.9274856394838038,[10 17 19],[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 19 10 17 10]
-17.6,3,1.494434528796786,6.144468597054083,20.576508732825584,1.0,1.0,0.7099425579352152,0.9274856394838038,[10 17 19],[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 19 10 17 10]
-18.6,3,1.494434528796786,6.144468597054083,20.576508732825584,1.0,1.0,0.7099425579352152,0.9274856394838038,[10 17 19],[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 19 10 17 10]
-19.6,3,1.494434528796786,6.144468597054083,20.576508732825584,1.0,1.0,0.7099425579352152,0.9274856394838038,[10 17 19],[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 19 10 17 10]
-20.6,3,1.494434528796786,6.144468597054083,20.576508732825584,1.0,1.0,0.7099425579352152,0.9274856394838038,[10 17 19],[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 19 10 17 10]
-21.6,3,1.494434528796786,6.144468597054083,20.576508732825584,1.0,1.0,0.7099425579352152,0.9274856394838038,[10 17 19],[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 19 10 17 10]
-22.6,3,1.494434528796786,6.144468597054083,20.576508732825584,1.0,1.0,0.7099425579352152,0.9274856394838038,[10 17 19],[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 19 10 17 10]
-23.6,3,1.494434528796786,6.144468597054083,20.576508732825584,1.0,1.0,0.7099425579352152,0.9274856394838038,[10 17 19],[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 19 10 17 10]
-24.6,3,1.494434528796786,6.144468597054083,20.576508732825584,1.0,1.0,0.7099425579352152,0.9274856394838038,[10 17 19],[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 19 10 17 10]
-25.6,2,0.3555884137309288,4.43644541260763,24.95269947667449,0.11040047973563508,0.6655413351012329,0.0,0.22158557364312575,[10 19],[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 19 10 19 10]
