0,1,time,week
260.67,220.92,2019-03-23 00:00:00,6
262.27,217.71,2019-03-23 01:00:00,6
255.23,209.15,2019-03-23 02:00:00,6
259.12,199.75,2019-03-23 03:00:00,6
258.44,200.77,2019-03-23 04:00:00,6
260.93,191.23,2019-03-23 05:00:00,6
285.58,223.06,2019-03-23 06:00:00,6
285.45,236.3,2019-03-23 07:00:00,6
283.16,239.82,2019-03-23 08:00:00,6
292.51,227.68,2019-03-23 09:00:00,6
295.18,333.56,2019-03-23 10:00:00,6
299.08,319.79,2019-03-23 11:00:00,6
296.53,339.82,2019-03-23 12:00:00,6
288.24,340.46,2019-03-23 13:00:00,6
289.17,358.27,2019-03-23 14:00:00,6
290.24,355.88,2019-03-23 15:00:00,6
293.92,365.39,2019-03-23 16:00:00,6
303.86,370.88,2019-03-23 17:00:00,6
307.56,364.58,2019-03-23 18:00:00,6
295.68,309.44,2019-03-23 19:00:00,6
297.59,342.08,2019-03-23 20:00:00,6
294.97,319.79,2019-03-23 21:00:00,6
285.38,307.82,2019-03-23 22:00:00,6
267.13,250.35,2019-03-23 23:00:00,6
263.63,263.52,2019-03-30 00:00:00,6
261.38,252.32,2019-03-30 01:00:00,6
255.73,221.87,2019-03-30 02:00:00,6
253.37,204.72,2019-03-30 03:00:00,6
252.57,221.23,2019-03-30 04:00:00,6
252.26,213.63,2019-03-30 05:00:00,6
277.2,249.15,2019-03-30 06:00:00,6
277.86,242.5,2019-03-30 07:00:00,6
289.74,261.3,2019-03-30 08:00:00,6
286.31,262.71,2019-03-30 09:00:00,6
289.96,353.24,2019-03-30 10:00:00,6
293.97,360.32,2019-03-30 11:00:00,6
290.52,369.51,2019-03-30 12:00:00,6
290.41,374.33,2019-03-30 13:00:00,6
285.37,385.92,2019-03-30 14:00:00,6
279.48,385.49,2019-03-30 15:00:00,6
276.1,371.51,2019-03-30 16:00:00,6
282.28,406.8,2019-03-30 17:00:00,6
289.73,387.89,2019-03-30 18:00:00,6
292.07,388.59,2019-03-30 19:00:00,6
284.32,372.99,2019-03-30 20:00:00,6
274.79,328.77,2019-03-30 21:00:00,6
271.62,300.35,2019-03-30 22:00:00,6
265.58,305.99,2019-03-30 23:00:00,6
262.85,274.12,2019-04-06 00:00:00,6
259.97,252.64,2019-04-06 01:00:00,6
256.7,232.96,2019-04-06 02:00:00,6
252.0,224.05,2019-04-06 03:00:00,6
257.07,263.42,2019-04-06 04:00:00,6
252.81,251.58,2019-04-06 05:00:00,6
276.07,273.2,2019-04-06 06:00:00,6
274.36,295.95,2019-04-06 07:00:00,6
274.17,285.95,2019-04-06 08:00:00,6
273.08,270.7,2019-04-06 09:00:00,6
281.85,349.44,2019-04-06 10:00:00,6
290.17,368.56,2019-04-06 11:00:00,6
294.06,376.2,2019-04-06 12:00:00,6
292.77,371.83,2019-04-06 13:00:00,6
286.68,389.51,2019-04-06 14:00:00,6
288.66,393.13,2019-04-06 15:00:00,6
283.85,405.92,2019-04-06 16:00:00,6
287.97,412.82,2019-04-06 17:00:00,6
284.74,406.87,2019-04-06 18:00:00,6
287.74,371.41,2019-04-06 19:00:00,6
275.58,358.8,2019-04-06 20:00:00,6
273.89,364.19,2019-04-06 21:00:00,6
275.74,333.49,2019-04-06 22:00:00,6
264.22,301.62,2019-04-06 23:00:00,6
267.96,223.77,2019-04-13 00:00:00,6
264.43,200.6,2019-04-13 01:00:00,6
260.71,180.95,2019-04-13 02:00:00,6
258.59,187.15,2019-04-13 03:00:00,6
260.12,188.84,2019-04-13 04:00:00,6
258.2,178.45,2019-04-13 05:00:00,6
279.3,223.03,2019-04-13 06:00:00,6
276.87,224.51,2019-04-13 07:00:00,6
274.9,245.77,2019-04-13 08:00:00,6
277.71,261.34,2019-04-13 09:00:00,6
286.83,304.19,2019-04-13 10:00:00,6
281.86,328.03,2019-04-13 11:00:00,6
