avg,cen
235.35999999999996,234.33
222.862,255.81
211.16099999999997,215.53
197.50399999999996,202.78
203.26399999999995,209.23
197.89400000000003,213.59
222.78699999999998,238.87
233.73600000000002,240.74
247.112,240.81
257.726,258.7
315.822,312.15
339.36800000000005,315.92
360.39500000000004,330.07
371.975,356.27
391.793,361.76
404.696,370.28
405.881,375.39
407.48999999999995,377.36
393.58500000000004,349.96
376.663,344.93
359.803,344.58
333.53499999999997,302.71
321.332,318.52
286.18999999999994,278.94
