,0
p,-14.9
k,3
db,0.7561169715397034
cp,4.554132059959481
sp,21.674417691281075
gyh_db,0.0
gyh_cp,0.0
gyh_sp,0.0
zb,0.0
exemplars,[ 5 12 13]
labels,[ 5  5  5  5 12  5  5  5  5 12 12 12 12 13 12 12 12  5 12  5 12]
