avg,cen
30.207692307692312,31.05
29.922307692307683,30.89
29.506923076923076,30.74
29.229999999999997,30.46
28.950000000000003,30.62
28.49076923076923,29.85
28.61307692307692,30.5
29.665384615384614,31.07
31.273076923076925,32.73
32.41692307692308,33.45
33.23230769230769,33.64
32.20076923076924,33.33
31.659230769230767,32.85
32.130769230769225,32.64
32.643846153846155,32.79
33.409230769230774,34.14
34.36615384615384,36.73
34.36461538461539,35.89
34.05307692307692,35.49
33.08538461538462,34.73
32.97,35.25
32.819230769230764,34.53
31.99076923076923,32.77
31.38461538461538,32.34
