,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,-0.0,9.54925114193882,7.894966686243194,6.8828249777842085,12.824764597166316,18.398520868001842,16.12045144171878,11.634563854914354,12.894405995195724,13.488462501932059,15.176076064023214,12.82908071296538,10.238558156632568,9.721206303577755,9.721206303577755,9.721206303577755,10.943449937958581,8.32952823152287,25.39065497327724,14.871547375010351,17.978824746971082,34.14849372702994,21.783566514619366,14.598197649965716,15.83648938672313,20.11417281855573,23.796777407659718,20.171168557157095,9.721206303577755,9.721206303577755,9.721206303577755,9.721206303577755,9.721206303577755,9.721206303577755,20.69508170806234,11.025091002938444,28.39635781923716,10.198889283034383
1,9.54925114193882,-0.0,9.359797469538087,2.988413949278807,7.1291881578024405,13.319997531229626,12.32114630522726,7.954889233368666,10.380547089825894,9.67696034200404,14.115780882088623,13.07582499286862,11.6015663484139,14.03513911035218,14.03513911035218,14.03513911035218,10.581260428188314,3.953895927973385,13.352976608747833,6.433546389806317,13.852133848406556,27.344682872675378,16.93104047987574,10.189782441651516,12.471769821093861,13.795449974793565,22.062981160888764,19.1376771029765,14.03513911035218,14.03513911035218,14.03513911035218,14.03513911035218,14.03513911035218,14.03513911035218,15.777877020458961,14.269774319445258,21.32624739426998,13.796516256781453
2,7.894966686243194,9.359797469538087,-0.0,7.670006363757523,7.294645920569843,11.157515897939026,10.045549919165278,6.250889455655688,10.756878918121831,8.407667706867551,13.678262502869611,13.27678455248792,11.378093195085023,12.867572555032405,12.867572555032405,12.867572555032405,7.062852799400596,4.4672989010474184,14.367211171415546,8.869917256939063,12.672796760573885,27.081718077713287,15.971464188932218,8.979903497049241,11.274726685277844,14.629653962536455,23.427526459042838,17.35123327913173,12.867572555032405,12.867572555032405,12.867572555032405,12.867572555032405,12.867572555032405,12.867572555032405,17.515300367865372,12.681505462121136,21.860592536415155,13.091024392871065
3,6.8828249777842085,2.988413949278807,7.670006363757523,-0.0,8.65233989108193,15.365228182589645,13.75511829963172,9.271728719055355,11.65103390823965,12.072794688592417,14.248771401813721,11.456157779849164,9.144649131310864,11.288213893541933,11.288213893541933,11.288213893541933,10.791540230905412,4.969398900907551,15.506120705138573,8.938328985629639,14.386757439299112,30.93634900202797,19.028058496210317,12.2860293393479,13.65591429205791,18.14610927670269,23.59642363884015,18.386262530638035,11.288213893541933,11.288213893541933,11.288213893541933,11.288213893541933,11.288213893541933,11.288213893541933,18.326690363523745,11.966568134941452,21.32517656858267,11.428596412988997
4,12.824764597166316,7.1291881578024405,7.294645920569843,8.65233989108193,-0.0,5.876877881250631,5.636884797190982,2.5002116921202244,6.326616251527573,6.01901573165913,14.075866549585347,15.813933763479701,15.387032143953821,17.062405733135403,17.062405733135403,17.062405733135403,7.819135040896172,5.953674897305374,8.91194276742831,4.029253505159778,7.0525156593265175,22.111836028274762,9.519415144630496,4.833683480898148,5.881728408254306,6.830522463577612,19.106650775529165,18.813333522241823,17.062405733135403,17.062405733135403,17.062405733135403,17.062405733135403,17.062405733135403,17.062405733135403,13.92848378041829,15.239909827413008,18.584799001708586,15.152981178086474
5,18.398520868001842,13.319997531229626,11.157515897939026,15.365228182589645,5.876877881250631,-0.0,5.133150314247908,5.910585978119856,8.397020636293982,11.975847022326949,20.752222027439107,21.5871635614667,22.03379130367364,22.69628346018346,22.69628346018346,22.69628346018346,13.318816259023222,12.233589868191734,7.682278634515689,9.169761462923145,5.8484366984849645,17.069648852939828,5.079966339412142,8.045837156333405,6.265667164438009,5.522798692536084,25.266425673783875,23.80390255098748,22.69628346018346,22.69628346018346,22.69628346018346,22.69628346018346,22.69628346018346,22.69628346018346,19.821395343665902,21.883428817806596,22.677737123486143,23.700520039291753
6,16.12045144171878,12.32114630522726,10.045549919165278,13.75511829963172,5.636884797190982,5.133150314247908,-0.0,4.065115512225526,5.474348780315199,9.183927769896991,18.47942929900399,20.030067446176542,20.52149840350817,20.6198781348952,20.6198781348952,20.6198781348952,11.593972898373595,10.422655526214728,10.146859430220962,9.158699533184992,6.965474971641767,18.083018222404682,7.018023919873645,7.092135669517522,5.948039030972887,4.565382596538333,23.39923346463332,21.943761961091756,20.6198781348952,20.6198781348952,20.6198781348952,20.6198781348952,20.6198781348952,20.6198781348952,19.707193027558628,20.27414644132015,24.00919792397893,20.278838309264696
7,11.634563854914354,7.954889233368666,6.250889455655688,9.271728719055355,2.5002116921202244,5.910585978119856,4.065115512225526,-0.0,3.9909460831523917,6.540517790040821,15.806235166575433,17.353707195944533,17.104380509760666,17.093781652578276,17.093781652578276,17.093781652578276,7.940229505567366,6.440572337840154,10.70004991671772,6.308256253253274,6.390025399292391,19.61182616003227,8.706606960341755,4.847931701511227,4.999353513444401,6.95625547706698,21.00870209950355,19.86184825063045,17.093781652578276,17.093781652578276,17.093781652578276,17.093781652578276,17.093781652578276,17.093781652578276,17.198721248045313,15.935007029054923,22.27303806867018,16.071169052272474
8,12.894405995195724,10.380547089825894,10.756878918121831,11.65103390823965,6.326616251527573,8.397020636293982,5.474348780315199,3.9909460831523917,-0.0,7.175338607735463,18.424940102140543,19.100220779984316,18.29722262388235,18.564164396243225,18.564164396243225,18.564164396243225,11.369362764581522,9.587404981995434,15.22659210029239,9.511310821025502,8.129511453784456,21.455386096065947,10.91946569076062,8.858462768321068,6.54982059676618,9.892910255235698,24.921712290691833,22.874934636615293,18.564164396243225,18.564164396243225,18.564164396243225,18.564164396243225,18.564164396243225,18.564164396243225,17.914846660366504,15.832247300179361,22.387850772809372,18.482665050120843
9,13.488462501932059,9.67696034200404,8.407667706867551,12.072794688592417,6.01901573165913,11.975847022326949,9.183927769896991,6.540517790040821,7.175338607735463,-0.0,17.614065226361923,19.011427447233054,18.452724641617568,19.567100601183657,19.567100601183657,19.567100601183657,9.69099406382395,7.850866271154531,25.834121996496854,8.994207983933567,12.841602691479848,31.7391386212205,14.516077791359995,7.769232847466744,7.452765772379334,10.968533482871878,23.234149224768842,23.411161709935225,19.567100601183657,19.567100601183657,19.567100601183657,19.567100601183657,19.567100601183657,19.567100601183657,19.94676119657028,16.018370798128597,21.064926482204395,18.366685624055684
