,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.788757462788126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83147310981511
1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,23.788757462788126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83147310981511
2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,23.788757462788126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83147310981511
3,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23.788757462788126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83147310981511
4,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,23.788757462788126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83147310981511
5,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,23.788757462788126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83147310981511
6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,23.788757462788126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83147310981511
7,23.788757462788126,23.788757462788126,23.788757462788126,23.788757462788126,23.788757462788126,23.788757462788126,23.788757462788126,-0.0,23.788757462788126,23.788757462788126,23.788757462788126,23.788757462788126,23.788757462788126,23.788757462788126,23.788757462788126,32.87783721186609
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.788757462788126,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83147310981511
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.788757462788126,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,38.83147310981511
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.788757462788126,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,38.83147310981511
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.788757462788126,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,38.83147310981511
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.788757462788126,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,38.83147310981511
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.788757462788126,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,38.83147310981511
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.788757462788126,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,38.83147310981511
15,38.83147310981511,38.83147310981511,38.83147310981511,38.83147310981511,38.83147310981511,38.83147310981511,38.83147310981511,32.87783721186609,38.83147310981511,38.83147310981511,38.83147310981511,38.83147310981511,38.83147310981511,38.83147310981511,38.83147310981511,-0.0
