avg,cen
183.6523076923077,168.2
179.57,162.32
179.84230769230768,165.49
179.97307692307692,165.77
189.0230769230769,168.87
308.51,287.54
389.45076923076914,381.48
361.6138461538461,362.78
344.44769230769236,345.99
357.07153846153847,363.38
366.6069230769231,373.45
367.74923076923073,375.28
369.2269230769231,377.68
377.4423076923076,381.2
382.42230769230775,384.51
384.8546153846154,386.13
380.45769230769235,381.3
374.5823076923077,376.62
359.7623076923077,359.89
347.0938461538462,343.7
335.8976923076923,331.83
258.9061538461538,248.1
198.64846153846153,192.43
184.36461538461538,184.54
