avg,cen
2.418235294117647,2.99
1.6388235294117646,2.18
3.238235294117647,2.18
4.98,2.36
2.2717647058823527,2.25
3.1370588235294123,2.96
8.519999999999998,2.22
15.70764705882353,2.36
12.32470588235294,4.65
13.21764705882353,6.23
18.099999999999994,4.65
24.77529411764706,4.75
27.72,4.51
20.283529411764704,4.4
25.742941176470588,5.46
35.23529411764706,3.8
29.132941176470585,3.27
37.57411764705882,2.22
24.1935294117647,1.94
16.46882352941176,1.3
19.03529411764706,1.2
18.60411764705882,1.41
15.074117647058824,1.62
18.848823529411764,1.76
