p,k,db,cp,sp,gyh_db,gyh_cp,gyh_sp,zb,exemplars,labels
-9.8,4,0.0,0.0,14.797897296674549,0.0,0.0,0.0,0.0,[0 1 2 3],[0 1 2 3]
-10.8,4,0.0,0.0,14.797897296674549,0.0,0.0,0.0,0.0,[0 1 2 3],[0 1 2 3]
-11.8,4,0.0,0.0,14.797897296674549,0.0,0.0,0.0,0.0,[0 1 2 3],[0 1 2 3]
-12.8,4,0.0,0.0,14.797897296674549,0.0,0.0,0.0,0.0,[0 1 2 3],[0 1 2 3]
-13.8,4,0.0,0.0,14.797897296674549,0.0,0.0,0.0,0.0,[0 1 2 3],[0 1 2 3]
-14.8,4,0.0,0.0,14.797897296674549,0.0,0.0,0.0,0.0,[0 1 2 3],[0 1 2 3]
-15.8,4,0.0,0.0,14.797897296674549,0.0,0.0,0.0,0.0,[0 1 2 3],[0 1 2 3]
-16.8,4,0.0,0.0,14.797897296674549,0.0,0.0,0.0,0.0,[0 1 2 3],[0 1 2 3]
-17.8,4,0.0,0.0,14.797897296674549,0.0,0.0,0.0,0.0,[0 1 2 3],[0 1 2 3]
-18.8,4,0.0,0.0,14.797897296674549,0.0,0.0,0.0,0.0,[0 1 2 3],[0 1 2 3]
-19.8,3,0.38472131981693924,1.625657771513726,14.046693625869489,1.0,1.0,1.0,1.0,[0 1 2],[0 1 2 2]
-20.8,3,0.38472131981693924,1.625657771513726,14.046693625869489,1.0,1.0,1.0,1.0,[0 1 2],[0 1 2 2]
