avg,cen
501.1366666666667,525.35
502.55833333333334,521.13
501.2833333333333,529.54
498.09166666666664,529.93
498.15000000000003,525.42
491.86499999999995,521.9
480.57333333333327,515.0
485.16166666666663,508.73
504.9916666666666,547.78
524.02,553.31
539.0316666666666,548.98
538.7966666666667,562.61
543.285,587.78
547.7233333333334,578.56
542.2066666666666,589.51
542.9216666666667,586.94
530.28,559.54
494.71166666666664,519.33
489.56500000000005,524.05
486.99333333333334,500.53
485.445,512.08
485.15833333333336,519.65
494.49333333333334,517.36
488.6016666666667,510.35
