,0,1,2,3,4,5
0,-0.0,28.522418617896456,51.91987574642252,23.790657631952378,28.522418617896456,44.59601032963182
1,28.522418617896456,-0.0,22.681489068153276,16.319733986295105,0.0,27.436312664558347
2,51.91987574642252,22.681489068153276,-0.0,37.97684550572965,22.681489068153276,32.05002420417959
3,23.790657631952378,16.319733986295105,37.97684550572965,-0.0,16.319733986295105,34.7985121802673
4,28.522418617896456,0.0,22.681489068153276,16.319733986295105,-0.0,27.436312664558347
5,44.59601032963182,27.436312664558347,32.05002420417959,34.7985121802673,27.436312664558347,-0.0
