,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,-0.0,4.871808573351088,5.081975990747261,13.098185244388219,15.739031111383529,5.5014270905539835,4.163767991831021,2.795814563162427,11.956753349021394,11.995153887156917,12.143575517686322,17.4302474055735,6.135610843776975,8.931522033393323,7.186609934090492,8.216357836722109,13.829404293180579,11.039769251280761,9.244505653418571,16.302084729662116,11.488811697676182,8.533627183893305,17.841367283545676,20.795849802924177,9.703603913938872,6.803541403070903,8.145213977299878,6.243166900170126,9.081647656955429,9.674123631091026,25.124450636729307,21.338652566527486,12.812160110436036,19.60411675341146,8.227554843334186,21.5519936681664,21.293031366373565,14.41243488990214,17.886370423686156,10.749150266986408,23.146548078811353,18.880464757939457,12.09751577977033
1,4.871808573351088,-0.0,3.4869846211687987,10.13563201992308,19.78722291550276,9.386847649503892,4.866996520541687,5.251506270481154,9.62180594071677,10.61633951520647,7.8006996789034,11.113086412971368,4.507490908616231,7.529350125875097,7.3872286887130985,7.983621038498898,8.368584560134652,7.690887475106717,7.9261013827691,17.45928149803554,12.18481580210295,6.458936798569642,11.22927776937669,14.459183965065396,10.662920720362107,6.914939534657451,7.930205810417461,8.40143066269455,9.942818028367304,12.619733252863567,32.31418248989069,21.954132530954645,14.247913891817365,23.364214831711454,10.885824155782279,25.918038123192712,25.04439807588259,16.458020406136953,18.86351188629052,11.718165891079362,28.186812232921703,22.481283251240146,13.638216857495939
2,5.081975990747261,3.4869846211687987,-0.0,11.875629050755586,16.26733264075937,10.449434127232491,4.826735794218384,4.5475150839394285,7.859770777553406,11.798929182757812,9.284447533462776,10.446294279919913,4.9341658473202745,8.58870239275578,8.807537169802279,8.93048743444458,8.630395090422859,8.61706955394074,8.478580370346275,18.331153934879758,12.301429406227916,9.132137495849188,17.817551056455393,17.27376261000083,10.42817951047884,6.246741129826522,6.674264860484231,8.915840954351902,12.340704667300532,11.876193935760345,24.923384159491313,21.978443244527977,11.909817605093066,20.710899115265235,12.987428408136342,23.399069033773046,27.079831175994045,17.15827340449273,19.887032531409634,12.284236518973106,27.3883456387308,21.736233262427845,13.639175903071912
3,13.098185244388219,10.13563201992308,11.875629050755586,-0.0,30.729740034011353,16.866836881264756,11.786452088170554,14.326577299055002,6.0193463779970395,10.956539336912124,5.7665008386330525,3.2501361722744337,9.302248822862595,3.362352355391073,11.537437531475714,4.737771588158145,4.200235666520384,4.727944550908883,7.365433021810326,17.863357577952083,9.914416690579651,5.7598543834938525,7.911044377828772,5.075547989902326,11.285985941929813,6.801297931501338,6.418431637941519,10.418948806109785,9.13645094867611,21.356990567121592,37.00431488541132,27.049387980514897,24.526239953049835,31.766698274140342,18.323545502138007,29.21752777884479,31.14443992893075,18.316392947857153,23.892809246219485,16.282899685194486,25.323794093256687,27.045453916732058,18.901506355045548
4,15.739031111383529,19.78722291550276,16.26733264075937,30.729740034011353,-0.0,15.152253485420456,16.89810049270909,16.29301673980914,26.922372060173824,16.63545699398068,22.778458367569698,21.35781998448927,18.73843578670482,28.41452661798401,19.200119381273872,23.895810401598542,26.341670174339146,22.048790500826847,29.96971844938653,10.725711743940687,23.959697177763186,25.613599292723414,29.951022456490097,27.346952898647636,16.532798396094286,18.281447931635974,18.830755681561186,17.38033461071432,30.073076038638625,11.946328055808122,17.287917779478764,16.582361538432075,13.232856162925609,19.35170917989524,12.404330183663843,16.720872920604506,28.319295810402142,17.364870137831055,25.238285573809833,23.33531351456762,19.590382130235096,22.048626008111096,23.002106769744294
5,5.5014270905539835,9.386847649503892,10.449434127232491,16.866836881264756,15.152253485420456,-0.0,5.957532517621421,6.332988703029159,15.721740635949864,9.417072210938482,11.250415475330227,17.028265189638578,8.459395944687305,12.122535905844412,6.351687615864718,13.663248406926073,17.009244862962646,14.380860775225052,12.313098768049178,11.878553685317891,11.553468775146943,9.851704205752283,17.379335260991528,20.510294458245678,8.876634286547377,9.553739847892649,12.33642367182122,7.731190914660622,9.242555977536334,6.012963145077482,20.432713116626374,17.555338082973858,9.910460566937186,15.801177619381898,7.731900484942396,15.668789620785212,23.95452500774582,15.409467340902955,23.315748726774057,18.4117654154348,17.419606486137813,17.519795640135214,17.580530838602144
6,4.163767991831021,4.866996520541687,4.826735794218384,11.786452088170554,16.89810049270909,5.957532517621421,-0.0,3.2519953210035513,6.820296611560523,10.63968768039986,4.906248848352727,7.137679454107794,3.2030699657577784,8.032342874553697,7.427103944368386,8.058916285298887,11.274256091935344,8.327802893348158,8.495563490565166,17.56395228011071,11.788488031133298,7.7822898726699306,16.719159793101877,13.608162448639831,10.85976243120807,6.161727491660487,4.847839064491736,4.506926600157677,7.704597400562086,9.251500092077325,21.28375812359437,16.953545784926575,10.379823301978748,18.956418845592392,9.117802327802764,19.588161316296496,23.920593260808825,13.188948483572505,17.3921409179736,11.083602069206009,19.71436721259464,17.533291221822267,11.388121607348602
7,2.795814563162427,5.251506270481154,4.5475150839394285,14.326577299055002,16.29301673980914,6.332988703029159,3.2519953210035513,-0.0,10.61324957459243,10.110489374230772,8.259699506802958,12.61020635414507,4.688191310516176,10.755563166010656,6.848137730109467,10.254613550161126,13.235918074110952,11.846548309580708,9.635231657170358,15.861940302922987,11.374018421759454,10.416489777301603,19.223795988232656,15.397950579058369,9.82018659453614,7.217069359920045,8.439286771946467,7.235344895786029,9.491760798575973,8.008360348314117,26.886580738762923,19.11562951325301,8.026646560370503,17.327313023177936,9.118840985233133,18.917716894295623,25.754354346402195,15.067745790990008,19.82339903267231,13.282648419142598,23.39137412711477,19.022874028942795,13.869932002242752
8,11.956753349021394,9.62180594071677,7.859770777553406,6.0193463779970395,26.922372060173824,15.721740635949864,6.820296611560523,10.61324957459243,-0.0,12.35598399030944,4.266296874533182,4.423025892160211,6.35578409470441,4.2715123284002505,11.39233279681732,5.5013175354865025,7.518002944647711,5.247102668139627,5.108841090494594,19.996612132834994,8.854887696236716,6.200917115371367,15.928830715324276,8.219304680466267,10.24709174253176,5.228953501857432,4.908561587803927,8.619642820447597,8.040031528960817,21.97947877467676,32.00332456666999,29.559564000705706,22.10089977170526,28.694541908301463,18.390910408585967,30.10436412557026,33.563774503706846,19.889712580397713,24.784994081521823,16.845832883466166,26.048162792093606,24.913482841718448,18.700444606730994
9,11.995153887156917,10.61633951520647,11.798929182757812,10.956539336912124,16.63545699398068,9.417072210938482,10.63968768039986,10.110489374230772,12.35598399030944,-0.0,8.460950421024949,12.943246827315205,11.781060100976259,9.734661242283012,4.859855632519656,15.889028026190479,12.68947596069967,13.934056624325969,20.441596959809406,9.865736074110101,6.095669808784377,11.135757686710344,15.870042654672078,14.76483269158914,5.686596047638629,8.976041524557816,10.782418863823917,10.043568894357223,6.878949198712786,14.979160950297167,36.78131421851298,26.618095796822367,16.273651046822838,25.293090444852254,14.380608645889193,26.310733378674225,34.38363458301801,18.42944128555038,29.434956663203383,21.822228044787803,22.500872904895097,24.810248818056177,21.659927514711672
10,12.143575517686322,7.8006996789034,9.284447533462776,5.7665008386330525,22.778458367569698,11.250415475330227,4.906248848352727,8.259699506802958,4.266296874533182,8.460950421024949,-0.0,3.8648256843017004,5.320053927141015,3.8352140904972645,6.806881745198357,7.012188477928141,7.945363431069514,5.319201451952376,5.611653639810214,19.131284634854577,9.222428533783543,3.765794164493281,11.590201403663096,7.0479631796174225,10.907815166575887,4.982974015705917,3.9715285226024064,7.842163018382925,4.830093808707474,16.91016172655794,35.162440290356116,24.697376753812947,16.315048439010507,27.891299377851176,17.066099432492777,28.575364648333995,35.05546116902875,18.709741708891766,25.60088709493134,18.68554746260804,26.074819917132835,25.67562949272278,19.01624436089171
11,17.4302474055735,11.113086412971368,10.446294279919913,3.2501361722744337,21.35781998448927,17.028265189638578,7.137679454107794,12.61020635414507,4.423025892160211,12.943246827315205,3.8648256843017004,-0.0,6.669424144478832,5.884399344893018,11.552875974940278,7.154305248953975,5.256856376122235,3.971373811671855,5.185822765396585,25.863037881318103,14.287417360836859,6.130562049272869,8.975790638476806,5.807043309150779,14.41308295956478,6.562853742809708,6.630923971620851,11.839476515683305,9.627020134984068,19.927275040308693,31.861667091525003,24.295657862707838,18.870875981128666,34.68628526473059,23.726806494593237,31.45561902114977,42.69912679789475,22.736829966046447,28.85102181591554,20.47666900396127,32.08253291352175,32.912055220324206,21.454489459460145
