0,1,time,week
60.24,53.73,2019-06-04 00:00:00,2
56.75,41.41,2019-06-04 01:00:00,2
59.9,41.02,2019-06-04 02:00:00,2
57.24,32.64,2019-06-04 03:00:00,2
56.98,35.92,2019-06-04 04:00:00,2
56.43,83.8,2019-06-04 05:00:00,2
57.21,151.76,2019-06-04 06:00:00,2
62.72,210.14,2019-06-04 07:00:00,2
69.3,195.18,2019-06-04 08:00:00,2
72.07,249.72,2019-06-04 09:00:00,2
76.6,235.32,2019-06-04 10:00:00,2
74.88,271.06,2019-06-04 11:00:00,2
76.83,250.0,2019-06-04 12:00:00,2
74.74,260.07,2019-06-04 13:00:00,2
70.77,309.51,2019-06-04 14:00:00,2
80.98,393.2,2019-06-04 15:00:00,2
78.64,323.87,2019-06-04 16:00:00,2
72.97,302.82,2019-06-04 17:00:00,2
72.01,272.5,2019-06-04 18:00:00,2
72.65,233.91,2019-06-04 19:00:00,2
79.56,219.96,2019-06-04 20:00:00,2
80.95,246.27,2019-06-04 21:00:00,2
82.41,199.96,2019-06-04 22:00:00,2
67.8,97.5,2019-06-04 23:00:00,2
60.29,59.68,2019-06-05 00:00:00,3
61.04,29.37,2019-06-05 01:00:00,3
60.38,44.68,2019-06-05 02:00:00,3
60.96,37.99,2019-06-05 03:00:00,3
59.09,24.33,2019-06-05 04:00:00,3
60.88,76.41,2019-06-05 05:00:00,3
55.77,141.87,2019-06-05 06:00:00,3
64.32,205.07,2019-06-05 07:00:00,3
69.61,182.92,2019-06-05 08:00:00,3
71.87,276.9,2019-06-05 09:00:00,3
80.29,279.51,2019-06-05 10:00:00,3
82.1,261.23,2019-06-05 11:00:00,3
80.67,273.42,2019-06-05 12:00:00,3
76.03,311.55,2019-06-05 13:00:00,3
77.8,317.99,2019-06-05 14:00:00,3
76.79,376.65,2019-06-05 15:00:00,3
80.76,369.58,2019-06-05 16:00:00,3
75.69,327.46,2019-06-05 17:00:00,3
69.67,306.58,2019-06-05 18:00:00,3
72.57,285.99,2019-06-05 19:00:00,3
82.52,255.25,2019-06-05 20:00:00,3
84.37,244.3,2019-06-05 21:00:00,3
82.6,203.77,2019-06-05 22:00:00,3
70.95,98.42,2019-06-05 23:00:00,3
63.69,60.07,2019-06-06 00:00:00,4
66.73,33.59,2019-06-06 01:00:00,4
67.1,49.23,2019-06-06 02:00:00,4
63.31,38.24,2019-06-06 03:00:00,4
61.8,42.11,2019-06-06 04:00:00,4
66.03,113.24,2019-06-06 05:00:00,4
59.74,183.56,2019-06-06 06:00:00,4
68.74,197.89,2019-06-06 07:00:00,4
74.62,223.45,2019-06-06 08:00:00,4
78.02,293.59,2019-06-06 09:00:00,4
78.63,263.1,2019-06-06 10:00:00,4
78.07,233.91,2019-06-06 11:00:00,4
75.39,312.01,2019-06-06 12:00:00,4
75.7,341.06,2019-06-06 13:00:00,4
80.07,340.42,2019-06-06 14:00:00,4
78.71,357.11,2019-06-06 15:00:00,4
82.18,330.74,2019-06-06 16:00:00,4
73.79,311.16,2019-06-06 17:00:00,4
71.12,319.79,2019-06-06 18:00:00,4
77.06,317.29,2019-06-06 19:00:00,4
89.19,292.92,2019-06-06 20:00:00,4
88.26,277.18,2019-06-06 21:00:00,4
84.75,222.32,2019-06-06 22:00:00,4
69.67,115.81,2019-06-06 23:00:00,4
66.5,37.29,2019-06-07 00:00:00,5
64.39,48.42,2019-06-07 01:00:00,5
66.37,59.51,2019-06-07 02:00:00,5
62.21,31.73,2019-06-07 03:00:00,5
65.05,52.82,2019-06-07 04:00:00,5
64.52,109.33,2019-06-07 05:00:00,5
63.84,199.58,2019-06-07 06:00:00,5
69.01,229.3,2019-06-07 07:00:00,5
68.78,232.75,2019-06-07 08:00:00,5
75.18,269.08,2019-06-07 09:00:00,5
77.2,286.97,2019-06-07 10:00:00,5
77.55,287.71,2019-06-07 11:00:00,5
77.33,298.45,2019-06-07 12:00:00,5
78.09,309.65,2019-06-07 13:00:00,5
78.19,301.37,2019-06-07 14:00:00,5
73.0,318.91,2019-06-07 15:00:00,5
73.95,313.98,2019-06-07 16:00:00,5
74.63,312.71,2019-06-07 17:00:00,5
71.34,323.24,2019-06-07 18:00:00,5
72.16,291.09,2019-06-07 19:00:00,5
83.59,280.6,2019-06-07 20:00:00,5
82.24,256.87,2019-06-07 21:00:00,5
79.1,239.19,2019-06-07 22:00:00,5
70.98,107.08,2019-06-07 23:00:00,5
62.81,51.76,2019-06-10 00:00:00,1
64.02,41.27,2019-06-10 01:00:00,1
62.88,37.25,2019-06-10 02:00:00,1
63.67,55.39,2019-06-10 03:00:00,1
61.22,31.94,2019-06-10 04:00:00,1
77.74,258.98,2019-06-10 05:00:00,1
76.31,351.06,2019-06-10 06:00:00,1
85.71,366.09,2019-06-10 07:00:00,1
81.9,294.54,2019-06-10 08:00:00,1
96.88,304.93,2019-06-10 09:00:00,1
105.12,549.26,2019-06-10 10:00:00,1
93.6,543.8,2019-06-10 11:00:00,1
84.99,457.82,2019-06-10 12:00:00,1
83.13,444.23,2019-06-10 13:00:00,1
81.78,474.61,2019-06-10 14:00:00,1
82.07,492.39,2019-06-10 15:00:00,1
79.81,480.99,2019-06-10 16:00:00,1
80.25,460.11,2019-06-10 17:00:00,1
73.08,426.69,2019-06-10 18:00:00,1
79.11,443.52,2019-06-10 19:00:00,1
86.05,405.32,2019-06-10 20:00:00,1
82.25,357.57,2019-06-10 21:00:00,1
81.13,304.72,2019-06-10 22:00:00,1
68.31,141.9,2019-06-10 23:00:00,1
63.56,64.23,2019-06-11 00:00:00,2
63.23,58.63,2019-06-11 01:00:00,2
