avg,cen
61.78481481481481,62.04
60.973703703703706,62.07
60.73851851851854,61.68
59.545925925925935,60.94
77.31666666666668,77.15
94.56333333333332,97.62
77.22814814814812,78.05
72.3725925925926,70.28
79.39407407407408,80.33
85.70888888888891,83.69
89.17518518518519,88.46
87.62851851851853,88.53
88.29740740740742,85.8
88.39222222222224,87.0
87.08037037037036,88.32
87.20888888888891,90.18
85.79814814814816,83.5
81.98925925925927,82.15
81.33222222222223,83.02
89.74518518518518,88.38
91.99074074074075,88.03
91.9911111111111,88.85
90.80740740740742,89.2
71.45851851851852,71.75
