0,1,2,time,week
41.44,109.44,11.76,2019-08-24 00:00:00,6
36.65,100.18,20.59,2019-08-24 01:00:00,6
37.16,77.36,17.65,2019-08-24 02:00:00,6
37.11,80.42,17.65,2019-08-24 03:00:00,6
36.8,90.99,20.59,2019-08-24 04:00:00,6
43.72,92.04,20.59,2019-08-24 05:00:00,6
46.33,76.27,23.53,2019-08-24 06:00:00,6
39.02,83.1,23.53,2019-08-24 07:00:00,6
39.8,91.9,17.65,2019-08-24 08:00:00,6
47.23,99.37,20.59,2019-08-24 09:00:00,6
55.24,86.16,26.47,2019-08-24 10:00:00,6
68.05,169.65,23.53,2019-08-24 11:00:00,6
85.23,426.27,20.59,2019-08-24 12:00:00,6
91.66,466.58,26.47,2019-08-24 13:00:00,6
85.82,429.05,23.53,2019-08-24 14:00:00,6
88.8,364.05,35.29,2019-08-24 15:00:00,6
86.03,466.41,23.53,2019-08-24 16:00:00,6
87.24,434.51,55.88,2019-08-24 17:00:00,6
103.63,444.93,61.76,2019-08-24 18:00:00,6
96.21,366.97,61.76,2019-08-24 19:00:00,6
85.2,389.68,61.76,2019-08-24 20:00:00,6
54.68,342.08,64.71,2019-08-24 21:00:00,6
50.77,256.55,55.88,2019-08-24 22:00:00,6
50.04,317.15,76.47,2019-08-24 23:00:00,6
47.27,269.86,70.59,2019-08-31 00:00:00,6
44.49,214.58,76.47,2019-08-31 01:00:00,6
44.9,129.68,73.53,2019-08-31 02:00:00,6
41.01,181.69,61.76,2019-08-31 03:00:00,6
43.57,193.87,73.53,2019-08-31 04:00:00,6
43.6,272.36,79.41,2019-08-31 05:00:00,6
39.19,269.23,82.35,2019-08-31 06:00:00,6
36.15,335.39,102.94,2019-08-31 07:00:00,6
35.51,341.41,105.88,2019-08-31 08:00:00,6
42.79,276.87,94.12,2019-08-31 09:00:00,6
64.4,274.15,97.06,2019-08-31 10:00:00,6
83.37,347.39,97.06,2019-08-31 11:00:00,6
97.18,367.75,82.35,2019-08-31 12:00:00,6
111.11,338.06,61.76,2019-08-31 13:00:00,6
85.95,381.76,67.65,2019-08-31 14:00:00,6
87.29,331.23,58.82,2019-08-31 15:00:00,6
89.01,346.97,64.71,2019-08-31 16:00:00,6
85.24,322.39,55.88,2019-08-31 17:00:00,6
86.9,288.13,67.65,2019-08-31 18:00:00,6
103.07,235.25,55.88,2019-08-31 19:00:00,6
79.51,212.5,67.65,2019-08-31 20:00:00,6
50.55,224.89,58.82,2019-08-31 21:00:00,6
46.16,237.46,73.53,2019-08-31 22:00:00,6
42.86,202.92,73.53,2019-08-31 23:00:00,6
47.91,259.23,73.53,2019-08-25 00:00:00,7
45.11,304.37,76.47,2019-08-25 01:00:00,7
40.18,215.67,70.59,2019-08-25 02:00:00,7
41.58,176.16,58.82,2019-08-25 03:00:00,7
43.42,280.88,58.82,2019-08-25 04:00:00,7
43.54,350.39,73.53,2019-08-25 05:00:00,7
40.04,352.5,85.29,2019-08-25 06:00:00,7
36.83,355.6,91.18,2019-08-25 07:00:00,7
53.71,378.17,91.18,2019-08-25 08:00:00,7
56.7,290.28,85.29,2019-08-25 09:00:00,7
65.85,408.31,79.41,2019-08-25 10:00:00,7
83.86,470.99,79.41,2019-08-25 11:00:00,7
89.99,451.48,67.65,2019-08-25 12:00:00,7
104.37,482.04,61.76,2019-08-25 13:00:00,7
98.5,437.08,70.59,2019-08-25 14:00:00,7
87.57,459.75,58.82,2019-08-25 15:00:00,7
69.27,405.53,64.71,2019-08-25 16:00:00,7
83.31,352.18,61.76,2019-08-25 17:00:00,7
105.43,395.81,61.76,2019-08-25 18:00:00,7
98.61,360.95,61.76,2019-08-25 19:00:00,7
103.5,311.44,61.76,2019-08-25 20:00:00,7
78.36,358.98,67.65,2019-08-25 21:00:00,7
56.82,303.42,64.71,2019-08-25 22:00:00,7
50.02,291.94,73.53,2019-08-25 23:00:00,7
46.73,101.3,67.65,2019-09-21 00:00:00,6
44.7,65.39,73.53,2019-09-21 01:00:00,6
38.32,45.28,73.53,2019-09-21 02:00:00,6
34.16,38.38,44.12,2019-09-21 03:00:00,6
47.97,78.38,55.88,2019-09-21 04:00:00,6
51.92,89.82,61.76,2019-09-21 05:00:00,6
49.29,74.58,70.59,2019-09-21 06:00:00,6
52.63,89.44,94.12,2019-09-21 07:00:00,6
57.19,90.07,79.41,2019-09-21 08:00:00,6
58.09,150.49,82.35,2019-09-21 09:00:00,6
68.98,178.24,70.59,2019-09-21 10:00:00,6
80.32,223.31,73.53,2019-09-21 11:00:00,6
96.24,237.71,70.59,2019-09-21 12:00:00,6
82.19,245.77,67.65,2019-09-21 13:00:00,6
78.57,257.08,67.65,2019-09-21 14:00:00,6
95.55,260.56,61.76,2019-09-21 15:00:00,6
94.88,255.25,58.82,2019-09-21 16:00:00,6
93.55,221.06,58.82,2019-09-21 17:00:00,6
85.89,203.73,70.59,2019-09-21 18:00:00,6
110.17,172.01,61.76,2019-09-21 19:00:00,6
99.96,158.24,64.71,2019-09-21 20:00:00,6
51.71,147.85,70.59,2019-09-21 21:00:00,6
48.4,150.53,67.65,2019-09-21 22:00:00,6
45.27,132.18,82.35,2019-09-21 23:00:00,6
43.58,192.54,61.76,2019-09-28 00:00:00,6
43.28,120.88,55.88,2019-09-28 01:00:00,6
43.72,127.36,55.88,2019-09-28 02:00:00,6
42.27,124.68,55.88,2019-09-28 03:00:00,6
44.64,149.89,58.82,2019-09-28 04:00:00,6
46.05,151.37,58.82,2019-09-28 05:00:00,6
41.91,149.68,50.0,2019-09-28 06:00:00,6
41.81,153.63,55.88,2019-09-28 07:00:00,6
49.27,166.94,58.82,2019-09-28 08:00:00,6
51.86,169.72,58.82,2019-09-28 09:00:00,6
66.56,222.89,61.76,2019-09-28 10:00:00,6
73.42,225.6,50.0,2019-09-28 11:00:00,6
78.23,227.29,50.0,2019-09-28 12:00:00,6
71.7,233.13,47.06,2019-09-28 13:00:00,6
79.37,276.02,47.06,2019-09-28 14:00:00,6
82.69,274.08,47.06,2019-09-28 15:00:00,6
85.86,231.58,55.88,2019-09-28 16:00:00,6
81.83,236.2,55.88,2019-09-28 17:00:00,6
91.59,220.18,61.76,2019-09-28 18:00:00,6
108.82,210.81,64.71,2019-09-28 19:00:00,6
100.01,199.68,52.94,2019-09-28 20:00:00,6
100.25,187.71,50.0,2019-09-28 21:00:00,6
52.65,157.08,58.82,2019-09-28 22:00:00,6
51.7,152.04,55.88,2019-09-28 23:00:00,6
43.28,109.33,102.94,2019-09-22 00:00:00,7
45.43,73.49,97.06,2019-09-22 01:00:00,7
44.57,64.44,94.12,2019-09-22 02:00:00,7
41.03,56.65,79.41,2019-09-22 03:00:00,7
44.77,70.49,70.59,2019-09-22 04:00:00,7
45.28,97.82,102.94,2019-09-22 05:00:00,7
42.88,95.18,100.0,2019-09-22 06:00:00,7
39.34,89.61,100.0,2019-09-22 07:00:00,7
47.54,115.28,100.0,2019-09-22 08:00:00,7
57.48,157.82,94.12,2019-09-22 09:00:00,7
60.21,197.08,88.24,2019-09-22 10:00:00,7
62.0,250.28,91.18,2019-09-22 11:00:00,7
60.68,255.35,91.18,2019-09-22 12:00:00,7
73.24,264.68,94.12,2019-09-22 13:00:00,7
105.06,280.63,102.94,2019-09-22 14:00:00,7
108.13,270.14,79.41,2019-09-22 15:00:00,7
109.9,255.63,76.47,2019-09-22 16:00:00,7
111.28,264.93,73.53,2019-09-22 17:00:00,7
112.14,218.24,64.71,2019-09-22 18:00:00,7
121.54,207.46,58.82,2019-09-22 19:00:00,7
