0,time,week
81.7,2019-03-16 00:00:00,6
81.69,2019-03-16 01:00:00,6
70.09,2019-03-16 02:00:00,6
67.79,2019-03-16 03:00:00,6
66.12,2019-03-16 04:00:00,6
69.57,2019-03-16 05:00:00,6
71.58,2019-03-16 06:00:00,6
71.76,2019-03-16 07:00:00,6
72.76,2019-03-16 08:00:00,6
71.4,2019-03-16 09:00:00,6
72.61,2019-03-16 10:00:00,6
80.67,2019-03-16 11:00:00,6
80.67,2019-03-16 12:00:00,6
94.9,2019-03-16 13:00:00,6
97.51,2019-03-16 14:00:00,6
104.95,2019-03-16 15:00:00,6
101.81,2019-03-16 16:00:00,6
103.69,2019-03-16 17:00:00,6
116.05,2019-03-16 18:00:00,6
114.58,2019-03-16 19:00:00,6
105.63,2019-03-16 20:00:00,6
104.81,2019-03-16 21:00:00,6
92.93,2019-03-16 22:00:00,6
88.79,2019-03-16 23:00:00,6
76.88,2019-06-08 00:00:00,6
73.72,2019-06-08 01:00:00,6
71.84,2019-06-08 02:00:00,6
71.75,2019-06-08 03:00:00,6
74.17,2019-06-08 04:00:00,6
75.3,2019-06-08 05:00:00,6
79.18,2019-06-08 06:00:00,6
79.6,2019-06-08 07:00:00,6
75.31,2019-06-08 08:00:00,6
72.76,2019-06-08 09:00:00,6
69.58,2019-06-08 10:00:00,6
68.19,2019-06-08 11:00:00,6
66.67,2019-06-08 12:00:00,6
70.7,2019-06-08 13:00:00,6
72.29,2019-06-08 14:00:00,6
78.41,2019-06-08 15:00:00,6
94.03,2019-06-08 16:00:00,6
77.68,2019-06-08 17:00:00,6
100.37,2019-06-08 18:00:00,6
96.39,2019-06-08 19:00:00,6
88.01,2019-06-08 20:00:00,6
90.95,2019-06-08 21:00:00,6
80.8,2019-06-08 22:00:00,6
77.18,2019-06-08 23:00:00,6
87.82,2019-06-15 00:00:00,6
76.59,2019-06-15 01:00:00,6
80.04,2019-06-15 02:00:00,6
74.32,2019-06-15 03:00:00,6
74.45,2019-06-15 04:00:00,6
76.24,2019-06-15 05:00:00,6
76.92,2019-06-15 06:00:00,6
78.39,2019-06-15 07:00:00,6
74.33,2019-06-15 08:00:00,6
75.17,2019-06-15 09:00:00,6
77.54,2019-06-15 10:00:00,6
73.81,2019-06-15 11:00:00,6
75.75,2019-06-15 12:00:00,6
68.91,2019-06-15 13:00:00,6
73.34,2019-06-15 14:00:00,6
79.29,2019-06-15 15:00:00,6
83.48,2019-06-15 16:00:00,6
94.82,2019-06-15 17:00:00,6
106.87,2019-06-15 18:00:00,6
104.97,2019-06-15 19:00:00,6
98.36,2019-06-15 20:00:00,6
96.55,2019-06-15 21:00:00,6
93.55,2019-06-15 22:00:00,6
84.67,2019-06-15 23:00:00,6
87.27,2019-06-22 00:00:00,6
81.02,2019-06-22 01:00:00,6
79.02,2019-06-22 02:00:00,6
74.65,2019-06-22 03:00:00,6
75.47,2019-06-22 04:00:00,6
81.2,2019-06-22 05:00:00,6
71.08,2019-06-22 06:00:00,6
77.64,2019-06-22 07:00:00,6
73.06,2019-06-22 08:00:00,6
80.4,2019-06-22 09:00:00,6
85.46,2019-06-22 10:00:00,6
80.64,2019-06-22 11:00:00,6
77.87,2019-06-22 12:00:00,6
90.66,2019-06-22 13:00:00,6
100.0,2019-06-22 14:00:00,6
96.76,2019-06-22 15:00:00,6
109.02,2019-06-22 16:00:00,6
108.73,2019-06-22 17:00:00,6
107.1,2019-06-22 18:00:00,6
97.5,2019-06-22 19:00:00,6
93.58,2019-06-22 20:00:00,6
85.52,2019-06-22 21:00:00,6
83.42,2019-06-22 22:00:00,6
80.93,2019-06-22 23:00:00,6
77.1,2019-06-09 00:00:00,7
77.9,2019-06-09 01:00:00,7
76.72,2019-06-09 02:00:00,7
73.64,2019-06-09 03:00:00,7
74.74,2019-06-09 04:00:00,7
76.59,2019-06-09 05:00:00,7
78.46,2019-06-09 06:00:00,7
75.8,2019-06-09 07:00:00,7
75.96,2019-06-09 08:00:00,7
77.11,2019-06-09 09:00:00,7
79.7,2019-06-09 10:00:00,7
77.0,2019-06-09 11:00:00,7
82.97,2019-06-09 12:00:00,7
85.91,2019-06-09 13:00:00,7
88.98,2019-06-09 14:00:00,7
92.51,2019-06-09 15:00:00,7
101.04,2019-06-09 16:00:00,7
111.71,2019-06-09 17:00:00,7
109.11,2019-06-09 18:00:00,7
105.49,2019-06-09 19:00:00,7
104.13,2019-06-09 20:00:00,7
109.9,2019-06-09 21:00:00,7
100.38,2019-06-09 22:00:00,7
88.41,2019-06-09 23:00:00,7
87.87,2019-06-16 00:00:00,7
77.38,2019-06-16 01:00:00,7
71.4,2019-06-16 02:00:00,7
73.52,2019-06-16 03:00:00,7
74.69,2019-06-16 04:00:00,7
74.72,2019-06-16 05:00:00,7
78.31,2019-06-16 06:00:00,7
77.19,2019-06-16 07:00:00,7
82.21,2019-06-16 08:00:00,7
78.57,2019-06-16 09:00:00,7
77.59,2019-06-16 10:00:00,7
76.18,2019-06-16 11:00:00,7
79.44,2019-06-16 12:00:00,7
78.44,2019-06-16 13:00:00,7
88.69,2019-06-16 14:00:00,7
80.77,2019-06-16 15:00:00,7
92.19,2019-06-16 16:00:00,7
105.63,2019-06-16 17:00:00,7
104.05,2019-06-16 18:00:00,7
105.25,2019-06-16 19:00:00,7
102.8,2019-06-16 20:00:00,7
99.48,2019-06-16 21:00:00,7
92.86,2019-06-16 22:00:00,7
86.6,2019-06-16 23:00:00,7
83.53,2019-06-23 00:00:00,7
92.4,2019-06-23 01:00:00,7
81.99,2019-06-23 02:00:00,7
78.97,2019-06-23 03:00:00,7
79.12,2019-06-23 04:00:00,7
79.78,2019-06-23 05:00:00,7
76.75,2019-06-23 06:00:00,7
80.03,2019-06-23 07:00:00,7
79.1,2019-06-23 08:00:00,7
79.98,2019-06-23 09:00:00,7
77.12,2019-06-23 10:00:00,7
68.51,2019-06-23 11:00:00,7
68.45,2019-06-23 12:00:00,7
71.17,2019-06-23 13:00:00,7
83.63,2019-06-23 14:00:00,7
83.69,2019-06-23 15:00:00,7
90.71,2019-06-23 16:00:00,7
101.81,2019-06-23 17:00:00,7
104.0,2019-06-23 18:00:00,7
102.32,2019-06-23 19:00:00,7
102.22,2019-06-23 20:00:00,7
102.57,2019-06-23 21:00:00,7
94.52,2019-06-23 22:00:00,7
91.35,2019-06-23 23:00:00,7
110.5,2019-12-14 00:00:00,6
99.93,2019-12-14 01:00:00,6
102.76,2019-12-14 02:00:00,6
98.46,2019-12-14 03:00:00,6
98.76,2019-12-14 04:00:00,6
107.57,2019-12-14 05:00:00,6
104.83,2019-12-14 06:00:00,6
105.65,2019-12-14 07:00:00,6
109.1,2019-12-14 08:00:00,6
112.08,2019-12-14 09:00:00,6
105.09,2019-12-14 10:00:00,6
121.51,2019-12-14 11:00:00,6
113.7,2019-12-14 12:00:00,6
124.19,2019-12-14 13:00:00,6
123.43,2019-12-14 14:00:00,6
117.8,2019-12-14 15:00:00,6
118.24,2019-12-14 16:00:00,6
123.33,2019-12-14 17:00:00,6
126.17,2019-12-14 18:00:00,6
119.58,2019-12-14 19:00:00,6
