,0,1,2,3,4,5,6,7,8,9,10,11,12
0,-0.0,25.871912503197823,23.442888034078415,14.836145012382845,10.563147931773374,22.213933018441328,17.757311431118236,47.41037772969394,27.211343291998652,22.481450250641245,28.025479386879177,24.007814858246597,23.495738599072965
1,25.871912503197823,-0.0,18.575644326413855,29.655058917348477,38.376731884519,33.106355581767765,23.59183049131996,74.25095970401559,46.36005387431373,28.67438994961689,59.714960579082465,28.179615245995464,25.71692022751342
2,23.442888034078415,18.575644326413855,-0.0,23.255005171144102,14.780284626243187,11.820126331946492,14.026491388418274,76.06654664483008,26.36594688183043,31.451233783720195,36.63317834765901,25.730132970285023,22.392020343304548
3,14.836145012382845,29.655058917348477,23.255005171144102,-0.0,16.80929296349509,13.658383240659065,14.334414368452343,54.8925690951825,31.271791144195344,23.935981936821356,36.24117477882327,26.223344639907737,27.093087395934752
4,10.563147931773374,38.376731884519,14.780284626243187,16.80929296349509,-0.0,9.584462447187688,8.909646605666877,57.95110570245885,23.83801272837697,20.899331583573918,29.11493483969199,18.60580825172377,16.877482483303346
5,22.213933018441328,33.106355581767765,11.820126331946492,13.658383240659065,9.584462447187688,-0.0,12.050432971805483,63.60999062278653,24.07450474126667,24.370758781229267,23.951276871634583,24.876392176538413,14.613743233410233
6,17.757311431118236,23.59183049131996,14.026491388418274,14.334414368452343,8.909646605666877,12.050432971805483,-0.0,62.77128385881629,27.026448182167176,21.92741366589201,31.98610289826072,19.87770819435922,16.048739146239562
7,47.41037772969394,74.25095970401559,76.06654664483008,54.8925690951825,57.95110570245885,63.60999062278653,62.77128385881629,-0.0,36.30231011766542,39.892815229809095,28.600845168313043,35.40790432453745,38.399354068339996
8,27.211343291998652,46.36005387431373,26.36594688183043,31.271791144195344,23.83801272837697,24.07450474126667,27.026448182167176,36.30231011766542,-0.0,11.518528973347866,9.029166040041089,6.334852417375431,12.153844846286736
9,22.481450250641245,28.67438994961689,31.451233783720195,23.935981936821356,20.899331583573918,24.370758781229267,21.92741366589201,39.892815229809095,11.518528973347866,-0.0,20.491967250979247,4.531613390413805,9.288545979951989
10,28.025479386879177,59.714960579082465,36.63317834765901,36.24117477882327,29.11493483969199,23.951276871634583,31.98610289826072,28.600845168313043,9.029166040041089,20.491967250979247,-0.0,12.495075879263908,21.438105426774886
11,24.007814858246597,28.179615245995464,25.730132970285023,26.223344639907737,18.60580825172377,24.876392176538413,19.87770819435922,35.40790432453745,6.334852417375431,4.531613390413805,12.495075879263908,-0.0,8.023732639157783
12,23.495738599072965,25.71692022751342,22.392020343304548,27.093087395934752,16.877482483303346,14.613743233410233,16.048739146239562,38.399354068339996,12.153844846286736,9.288545979951989,21.438105426774886,8.023732639157783,-0.0
