,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,-0.0,8.141114814614316,6.448119807527008,9.705705090190111,8.325786605268648,8.736388164441633,26.997376098426752,34.32305880980617,33.70939943419119,42.996904345835226,8.239306989599825,8.322966002026002,11.409117252012495,12.756700354295747,9.328139879211962,18.428771421974346,28.116516424428962,18.138928642632795,31.649346929083485,13.871995569300708,13.804604809544866,13.804604809544866,13.804604809544866,13.804604809544866,13.804604809544866,13.804604809544866
1,8.141114814614316,-0.0,0.9593866713052979,9.682384905147753,10.16452372837405,6.795503473127892,32.13471202384818,42.11050971746677,44.48341012719347,51.43139683596902,12.665903427355174,12.80317857459818,22.392647899748784,11.435293261623183,10.792050228253046,21.791630332114945,28.1747565450031,12.30097684206871,21.12556060301053,18.579022359599097,12.155130047304796,12.155130047304796,12.155130047304796,12.155130047304796,12.155130047304796,12.155130047304796
2,6.448119807527008,0.9593866713052979,-0.0,9.58066551234908,10.287550943236816,7.234102560583774,34.150346077898654,45.76492620846561,45.00571236945301,53.96597587022937,12.698580401683335,11.034496878044106,23.712320060471594,12.287248779649484,10.858958468158804,23.227465165937605,30.59026365951777,13.859382774424763,24.767048397018012,20.191738383400622,11.97991722787674,11.97991722787674,11.97991722787674,11.97991722787674,11.97991722787674,11.97991722787674
3,9.705705090190111,9.682384905147753,9.58066551234908,-0.0,7.0595588087363454,4.429736411730897,33.85645601642699,42.77429879742355,44.02141485659299,46.53756084815191,16.173881930859487,12.892801572296845,14.598667920555966,12.02349125558338,5.600297316761235,15.411399528872558,26.7488192712422,15.31676713300965,30.36895715124898,21.92321600159981,8.8777003449829,8.8777003449829,8.8777003449829,8.8777003449829,8.8777003449829,8.8777003449829
4,8.325786605268648,10.16452372837405,10.287550943236816,7.0595588087363454,-0.0,6.309058306101196,22.652065736670583,40.352369935368365,42.30099112074005,36.40325613696567,13.47001485402892,7.246222584024347,19.427765672820975,10.876470258253027,11.099390534105265,13.496217611795906,24.167561904752336,12.329773081682118,27.914725924314816,15.8179542621183,14.385798900376521,14.385798900376521,14.385798900376521,14.385798900376521,14.385798900376521,14.385798900376521
5,8.736388164441633,6.795503473127892,7.234102560583774,4.429736411730897,6.309058306101196,-0.0,29.076548270534794,28.41902736940084,38.07585386264254,45.058243203973845,16.090192818399903,12.52616994396336,12.405691347739511,8.040907077161721,5.458842451516655,17.12294410381258,20.61591509331516,13.690522863865747,26.018255437810677,22.947378168458787,8.431237821629859,8.431237821629859,8.431237821629859,8.431237821629859,8.431237821629859,8.431237821629859
6,26.997376098426752,32.13471202384818,34.150346077898654,33.85645601642699,22.652065736670583,29.076548270534794,-0.0,16.765599305929854,15.572297851001997,25.943875530877932,24.93786932695565,24.199185953301054,25.74863054573426,29.333942727475755,25.862688705313413,22.78793794427853,15.972462246214484,23.3592396552147,10.030667956694085,19.38765197743602,37.04161123321681,37.04161123321681,37.04161123321681,37.04161123321681,37.04161123321681,37.04161123321681
7,34.32305880980617,42.11050971746677,45.76492620846561,42.77429879742355,40.352369935368365,28.41902736940084,16.765599305929854,-0.0,12.694253988512717,22.84613106893608,40.72791240482458,36.517884670332144,27.227694889334398,34.48025720601604,39.3461973000195,24.72909871165758,15.160434271745737,32.80404634124983,20.272677054428588,29.766324627076774,46.26176206556475,46.26176206556475,46.26176206556475,46.26176206556475,46.26176206556475,46.26176206556475
8,33.70939943419119,44.48341012719347,45.00571236945301,44.02141485659299,42.30099112074005,38.07585386264254,15.572297851001997,12.694253988512717,-0.0,27.67796962715935,27.77828450122057,33.62805189959931,27.309754239224397,37.81508418116422,26.242191449228766,29.376990488334155,23.39344243791694,35.606644977628804,18.12400979019931,28.526986108917555,42.370864946885625,42.370864946885625,42.370864946885625,42.370864946885625,42.370864946885625,42.370864946885625
9,42.996904345835226,51.43139683596902,53.96597587022937,46.53756084815191,36.40325613696567,45.058243203973845,25.943875530877932,22.84613106893608,27.67796962715935,-0.0,47.837347018583245,48.00154655058423,38.2455948113413,40.503520270920035,44.10920657753853,38.08495848671158,24.19360664240846,43.97604369781673,20.33839505227138,33.92292781457663,50.87257845086879,50.87257845086879,50.87257845086879,50.87257845086879,50.87257845086879,50.87257845086879
