avg,cen
45.77133333333334,46.22
43.607333333333344,42.73
41.33066666666666,42.78
38.59066666666667,39.31
36.24866666666666,37.54
36.12466666666667,37.03
35.239333333333335,38.92
35.856,38.83
37.856,38.66
41.44533333333333,42.14
43.44866666666667,39.0
46.557333333333325,43.51
49.76466666666667,46.72
51.778,47.4
53.01,52.08
54.78866666666667,52.98
54.791999999999994,52.54
56.322,51.29
53.518666666666675,47.9
51.84400000000001,48.88
54.394666666666666,52.48
54.626,48.48
53.62,47.97
50.53066666666667,44.69
