avg,cen
169.79815789473687,176.95
171.91947368421057,169.02
166.62105263157892,176.54
164.10105263157894,172.77
167.85710526315793,171.86
172.91315789473683,173.01
179.67736842105262,180.87
188.53657894736844,189.19
187.52157894736843,191.12
189.75236842105264,190.29
191.4097368421053,184.55
190.49105263157892,182.12
187.1015789473684,180.74
188.28236842105267,180.13
187.1273684210526,188.15
183.53210526315786,177.88
183.2602631578947,179.66
180.87710526315786,175.64
179.84078947368423,179.78
183.17657894736848,192.03
194.66736842105266,204.86
187.09815789473683,189.48
186.191052631579,188.5
174.8305263157895,174.48
