avg,cen
483.1666666666667,457.78
420.85666666666674,424.96
416.7,416.09
411.64333333333326,420.39
388.93,405.42
384.3766666666667,423.17
420.6333333333334,505.88
501.0833333333333,551.87
502.4166666666667,521.09
574.9200000000001,601.13
604.7766666666668,595.14
613.8366666666667,591.27
617.0533333333334,609.26
662.23,703.59
708.5066666666667,741.3
775.7133333333333,810.0
784.0833333333334,749.54
737.7000000000002,694.58
703.79,696.62
654.78,670.46
635.33,630.0
604.39,567.85
543.3566666666667,529.68
473.3433333333333,446.83
