0,1,2,time,week
250.3,552.32,0.0,2019-06-12 00:00:00,3
254.13,379.72,0.0,2019-06-12 01:00:00,3
259.1,389.01,0.0,2019-06-12 02:00:00,3
250.65,392.64,0.0,2019-06-12 03:00:00,3
240.38,360.42,0.0,2019-06-12 04:00:00,3
240.67,351.02,0.0,2019-06-12 05:00:00,3
248.33,382.11,0.0,2019-06-12 06:00:00,3
272.17,469.51,0.0,2019-06-12 07:00:00,3
306.55,478.24,0.0,2019-06-12 08:00:00,3
331.8,530.25,0.0,2019-06-12 09:00:00,3
331.12,545.49,0.0,2019-06-12 10:00:00,3
333.73,603.59,0.0,2019-06-12 11:00:00,3
338.38,645.7,0.0,2019-06-12 12:00:00,3
348.62,681.37,0.0,2019-06-12 13:00:00,3
349.03,768.13,0.0,2019-06-12 14:00:00,3
347.95,815.56,0.0,2019-06-12 15:00:00,3
339.77,813.1,0.0,2019-06-12 16:00:00,3
321.18,736.58,0.0,2019-06-12 17:00:00,3
308.42,714.61,0.0,2019-06-12 18:00:00,3
301.63,675.39,0.0,2019-06-12 19:00:00,3
293.23,669.65,0.0,2019-06-12 20:00:00,3
285.93,662.54,0.0,2019-06-12 21:00:00,3
267.08,588.1,0.0,2019-06-12 22:00:00,3
256.68,505.28,0.0,2019-06-12 23:00:00,3
250.8,457.78,0.0,2019-06-13 00:00:00,4
250.48,424.96,0.0,2019-06-13 01:00:00,4
250.23,416.09,0.0,2019-06-13 02:00:00,4
253.1,420.39,0.0,2019-06-13 03:00:00,4
245.4,405.42,0.0,2019-06-13 04:00:00,4
248.95,423.17,0.0,2019-06-13 05:00:00,4
251.82,505.88,0.0,2019-06-13 06:00:00,4
282.93,551.87,0.0,2019-06-13 07:00:00,4
300.67,521.09,0.0,2019-06-13 08:00:00,4
323.08,601.13,0.0,2019-06-13 09:00:00,4
324.87,595.14,0.0,2019-06-13 10:00:00,4
323.6,591.27,0.0,2019-06-13 11:00:00,4
332.18,609.26,0.0,2019-06-13 12:00:00,4
336.9,703.59,0.0,2019-06-13 13:00:00,4
337.0,741.3,0.0,2019-06-13 14:00:00,4
341.25,810.0,0.0,2019-06-13 15:00:00,4
333.03,749.54,0.0,2019-06-13 16:00:00,4
318.4,694.58,0.0,2019-06-13 17:00:00,4
303.93,696.62,0.0,2019-06-13 18:00:00,4
289.8,670.46,0.0,2019-06-13 19:00:00,4
281.92,630.0,0.0,2019-06-13 20:00:00,4
277.17,567.85,0.0,2019-06-13 21:00:00,4
264.35,529.68,0.0,2019-06-13 22:00:00,4
256.07,446.83,0.0,2019-06-13 23:00:00,4
251.65,415.21,0.0,2019-06-14 00:00:00,5
256.35,426.27,0.0,2019-06-14 01:00:00,5
253.07,419.3,0.0,2019-06-14 02:00:00,5
255.03,423.59,0.0,2019-06-14 03:00:00,5
247.1,414.19,0.0,2019-06-14 04:00:00,5
248.08,419.86,0.0,2019-06-14 05:00:00,5
247.8,359.3,0.0,2019-06-14 06:00:00,5
269.7,436.9,0.0,2019-06-14 07:00:00,5
309.35,489.68,0.0,2019-06-14 08:00:00,5
328.52,554.3,0.0,2019-06-14 09:00:00,5
331.02,598.73,0.0,2019-06-14 10:00:00,5
341.55,781.37,0.0,2019-06-14 11:00:00,5
335.8,782.96,0.0,2019-06-14 12:00:00,5
326.82,693.45,0.0,2019-06-14 13:00:00,5
316.75,638.77,0.0,2019-06-14 14:00:00,5
316.32,645.04,0.0,2019-06-14 15:00:00,5
311.78,661.97,0.0,2019-06-14 16:00:00,5
303.55,767.57,0.0,2019-06-14 17:00:00,5
292.47,773.63,0.0,2019-06-14 18:00:00,5
278.03,693.52,0.0,2019-06-14 19:00:00,5
266.9,586.27,0.0,2019-06-14 20:00:00,5
256.87,529.93,0.0,2019-06-14 21:00:00,5
247.23,470.21,0.0,2019-06-14 22:00:00,5
243.55,454.86,0.0,2019-06-14 23:00:00,5
256.23,439.4,0.0,2019-06-17 00:00:00,1
259.63,457.89,0.0,2019-06-17 01:00:00,1
256.37,445.0,0.0,2019-06-17 02:00:00,1
254.37,421.9,0.0,2019-06-17 03:00:00,1
247.87,400.95,0.0,2019-06-17 04:00:00,1
248.62,378.94,0.0,2019-06-17 05:00:00,1
251.43,373.91,0.0,2019-06-17 06:00:00,1
276.33,481.87,0.0,2019-06-17 07:00:00,1
306.0,507.92,0.0,2019-06-17 08:00:00,1
317.25,593.38,0.0,2019-06-17 09:00:00,1
325.62,673.7,0.0,2019-06-17 10:00:00,1
325.92,646.65,0.0,2019-06-17 11:00:00,1
324.85,596.2,0.0,2019-06-17 12:00:00,1
321.95,601.73,0.0,2019-06-17 13:00:00,1
325.25,616.09,0.0,2019-06-17 14:00:00,1
324.27,701.58,0.0,2019-06-17 15:00:00,1
326.4,789.61,0.0,2019-06-17 16:00:00,1
316.47,781.94,0.0,2019-06-17 17:00:00,1
294.8,700.14,0.0,2019-06-17 18:00:00,1
286.95,618.49,0.0,2019-06-17 19:00:00,1
280.6,606.34,0.0,2019-06-17 20:00:00,1
287.13,582.78,0.0,2019-06-17 21:00:00,1
272.4,512.29,0.0,2019-06-17 22:00:00,1
257.67,467.92,0.0,2019-06-17 23:00:00,1
