,0,1,2,3,4,5,6,7,8,9,10,11,12
0,-0.0,32.47005322028966,38.02366082213479,30.03356146102474,17.57760462010905,13.36146074428066,18.10942151189923,18.83712189140151,19.209634476464913,23.579881363493108,17.094079567234324,46.764602534668825,27.17658448634289
1,32.47005322028966,-0.0,29.1985433613301,30.254025428077384,21.55679761452546,11.658065088603305,21.25124918188616,17.655849441927387,14.366276597888499,12.209913151633355,13.586349408907699,22.119177484891015,26.905962706122263
2,38.02366082213479,29.1985433613301,-0.0,17.964921666675398,24.086116330530388,15.479805795904415,11.862764976166686,14.805394198114207,11.378369265298913,13.997859182338505,13.324665619215127,18.27199460036638,22.052226283118674
3,30.03356146102474,30.254025428077384,17.964921666675398,-0.0,13.786139564744508,14.998120923419798,11.34924347117733,12.81906008111329,13.096405373136314,12.515039887762725,11.871209487379781,32.023368295102,21.111738933469738
4,17.57760462010905,21.55679761452546,24.086116330530388,13.786139564744508,-0.0,6.591638964059082,6.864770661473619,7.2662769691473725,12.150036473282341,7.61125647619769,7.804139720535889,31.92868493971565,27.484376578424637
5,13.36146074428066,11.658065088603305,15.479805795904415,14.998120923419798,6.591638964059082,-0.0,3.4004756808501866,3.7015204132063184,7.441324557487427,5.34276486362062,3.4585012434842133,21.202580320252732,32.38744553136613
6,18.10942151189923,21.25124918188616,11.862764976166686,11.34924347117733,6.864770661473619,3.4004756808501866,-0.0,3.4733887413564664,5.807896805143155,4.519459711055541,2.6733913588387925,21.319281437376777,29.95511068321304
7,18.83712189140151,17.655849441927387,14.805394198114207,12.81906008111329,7.2662769691473725,3.7015204132063184,3.4733887413564664,-0.0,7.468585316725387,3.199738920903553,3.9430495229371805,23.493011820336037,25.983619725099633
8,19.209634476464913,14.366276597888499,11.378369265298913,13.096405373136314,12.150036473282341,7.441324557487427,5.807896805143155,7.468585316725387,-0.0,7.5495389880995685,6.23695966786821,15.605914767661407,20.91277156208037
9,23.579881363493108,12.209913151633355,13.997859182338505,12.515039887762725,7.61125647619769,5.34276486362062,4.519459711055541,3.199738920903553,7.5495389880995685,-0.0,3.204019852602123,18.593694544024498,24.32378258314694
10,17.094079567234324,13.586349408907699,13.324665619215127,11.871209487379781,7.804139720535889,3.4585012434842133,2.6733913588387925,3.9430495229371805,6.23695966786821,3.204019852602123,-0.0,18.910918944382974,30.371690575246653
11,46.764602534668825,22.119177484891015,18.27199460036638,32.023368295102,31.92868493971565,21.202580320252732,21.319281437376777,23.493011820336037,15.605914767661407,18.593694544024498,18.910918944382974,-0.0,34.4500050664518
12,27.17658448634289,26.905962706122263,22.052226283118674,21.111738933469738,27.484376578424637,32.38744553136613,29.95511068321304,25.983619725099633,20.91277156208037,24.32378258314694,30.371690575246653,34.4500050664518,-0.0
