,0,1,2,3,4,5,6,7,8,9
0,-0.0,21.357914479714314,4.24261487437548,51.38115622805828,17.624166301652586,46.25041166078653,15.429886423125165,21.21689395705088,58.37286469612425,61.66892166280638
1,21.357914479714314,-0.0,16.83340552078993,64.07503515506285,46.40623114902043,63.932389432045255,14.888774454494033,16.734412694995726,29.264456251772003,34.38818197706578
2,4.24261487437548,16.83340552078993,-0.0,55.813120083983215,23.08331367295558,48.635046109001024,16.881612648606893,23.393588932356995,53.11507359947552,56.956397755762474
3,51.38115622805828,64.07503515506285,55.813120083983215,-0.0,20.215358857373186,5.5579090976958865,21.061530650533552,17.460314584206042,83.18075835572414,76.91173691106118
4,17.624166301652586,46.40623114902043,23.08331367295558,20.215358857373186,-0.0,17.699306981749988,17.366914171850528,18.27851066791973,73.9751164972802,72.12583442003745
5,46.25041166078653,63.932389432045255,48.635046109001024,5.5579090976958865,17.699306981749988,-0.0,24.988927953288773,22.508291242688088,89.42246041878744,84.1014735241356
6,15.429886423125165,14.888774454494033,16.881612648606893,21.061530650533552,17.366914171850528,24.988927953288773,-0.0,2.259623195082296,27.03049784165654,27.03404383796833
7,21.21689395705088,16.734412694995726,23.393588932356995,17.460314584206042,18.27851066791973,22.508291242688088,2.259623195082296,-0.0,25.635894265682783,24.731020190168827
8,58.37286469612425,29.264456251772003,53.11507359947552,83.18075835572414,73.9751164972802,89.42246041878744,27.03049784165654,25.635894265682783,-0.0,2.871919182350722
9,61.66892166280638,34.38818197706578,56.956397755762474,76.91173691106118,72.12583442003745,84.1014735241356,27.03404383796833,24.731020190168827,2.871919182350722,-0.0
