,0,1,2,3,4,5,6
0,-0.0,33.84578013552185,22.25043878729822,37.59651675654584,24.208441724091195,23.76600843650363,23.22148057690463
1,33.84578013552185,-0.0,38.134073595705125,70.46178126811066,52.10440802834751,24.024107879303887,32.21874345821151
2,22.25043878729822,38.134073595705125,-0.0,69.54555877033947,58.21776693614849,44.91362549739484,33.71486723256065
3,37.59651675654584,70.46178126811066,69.54555877033947,-0.0,30.077700475231463,43.515727691878496,44.69049688290917
4,24.208441724091195,52.10440802834751,58.21776693614849,30.077700475231463,-0.0,40.07362942398444,33.8595758451872
5,23.76600843650363,24.024107879303887,44.91362549739484,43.515727691878496,40.07362942398444,-0.0,22.91507679774111
6,23.22148057690463,32.21874345821151,33.71486723256065,44.69049688290917,33.8595758451872,22.91507679774111,-0.0
