0,1,2,time,week
47.66,266.83,44.12,2019-07-27 00:00:00,6
48.72,261.09,44.12,2019-07-27 01:00:00,6
48.38,300.7,47.06,2019-07-27 02:00:00,6
48.54,319.23,47.06,2019-07-27 03:00:00,6
45.15,252.04,47.06,2019-07-27 04:00:00,6
43.32,243.03,52.94,2019-07-27 05:00:00,6
35.99,263.59,50.0,2019-07-27 06:00:00,6
35.83,269.37,44.12,2019-07-27 07:00:00,6
34.8,291.37,44.12,2019-07-27 08:00:00,6
35.84,296.23,44.12,2019-07-27 09:00:00,6
35.86,323.49,47.06,2019-07-27 10:00:00,6
35.99,330.39,47.06,2019-07-27 11:00:00,6
37.13,333.27,50.0,2019-07-27 12:00:00,6
36.97,286.51,55.88,2019-07-27 13:00:00,6
35.95,293.17,52.94,2019-07-27 14:00:00,6
36.97,281.83,47.06,2019-07-27 15:00:00,6
37.62,272.11,55.88,2019-07-27 16:00:00,6
37.11,286.41,55.88,2019-07-27 17:00:00,6
37.13,239.54,58.82,2019-07-27 18:00:00,6
39.37,257.11,47.06,2019-07-27 19:00:00,6
46.26,253.84,47.06,2019-07-27 20:00:00,6
46.4,230.85,47.06,2019-07-27 21:00:00,6
45.67,206.3,50.0,2019-07-27 22:00:00,6
45.28,197.22,47.06,2019-07-27 23:00:00,6
49.82,333.38,32.35,2019-08-03 00:00:00,6
50.48,356.51,47.06,2019-08-03 01:00:00,6
50.52,376.76,55.88,2019-08-03 02:00:00,6
50.43,365.56,55.88,2019-08-03 03:00:00,6
46.07,317.39,55.88,2019-08-03 04:00:00,6
44.69,307.39,52.94,2019-08-03 05:00:00,6
36.59,274.47,47.06,2019-08-03 06:00:00,6
34.75,296.8,52.94,2019-08-03 07:00:00,6
46.01,295.6,55.88,2019-08-03 08:00:00,6
53.53,333.66,55.88,2019-08-03 09:00:00,6
52.52,378.06,58.82,2019-08-03 10:00:00,6
44.61,370.7,58.82,2019-08-03 11:00:00,6
39.56,336.23,58.82,2019-08-03 12:00:00,6
38.25,321.34,55.88,2019-08-03 13:00:00,6
39.26,343.17,52.94,2019-08-03 14:00:00,6
40.38,352.54,55.88,2019-08-03 15:00:00,6
39.33,346.83,50.0,2019-08-03 16:00:00,6
41.15,281.48,52.94,2019-08-03 17:00:00,6
40.27,315.49,47.06,2019-08-03 18:00:00,6
41.63,303.98,50.0,2019-08-03 19:00:00,6
47.18,241.58,55.88,2019-08-03 20:00:00,6
49.8,299.54,52.94,2019-08-03 21:00:00,6
46.79,300.95,44.12,2019-08-03 22:00:00,6
46.87,278.13,41.18,2019-08-03 23:00:00,6
49.93,318.84,44.12,2019-08-10 00:00:00,6
50.76,317.43,47.06,2019-08-10 01:00:00,6
53.02,301.69,55.88,2019-08-10 02:00:00,6
51.44,271.8,52.94,2019-08-10 03:00:00,6
49.1,262.01,55.88,2019-08-10 04:00:00,6
46.87,265.74,52.94,2019-08-10 05:00:00,6
53.47,205.49,47.06,2019-08-10 06:00:00,6
54.65,255.81,32.35,2019-08-10 07:00:00,6
54.03,298.73,32.35,2019-08-10 08:00:00,6
76.05,303.77,38.24,2019-08-10 09:00:00,6
96.28,358.24,58.82,2019-08-10 10:00:00,6
108.73,386.97,58.82,2019-08-10 11:00:00,6
73.3,325.74,55.88,2019-08-10 12:00:00,6
59.62,386.94,55.88,2019-08-10 13:00:00,6
70.08,364.89,55.88,2019-08-10 14:00:00,6
43.63,358.31,55.88,2019-08-10 15:00:00,6
41.49,300.14,55.88,2019-08-10 16:00:00,6
