avg,cen
47.961666666666666,47.66
48.47333333333333,48.72
48.04666666666666,48.38
48.221666666666664,48.54
46.54999999999999,45.15
45.24,43.32
36.15666666666667,35.99
35.504999999999995,35.83
39.54,34.8
51.55666666666667,35.84
48.711666666666666,35.86
49.580000000000005,35.99
39.593333333333334,37.13
37.291666666666664,36.97
37.96666666666667,35.95
38.435,36.97
38.19833333333333,37.62
38.37833333333333,37.11
38.35,37.13
40.40833333333333,39.37
46.296666666666674,46.26
47.16833333333333,46.4
46.25,45.67
45.794999999999995,45.28
