0,1,time,week
49.41,27.68,2019-03-23 00:00:00,6
49.96,21.8,2019-03-23 01:00:00,6
50.52,22.43,2019-03-23 02:00:00,6
50.16,22.39,2019-03-23 03:00:00,6
52.59,27.43,2019-03-23 04:00:00,6
60.16,28.2,2019-03-23 05:00:00,6
80.28,70.49,2019-03-23 06:00:00,6
85.25,56.34,2019-03-23 07:00:00,6
82.83,55.99,2019-03-23 08:00:00,6
81.98,62.32,2019-03-23 09:00:00,6
80.33,69.93,2019-03-23 10:00:00,6
82.13,72.36,2019-03-23 11:00:00,6
81.0,79.26,2019-03-23 12:00:00,6
75.11,86.62,2019-03-23 13:00:00,6
71.24,90.07,2019-03-23 14:00:00,6
70.76,98.56,2019-03-23 15:00:00,6
70.52,99.4,2019-03-23 16:00:00,6
69.35,94.05,2019-03-23 17:00:00,6
64.82,60.07,2019-03-23 18:00:00,6
59.13,40.92,2019-03-23 19:00:00,6
57.19,33.06,2019-03-23 20:00:00,6
56.77,35.99,2019-03-23 21:00:00,6
55.76,33.27,2019-03-23 22:00:00,6
50.82,27.57,2019-03-23 23:00:00,6
51.13,39.54,2019-03-30 00:00:00,6
52.02,40.04,2019-03-30 01:00:00,6
56.53,55.88,2019-03-30 02:00:00,6
55.95,53.42,2019-03-30 03:00:00,6
57.92,62.25,2019-03-30 04:00:00,6
68.35,63.06,2019-03-30 05:00:00,6
83.24,87.36,2019-03-30 06:00:00,6
89.91,65.35,2019-03-30 07:00:00,6
90.17,71.02,2019-03-30 08:00:00,6
91.96,86.65,2019-03-30 09:00:00,6
94.45,98.73,2019-03-30 10:00:00,6
92.73,102.57,2019-03-30 11:00:00,6
92.7,106.16,2019-03-30 12:00:00,6
87.88,113.27,2019-03-30 13:00:00,6
85.48,115.85,2019-03-30 14:00:00,6
79.1,123.73,2019-03-30 15:00:00,6
73.92,125.07,2019-03-30 16:00:00,6
71.93,123.31,2019-03-30 17:00:00,6
70.0,92.46,2019-03-30 18:00:00,6
60.83,56.65,2019-03-30 19:00:00,6
62.86,49.23,2019-03-30 20:00:00,6
66.22,56.16,2019-03-30 21:00:00,6
62.14,48.38,2019-03-30 22:00:00,6
57.27,37.5,2019-03-30 23:00:00,6
55.37,44.01,2019-04-06 00:00:00,6
55.73,46.3,2019-04-06 01:00:00,6
60.1,64.3,2019-04-06 02:00:00,6
58.68,63.91,2019-04-06 03:00:00,6
62.39,81.83,2019-04-06 04:00:00,6
69.32,85.21,2019-04-06 05:00:00,6
78.09,113.2,2019-04-06 06:00:00,6
83.03,94.51,2019-04-06 07:00:00,6
84.63,100.7,2019-04-06 08:00:00,6
83.09,104.68,2019-04-06 09:00:00,6
80.86,109.89,2019-04-06 10:00:00,6
79.98,116.65,2019-04-06 11:00:00,6
80.63,120.88,2019-04-06 12:00:00,6
80.4,123.94,2019-04-06 13:00:00,6
78.96,126.27,2019-04-06 14:00:00,6
77.21,137.08,2019-04-06 15:00:00,6
75.48,136.27,2019-04-06 16:00:00,6
77.55,133.03,2019-04-06 17:00:00,6
71.08,102.54,2019-04-06 18:00:00,6
63.31,65.46,2019-04-06 19:00:00,6
59.69,53.84,2019-04-06 20:00:00,6
58.79,53.13,2019-04-06 21:00:00,6
58.41,47.39,2019-04-06 22:00:00,6
53.82,42.22,2019-04-06 23:00:00,6
53.32,27.75,2019-04-13 00:00:00,6
54.52,27.61,2019-04-13 01:00:00,6
58.56,44.68,2019-04-13 02:00:00,6
58.37,41.62,2019-04-13 03:00:00,6
60.09,49.75,2019-04-13 04:00:00,6
68.85,64.79,2019-04-13 05:00:00,6
82.8,89.15,2019-04-13 06:00:00,6
95.81,83.45,2019-04-13 07:00:00,6
99.88,86.73,2019-04-13 08:00:00,6
102.32,96.94,2019-04-13 09:00:00,6
102.29,101.2,2019-04-13 10:00:00,6
102.72,105.07,2019-04-13 11:00:00,6
93.23,107.32,2019-04-13 12:00:00,6
89.75,113.31,2019-04-13 13:00:00,6
84.45,117.39,2019-04-13 14:00:00,6
80.06,121.44,2019-04-13 15:00:00,6
78.58,132.57,2019-04-13 16:00:00,6
77.48,126.44,2019-04-13 17:00:00,6
73.27,95.7,2019-04-13 18:00:00,6
62.89,61.16,2019-04-13 19:00:00,6
59.26,42.78,2019-04-13 20:00:00,6
60.21,41.76,2019-04-13 21:00:00,6
58.33,35.39,2019-04-13 22:00:00,6
53.77,29.26,2019-04-13 23:00:00,6
52.33,50.56,2019-04-20 00:00:00,6
53.63,50.85,2019-04-20 01:00:00,6
57.57,75.21,2019-04-20 02:00:00,6
56.27,73.17,2019-04-20 03:00:00,6
58.95,98.73,2019-04-20 04:00:00,6
70.31,142.64,2019-04-20 05:00:00,6
78.81,153.52,2019-04-20 06:00:00,6
86.54,140.39,2019-04-20 07:00:00,6
87.14,152.57,2019-04-20 08:00:00,6
83.01,160.77,2019-04-20 09:00:00,6
85.32,166.55,2019-04-20 10:00:00,6
83.54,163.24,2019-04-20 11:00:00,6
84.06,173.56,2019-04-20 12:00:00,6
82.63,179.05,2019-04-20 13:00:00,6
82.77,180.21,2019-04-20 14:00:00,6
82.2,192.08,2019-04-20 15:00:00,6
82.66,200.14,2019-04-20 16:00:00,6
77.59,194.01,2019-04-20 17:00:00,6
76.39,181.83,2019-04-20 18:00:00,6
69.23,135.28,2019-04-20 19:00:00,6
65.7,109.51,2019-04-20 20:00:00,6
64.52,109.58,2019-04-20 21:00:00,6
62.51,71.44,2019-04-20 22:00:00,6
51.42,48.94,2019-04-20 23:00:00,6
60.99,104.15,2019-04-27 00:00:00,6
60.96,94.26,2019-04-27 01:00:00,6
61.23,94.3,2019-04-27 02:00:00,6
60.61,88.1,2019-04-27 03:00:00,6
63.22,116.87,2019-04-27 04:00:00,6
75.54,198.17,2019-04-27 05:00:00,6
83.61,204.68,2019-04-27 06:00:00,6
90.41,183.84,2019-04-27 07:00:00,6
89.95,194.93,2019-04-27 08:00:00,6
90.0,201.65,2019-04-27 09:00:00,6
