avg,cen
53.06454545454546,55.53
53.985909090909104,55.51
56.78681818181819,58.47
56.37954545454545,58.41
58.659545454545466,60.31
68.24545454545454,70.45
76.66590909090908,76.64
82.70499999999998,82.99
83.84909090909092,87.25
83.22909090909091,81.92
82.7309090909091,82.43
81.93181818181817,81.07
81.63045454545453,80.94
79.95590909090909,81.39
78.60181818181819,79.47
77.27772727272728,76.13
76.25909090909092,75.87
75.67409090909092,75.19
71.76363636363637,72.85
63.31363636363637,60.98
62.58363636363636,60.56
62.29090909090908,60.24
60.28772727272727,58.5
55.90772727272727,52.63
