avg,cen
45.73916666666667,44.61
45.59,43.2
70.565,65.42
67.60666666666668,60.74
87.72000000000001,81.69
116.74333333333334,105.42
132.1916666666667,122.46
127.57083333333337,123.31
136.47,135.18
140.56916666666666,135.28
145.34083333333334,144.37
145.00083333333333,141.58
148.37666666666667,146.02
152.6375,145.81
160.8691666666667,157.75
164.97750000000002,156.34
166.79416666666668,167.15
165.99083333333334,161.62
142.18750000000003,131.76
89.65666666666668,75.28
72.22250000000001,60.88
71.02416666666669,62.04
57.491666666666674,54.3
47.107499999999995,42.68
